,index,time,dayOfWeek,isWorkDay,sp#,win#,bldgI#,POI#,majVoted_actiLvl,muS,sdS,vaS,cvS,mxS,mnS,raS,c_raS,q1S,q2S,q3S,p95S,iqrS,c_iqrS,mad0S,mad1S,ES,rmsS,p2rmsS,rssS,snrS,skwS,kurS,muM,sdM,vaM,cvMM,mxM,mnM,raM,c_raM,q1M,q2M,q3M,p95M,iqrM,c_iqrM,mad0M,mad1M,EM,rmsM,p2rmsM,rssM,snrM,skwM,kurM,muC,sdC,vaC,cvC,mxC,mnC,raC,c_raC,q1C,q2C,q3C,p95C,iqrC,c_iqrC,mad0C,mad1C,EC,rmsC,p2rmsC,rssC,snrC,skwC,kurC,muH,sdH,vaH,cvH,mxH,mnH,raH,c_raH,q1H,q2H,q3H,p95H,iqrH,c_iqrH,mad0H,mad1H,EH,rmsH,p2rmsH,rssH,snrH,skwH,kurH,is_workday,day_of_week,epoch_number,hour,PID
2777,4071,7/6/2016 11:59,4,1,1299,7,10,1,0,0.4,1.264911,1.6,316.227766,4,0,4,1,0,0,0,4,0,,0.72,0,16,1.264911,3.162278,4,-0.359268,2.666667,8.111111,12,4.320494,18.666667,36.004115,24,10,14,0.411765,10,10.5,11,24,1,0.047619,2.6,0.5,1608,12.680694,1.892641,40.099875,#NAME?,2.448464,7.376701,1.51716,0.54624,0.298378,36.004115,3.03432,1.2643,1.77002,0.411765,1.2643,1.327515,1.39073,3.03432,0.12643,0.047619,0.328718,0.063215,25.703148,1.60322,1.892641,5.069827,#NAME?,2.448464,7.376701,66.5,4.503085,20.277778,6.771557,77,61,16,0.115942,64,66,67,77,3,0.022901,3,1.5,44405,66.637077,1.155513,210.724939,-0.557919,1.185162,4.105723,1,2,1,11,26
2778,4073,7/6/2016 12:19,4,1,1299,9,10,1,1,16.777778,35.009919,1225.694444,208.668393,103,0,103,1,0,0,15.5,103,15.5,1,24.54321,0,12339,37.027017,2.781753,111.081051,#NAME?,1.933949,5.250967,38.777778,19.201418,368.694444,49.51655,64,10,54,0.72973,23.25,40,57,64,33.75,0.420561,14.91358,16,16483,42.795379,1.495489,128.386136,1.088903,-0.161874,1.787323,4.902674,2.427635,5.893413,49.51655,8.09152,1.2643,6.82722,0.72973,2.939498,5.0572,7.20651,8.09152,4.267012,0.420561,1.885524,2.02288,263.473254,5.41062,1.495489,16.231859,1.088903,-0.161874,1.787323,104.333333,14.958275,223.75,14.337005,128,85,43,0.201878,94.5,101,115.5,128,21,0.1,12.148148,12,99759,105.282161,1.215781,315.846482,#NAME?,0.285243,1.90119,1,2,1,12,26
2779,4074,7/6/2016 12:33,4,1,1300,1,10,1,0,1.2,3.794733,14.4,316.227766,12,0,12,1,0,0,0,12,0,,2.16,0,144,3.794733,3.162278,12,#NAME?,2.666667,8.111111,12.8,4.732864,22.4,36.975499,26,10,16,0.444444,11,11,13,26,2,0.083333,2.72,0,1840,13.56466,1.916745,42.895221,#NAME?,2.478,7.50052,1.618304,0.598376,0.358054,36.975499,3.28718,1.2643,2.02288,0.444444,1.39073,1.39073,1.64359,3.28718,0.25286,0.083333,0.34389,0,29.411563,1.71498,1.916745,5.423243,#NAME?,2.478,7.50052,69.6,3.687818,13.6,5.298589,75,63,12,0.086957,67,70.5,72,75,5,0.035971,2.88,2,48564,69.687876,1.076227,220.372412,1.408833,-0.435472,2.280021,1,2,1,12,26
2780,4075,7/6/2016 12:43,4,1,1300,2,10,1,0,0.8,2.529822,6.4,316.227766,8,0,8,1,0,0,0,8,0,,1.44,0,64,2.529822,3.162278,8,-0.359268,2.666667,8.111111,12.7,4.785394,22.9,37.680271,26,10,16,0.444444,10,11.5,12,26,2,0.090909,2.72,1,1819,13.487031,1.927778,42.649736,-0.797828,2.439738,7.407958,1.605661,0.605017,0.366046,37.680271,3.28718,1.2643,2.02288,0.444444,1.2643,1.453945,1.51716,3.28718,0.25286,0.090909,0.34389,0.12643,29.075887,1.705165,1.927778,5.392206,-0.797828,2.439738,7.407958,73.1,4.408325,19.433333,6.030541,79,64,15,0.104895,70,73.5,76,79,6,0.041096,3.3,3,53611,73.219533,1.078947,231.540493,-2.908252,-0.628177,2.914774,1,2,1,12,26
2781,4076,7/6/2016 12:53,4,1,1300,3,10,1,0,3.6,7.604092,57.822222,211.224791,19,0,19,1,0,0,0,19,0,,5.76,0,650,8.062258,2.35666,25.495098,0.716756,1.514376,3.317023,14.4,7.77746,60.488889,54.010141,30,10,20,0.5,10,10.5,13,30,3,0.130435,5.84,0.5,2618,16.180235,1.854114,51.166395,0.82347,1.451434,3.2216,1.820592,0.983304,0.966887,54.010141,3.7929,1.2643,2.5286,0.5,1.2643,1.327515,1.64359,3.7929,0.37929,0.130435,0.738351,0.063215,41.847539,2.045667,1.854114,6.468967,0.82347,1.451434,3.2216,77,10.402991,108.222222,13.510378,95,66,29,0.180124,68,74.5,86,95,18,0.116883,8.4,7,60264,77.629891,1.223755,245.487271,#NAME?,0.697838,2.04603,1,2,1,12,26
2782,4077,7/6/2016 13:03,4,1,1300,4,10,1,0,0.8,2.529822,6.4,316.227766,8,0,8,1,0,0,0,8,0,,1.44,0,64,2.529822,3.162278,8,#NAME?,2.666667,8.111111,12.6,4.857983,23.6,38.555422,26,10,16,0.444444,10,11,13,26,3,0.130435,2.84,1,1800,13.416408,1.937926,42.426407,0.704286,2.377725,7.190239,1.593018,0.614195,0.377235,38.555422,3.28718,1.2643,2.02288,0.444444,1.2643,1.39073,1.64359,3.28718,0.37929,0.130435,0.359061,0.12643,28.772181,1.696236,1.937926,5.363971,0.704286,2.377725,7.190239,73.6,1.577621,2.488889,2.143507,77,72,5,0.033557,72,73.5,74,77,2,0.013699,1.2,1,54192,73.615216,1.045979,232.791752,#NAME?,0.88053,3.138393,1,2,1,13,26
2783,4078,7/6/2016 13:13,4,1,1300,5,10,1,0,1.9,6.008328,36.1,316.227766,19,0,19,1,0,0,0,19,0,,3.42,0,361,6.008328,3.162278,19,0.793243,2.666667,8.111111,12.4,5.581716,31.155556,45.01384,28,10,18,0.473684,10,10,12,28,2,0.090909,3.24,0,1818,13.483323,2.076639,42.638011,0.760854,2.499251,7.558383,1.567732,0.705696,0.498007,45.01384,3.54004,1.2643,2.27574,0.473684,1.2643,1.2643,1.51716,3.54004,0.25286,0.090909,0.409633,0,29.059903,1.704697,2.076639,5.390724,0.760854,2.499251,7.558383,72.4,3.533962,12.488889,4.881163,79,67,12,0.082192,72,72.5,74,79,2,0.013699,2.4,1,52530,72.477583,1.089992,229.194241,1.31159,-0.014648,2.889616,1,2,1,13,26
2784,4086,7/6/2016 14:33,4,1,1300,13,10,1,0,1,3.162278,10,316.227766,10,0,10,1,0,0,0,10,0,,1.8,0,100,3.162278,3.162278,10,#NAME?,2.666667,8.111111,22.8,21.714307,471.511111,95.238187,78,10,68,0.772727,11,13,24,78,13,0.371429,15.12,2,9442,30.727838,2.538415,97.169954,#NAME?,1.900386,5.288088,2.882604,2.74534,7.536891,95.238187,9.86154,1.2643,8.59724,0.772727,1.39073,1.64359,3.03432,9.86154,1.64359,0.371429,1.911622,0.25286,150.926073,3.884921,2.538415,12.285197,#NAME?,1.900386,5.288088,78.5,15.138252,229.166667,19.284397,114,65,49,0.273743,70,74,75,114,5,0.034483,10.8,2.5,63685,79.802882,1.42852,252.358871,#NAME?,1.566623,4.13265,1,2,1,14,26
2785,4087,7/8/2016 12:22,6,1,1310,1,57,2,0,4.1,12.965338,168.1,316.227766,41,0,41,1,0,0,0,41,0,,7.38,0,1681,12.965338,3.162278,41,#NAME?,2.666667,8.111111,15.7,12.083506,146.011111,76.965005,50,10,40,0.666667,12,12,13,50,1,0.04,6.86,0.5,3779,19.43965,2.572063,61.473572,#NAME?,2.640185,8.030278,1.984951,1.527718,2.333921,76.965005,6.3215,1.2643,5.0572,0.666667,1.51716,1.51716,1.64359,6.3215,0.12643,0.04,0.86731,0.063215,60.405595,2.457755,2.572063,7.772104,#NAME?,2.640185,8.030278,79,7.318166,53.555556,9.263501,95,68,27,0.165644,75,79,82,95,7,0.044586,5,3,62892,79.304477,1.197915,250.782775,#NAME?,0.672376,3.646201,1,4,1,12,26
2786,4088,7/8/2016 12:32,6,1,1310,2,57,2,0,8,12.935739,167.333333,161.696733,29,0,29,1,0,0,24,29,24,1,11.2,0,2146,14.649232,1.979626,46.324939,#NAME?,0.899926,1.847457,18.6,10.232845,104.711111,55.015294,36,12,24,0.5,12,12.5,32,36,20,0.454545,8.84,0.5,4402,20.980944,1.715843,66.34757,#NAME?,0.906319,1.887154,2.351598,1.293739,1.673759,55.015294,4.55148,1.51716,3.03432,0.5,1.51716,1.580375,4.04576,4.55148,2.5286,0.454545,1.117641,0.063215,70.363967,2.652621,1.715843,8.388323,#NAME?,0.906319,1.887154,82.7,7.04036,49.566667,8.513132,98,76,22,0.126437,78,80,85,98,7,0.042945,5.38,2,68839,82.969271,1.18116,262.371873,#NAME?,1.273609,3.296383,1,4,1,12,26
2787,4089,7/8/2016 12:42,6,1,1310,3,57,2,0,1.4,4.427189,19.6,316.227766,14,0,14,1,0,0,0,14,0,,2.52,0,196,4.427189,3.162278,14,#NAME?,2.666667,8.111111,15,7.393691,54.666667,49.291273,36,12,24,0.5,12,13,13,36,1,0.04,4.2,0,2742,16.558985,2.174046,52.36411,#NAME?,2.646173,8.048285,1.89645,0.934784,0.873822,49.291273,4.55148,1.51716,3.03432,0.5,1.51716,1.64359,1.64359,4.55148,0.12643,0.04,0.531006,0,43.829622,2.093553,2.174046,6.620394,#NAME?,2.646173,8.048285,81.9,4.306326,18.544444,5.258029,91,77,14,0.083333,79,81,84,91,5,0.030675,3.28,2.5,67243,82.001829,1.109731,259.312553,0.145645,0.828754,3.015198,1,4,1,12,26
2788,4097,7/8/2016 14:02,6,1,1310,11,57,2,0,0.5,1.581139,2.5,316.227766,5,0,5,1,0,0,0,5,0,,0.9,0,25,1.581139,3.162278,5,#NAME?,2.666667,8.111111,12.8,4.184628,17.511111,32.692406,24,10,14,0.411765,10,12.5,13,24,3,0.130435,2.4,1.5,1796,13.401492,1.790845,42.37924,#NAME?,2.104421,6.434345,1.618304,0.529063,0.279907,32.692406,3.03432,1.2643,1.77002,0.411765,1.2643,1.580375,1.64359,3.03432,0.37929,0.130435,0.303432,0.189645,28.708243,1.694351,1.790845,5.358007,#NAME?,2.104421,6.434345,74.1,4.840799,23.433333,6.532792,82,67,15,0.100671,70,74.5,76,82,6,0.041096,3.7,3,55119,74.242171,1.104494,234.77436,0.852647,0.059595,2.100609,1,4,1,14,26
2789,4100,7/8/2016 14:32,6,1,1310,14,57,2,0,0.8,2.529822,6.4,316.227766,8,0,8,1,0,0,0,8,0,,1.44,0,64,2.529822,3.162278,8,-0.359268,2.666667,8.111111,11.7,4.347413,18.9,37.157376,24,10,14,0.411765,10,10,11,24,1,0.047619,2.46,0,1539,12.405644,1.934603,39.23009,-0.664565,2.609036,7.928212,1.479231,0.549643,0.302108,37.157376,3.03432,1.2643,1.77002,0.411765,1.2643,1.2643,1.39073,3.03432,0.12643,0.047619,0.311018,0,24.600215,1.568446,1.934603,4.95986,-0.664565,2.609036,7.928212,68,2.403701,5.777778,3.534854,72,64,8,0.058824,67,68,70,72,3,0.021898,1.8,1.5,46292,68.038225,1.058229,215.155758,0.559744,-0.101199,2.322485,1,4,1,14,26
2790,4101,7/10/2016 13:20,1,0,1329,1,43,2,1,17.3,13.400249,179.566667,77.458085,42,0,42,1,7,13.5,30,42,23,0.621622,10.96,7.5,4609,21.468582,1.956347,67.889616,#NAME?,0.545259,2.133019,33.7,7.972871,63.566667,23.65837,42,13,29,0.527273,32,36,38,42,6,0.085714,5.16,3,11929,34.538384,1.216038,109.219962,-5.558938,-1.860284,5.788484,4.260691,1.00801,1.016084,23.65837,5.31006,1.64359,3.66647,0.527273,4.04576,4.55148,4.80434,5.31006,0.75858,0.085714,0.652379,0.37929,190.679636,4.366688,1.216038,13.80868,-5.558938,-1.860284,5.788484,90.9,5.989806,35.877778,6.589446,103,82,21,0.113514,88,90.5,92,103,4,0.022222,4.1,2,82951,91.07744,1.130906,288.012153,0.787403,0.513326,3.015063,1,6,1,13,26
2791,4102,7/10/2016 13:30,1,0,1329,2,43,2,1,24.3,19.692356,387.788889,81.038502,51,0,51,1,10,20,46,51,36,0.642857,16.76,17.5,9395,30.651264,1.663879,96.927808,#NAME?,0.181003,1.542536,35,12.346839,152.444444,35.276684,50,13,37,0.587302,32,37,44,50,12,0.157895,9.2,7,13622,36.907994,1.35472,116.713324,-0.477474,-0.814284,2.468827,4.42505,1.561011,2.436755,35.276684,6.3215,1.64359,4.67791,0.587302,4.04576,4.67791,5.56292,6.3215,1.51716,0.157895,1.163156,0.88501,217.741471,4.666278,1.35472,14.756066,-0.477474,-0.814284,2.468827,95.9,6.208417,38.544444,6.473845,106,86,20,0.104167,93,96.5,98,106,5,0.026178,4.52,3,92315,96.080695,1.103239,303.833836,1.506184,0.038704,2.353158,1,6,1,13,26
2792,4103,7/10/2016 13:40,1,0,1329,3,43,2,1,17.8,17.13865,293.733333,96.284552,58,0,58,1,5,15,25,58,20,0.666667,12.16,10,5812,24.10809,2.405831,76.236474,#NAME?,1.225615,4.085467,36,5.517648,30.444444,15.326801,46,30,16,0.210526,30,35.5,40,46,10,0.142857,4.4,5,13234,36.378565,1.264481,115.039124,#NAME?,0.426703,2.069636,4.55148,0.697596,0.486641,15.326801,5.81578,3.7929,2.02288,0.210526,3.7929,4.488265,5.0572,5.81578,1.2643,0.142857,0.556292,0.63215,211.539467,4.599342,1.264481,14.544396,#NAME?,0.426703,2.069636,96,8.299933,68.888889,8.645764,107,82,25,0.132275,90,96.5,104,107,14,0.072165,6.4,7,92780,96.322375,1.110853,304.598096,#NAME?,-0.383458,2.014672,1,6,1,13,26
2793,4104,7/10/2016 13:50,1,0,1329,4,43,2,2,30.5,10.721215,114.944444,35.151524,45,15,30,0.5,23,30,40,45,17,0.269841,8.9,8.5,10337,32.151205,1.399636,101.671038,-0.009953,0.062726,1.720186,48.8,4.2374,17.955556,8.683196,54,40,14,0.148936,46,49,52,54,6,0.061224,3.2,3,23976,48.965294,1.102822,154.841855,#NAME?,-0.629533,2.945496,6.169784,0.535734,0.287011,8.683196,6.82722,5.0572,1.77002,0.148936,5.81578,6.19507,6.57436,6.82722,0.75858,0.061224,0.404576,0.37929,383.245449,6.190682,1.102822,19.576656,#NAME?,-0.629533,2.945496,108.8,5.652925,31.955556,5.195703,118,101,17,0.077626,104,109,113,118,9,0.041475,5,5,118662,108.932089,1.083244,344.473511,#NAME?,0.149538,1.664955,1,6,1,13,26
2794,4105,7/10/2016 14:00,1,0,1329,5,43,2,2,68.5,33.725197,1137.388889,49.233864,107,9,98,0.844828,47,78,92,107,45,0.323741,26.5,18.5,57159,75.603571,1.415277,239.079485,#NAME?,-0.750101,2.243656,55.4,7.244922,52.488889,13.077476,64,44,20,0.185185,48,59,60,64,12,0.111111,6.32,4,31164,55.824726,1.146445,176.533283,#NAME?,-0.469227,1.639433,7.004222,0.915975,0.839011,13.077476,8.09152,5.56292,2.5286,0.185185,6.06864,7.45937,7.5858,8.09152,1.51716,0.111111,0.799038,0.50572,498.142357,7.05792,1.146445,22.319103,#NAME?,-0.469227,1.639433,104.6,6.131884,37.6,5.862222,111,94,17,0.082927,100,107,109,111,9,0.043062,4.96,2,109750,104.761634,1.059548,331.285375,-2.016768,-0.819529,2.139958,1,6,1,14,26
2795,4106,7/10/2016 14:10,1,0,1329,6,43,2,0,6.8,10.239358,104.844444,150.578789,29,0,29,1,0,1,16,29,16,1,8.32,1,1406,11.857487,2.445712,37.496667,#NAME?,1.208399,3.056697,23.2,11.00303,121.066667,47.426853,38,12,26,0.52,13,20.5,34,38,21,0.446809,10,8,6472,25.440126,1.493703,80.448741,#NAME?,0.190102,1.239987,2.933176,1.391113,1.935196,47.426853,4.80434,1.51716,3.28718,0.52,1.64359,2.591815,4.29862,4.80434,2.65503,0.446809,1.2643,1.01144,103.451975,3.216395,1.493703,10.171134,#NAME?,0.190102,1.239987,88.4,4.575296,20.933333,5.175674,96,83,13,0.072626,85,87.5,93,96,8,0.044944,3.8,3,78334,88.506497,1.084666,279.882118,#NAME?,0.461363,1.773013,1,6,1,14,26
2796,4107,7/11/2016 9:10,2,1,1339,1,43,2,2,29.6,36.649087,1343.155556,123.814482,106,0,106,1,0,17.5,44,106,44,1,28.52,17.5,20850,45.6618,2.321415,144.395291,#NAME?,1.023671,2.847752,49.8,8.162244,66.622222,16.390048,64,35,29,0.292929,47,49.5,54,64,7,0.069307,5.8,3.5,25400,50.398413,1.269881,159.373775,#NAME?,-0.097387,2.769312,6.296214,1.031952,1.064926,16.390048,8.09152,4.42505,3.66647,0.292929,5.94221,6.258285,6.82722,8.09152,0.88501,0.069307,0.733294,0.442505,406.00744,6.371871,1.269881,20.149626,#NAME?,-0.097387,2.769312,107.8,8.283853,68.622222,7.684465,115,88,27,0.133005,103,109.5,114,115,11,0.050691,5.88,5,116826,108.086077,1.063967,341.798186,0.254381,-1.406257,4.258857,1,0,1,9,26
2797,4108,7/11/2016 9:20,2,1,1339,2,43,2,0,1.2,3.794733,14.4,316.227766,12,0,12,1,0,0,0,12,0,,2.16,0,144,3.794733,3.162278,12,#NAME?,2.666667,8.111111,14.4,6.221825,38.711111,43.207121,32,11,21,0.488372,12,13,13,32,1,0.04,3.52,0.5,2422,15.562776,2.056188,49.213819,#NAME?,2.605116,7.925655,1.820592,0.786625,0.618779,43.207121,4.04576,1.39073,2.65503,0.488372,1.51716,1.64359,1.64359,4.04576,0.12643,0.04,0.445034,0.063215,38.714568,1.967602,2.056188,6.222103,#NAME?,2.605116,7.925655,74.4,4.550946,20.711111,6.116863,81,66,15,0.102041,72,73.5,78,81,6,0.04,3.68,3.5,55540,74.525164,1.086881,235.66926,#NAME?,-0.229036,2.263267,1,0,1,9,26
2798,4109,7/11/2016 9:30,2,1,1339,3,43,2,0,1.9,4.012481,16.1,211.183186,10,0,10,1,0,0,0,10,0,,3.04,0,181,4.254409,2.350502,13.453624,#NAME?,1.512911,3.310199,15.1,6.349978,40.322222,42.052835,28,10,18,0.473684,12,12.5,13,28,1,0.04,4.76,0.5,2643,16.257306,1.722303,51.410116,#NAME?,1.446432,3.258432,1.909093,0.802828,0.644532,42.052835,3.54004,1.2643,2.27574,0.473684,1.51716,1.580375,1.64359,3.54004,0.12643,0.04,0.601807,0.063215,42.247152,2.055411,1.722303,6.499781,#NAME?,1.446432,3.258432,75.2,2.740641,7.511111,3.644469,80,72,8,0.052632,74,74,76,80,2,0.013333,2.08,1,56618,75.244933,1.063195,237.945372,#NAME?,0.974966,2.623052,1,0,1,9,26
2799,4110,7/11/2016 9:40,2,1,1339,4,43,2,1,34.6,42.172134,1778.488889,121.88478,110,0,110,1,0,18.5,59,110,59,1,34.12,18.5,27978,52.894234,2.079622,167.266255,-1.360534,0.848872,2.22552,32.8,20.291213,411.733333,61.863455,64,11,53,0.706667,13,33,44,64,31,0.54386,16.8,20,14464,38.031566,1.682813,120.266371,1.166899,0.333865,1.736584,4.146904,2.565418,6.58137,61.863455,8.09152,1.39073,6.70079,0.706667,1.64359,4.17219,5.56292,8.09152,3.91933,0.54386,2.124024,2.5286,231.200457,4.808331,1.682813,15.205277,1.166899,0.333865,1.736584,82.5,16.873714,284.722222,20.452987,111,64,47,0.268571,71,73,97,111,26,0.154762,14.4,5.5,70625,84.038682,1.32082,265.753645,#NAME?,0.692004,1.904483,1,0,1,9,26
2800,4112,7/11/2016 10:00,2,1,1339,6,43,2,0,1.9,4.175324,17.433333,219.753913,12,0,12,1,0,0,0,12,0,,3.04,0,193,4.393177,2.731509,13.892444,1.567113,1.78294,4.544234,15,6,36,40,26,10,16,0.444444,11,13,15,26,4,0.153846,4.4,2,2574,16.04369,1.620575,50.734604,0.48598,1.255802,2.938957,1.89645,0.75858,0.575444,40,3.28718,1.2643,2.02288,0.444444,1.39073,1.64359,1.89645,3.28718,0.50572,0.153846,0.556292,0.25286,41.144219,2.028404,1.620575,6.414376,0.48598,1.255802,2.938957,82.5,12.313046,151.611111,14.924905,102,69,33,0.192982,70,81,93,102,23,0.141104,10.7,11,69427,83.322866,1.224154,263.490038,0.518421,0.283644,1.578409,1,0,1,10,26
2801,4114,7/11/2016 10:20,2,1,1339,8,43,2,1,2.3,5.121849,26.233333,222.689071,15,0,15,1,0,0,0,15,0,,3.68,0,289,5.375872,2.790245,17,#NAME?,1.862113,4.89637,30.2,12.62097,159.288889,41.791292,46,12,34,0.586207,14,34,39,46,25,0.471698,10.32,6.5,10554,32.48692,1.415954,102.732663,0.715709,-0.504065,1.734868,3.818186,1.595669,2.54616,41.791292,5.81578,1.51716,4.29862,0.586207,1.77002,4.29862,4.93077,5.81578,3.16075,0.471698,1.304758,0.821795,168.700887,4.107321,1.415954,12.988491,0.715709,-0.504065,1.734868,98,8,64,8.163265,106,86,20,0.104167,88,100,105,106,17,0.088083,6.6,5.5,96616,98.293438,1.078404,310.831144,-6.127463,-0.583319,1.706814,1,0,1,10,26
2802,4119,7/11/2016 11:10,2,1,1339,13,43,2,0,1.7,3.591657,12.9,211.273941,9,0,9,1,0,0,0,9,0,,2.72,0,145,3.807887,2.363516,12.041595,0.718231,1.516105,3.325074,16,6.879922,47.333333,42.999516,30,12,18,0.428571,13,13,13,30,0,0,5.2,0,2986,17.280046,1.736106,54.644304,0.696311,1.504075,3.314488,2.02288,0.869829,0.756602,42.999516,3.7929,1.51716,2.27574,0.428571,1.64359,1.64359,1.64359,3.7929,0,0,0.657436,0,47.729851,2.184716,1.736106,6.908679,0.696311,1.504075,3.314488,83.4,5.211099,27.155556,6.24832,90,76,14,0.084337,81,81.5,88,90,7,0.04142,4.48,5,69800,83.546394,1.077246,264.196896,#NAME?,0.04807,1.585464,1,0,1,11,26
2803,4121,7/11/2016 11:30,2,1,1339,15,43,2,0,0.5,1.581139,2.5,316.227766,5,0,5,1,0,0,0,5,0,,0.9,0,25,1.581139,3.162278,5,#NAME?,2.666667,8.111111,17.2,8.978988,80.622222,52.203418,36,12,24,0.5,12,13,15,36,3,0.111111,6.72,1,3684,19.193749,1.875611,60.695964,#NAME?,1.481124,3.352208,2.174596,1.135213,1.28871,52.203418,4.55148,1.51716,3.03432,0.5,1.51716,1.64359,1.89645,4.55148,0.37929,0.111111,0.84961,0.12643,58.887063,2.426666,1.875611,7.673791,#NAME?,1.481124,3.352208,92.7,6.325434,40.011111,6.823553,101,84,17,0.091892,85,94,98,101,13,0.071038,5.16,4,86293,92.894026,1.08726,293.756702,1.169236,-0.376066,1.670931,1,0,1,11,26
2804,4122,7/11/2016 11:40,2,1,1339,16,43,2,0,1.1,3.478505,12.1,316.227766,11,0,11,1,0,0,0,11,0,,1.98,0,121,3.478505,3.162278,11,#NAME?,2.666667,8.111111,15.5,5.930149,35.166667,38.259026,32,12,20,0.454545,13,14,15,32,2,0.071429,3.3,1,2719,16.489391,1.940642,52.144031,#NAME?,2.448084,7.440945,1.959665,0.749749,0.562123,38.259026,4.04576,1.51716,2.5286,0.454545,1.64359,1.77002,1.89645,4.04576,0.25286,0.071429,0.417219,0.12643,43.461978,2.084754,1.940642,6.59257,#NAME?,2.448084,7.440945,92,3.800585,14.444444,4.13107,97,85,12,0.065934,90,93,94,97,4,0.021739,3,2.5,84770,92.070625,1.053539,291.152881,#NAME?,-0.576035,2.342012,1,0,1,11,26
2805,4123,7/11/2016 11:50,2,1,1339,17,43,2,0,0.6,1.897367,3.6,316.227766,6,0,6,1,0,0,0,6,0,,1.08,0,36,1.897367,3.162278,6,#NAME?,2.666667,8.111111,16.9,7.445356,55.433333,44.055364,38,13,25,0.490196,14,15,15,38,1,0.034483,4.22,0,3355,18.316659,2.074614,57.922362,#NAME?,2.623443,7.981598,2.136667,0.941316,0.886077,44.055364,4.80434,1.64359,3.16075,0.490196,1.77002,1.89645,1.89645,4.80434,0.12643,0.034483,0.533535,0,53.628148,2.315775,2.074614,7.323124,#NAME?,2.623443,7.981598,98,1.563472,2.444444,1.59538,100,95,5,0.025641,97,98,99,100,2,0.010204,1.2,1,96062,98.011224,1.020291,309.938704,0.52687,-0.367745,2.438017,1,0,1,11,26
2806,4124,7/11/2016 12:00,2,1,1339,18,43,2,0,1.1,3.478505,12.1,316.227766,11,0,11,1,0,0,0,11,0,,1.98,0,121,3.478505,3.162278,11,#NAME?,2.666667,8.111111,24.4,12.825322,164.488889,52.562796,46,12,34,0.586207,13,22,32,46,19,0.422222,11.4,10,7434,27.265363,1.687122,86.220647,#NAME?,0.371906,1.635084,3.084892,1.621505,2.62928,52.562796,5.81578,1.51716,4.29862,0.586207,1.64359,2.78146,4.04576,5.81578,2.40217,0.422222,1.441302,1.2643,118.829107,3.44716,1.687122,10.900876,#NAME?,0.371906,1.635084,96,8.856887,78.444444,9.225924,107,76,31,0.169399,93,96.5,100,107,7,0.036269,6,3.5,92866,96.367007,1.110339,304.739233,0.659207,-0.911316,3.818785,1,0,1,12,26
2807,4126,7/11/2016 12:31,2,1,1340,1,10,1,2,12.7,20.596925,424.233333,162.180514,54,0,54,1,0,0,21,54,21,1,16.38,0,5431,23.304506,2.317148,73.695319,#NAME?,1.236364,2.853445,33.9,19.324423,373.433333,57.004198,54,10,44,0.6875,13,44.5,50,54,37,0.587302,17.72,8.5,14853,38.53959,1.401157,121.872885,#NAME?,-0.339574,1.220274,4.285977,2.443187,5.969162,57.004198,6.82722,1.2643,5.56292,0.6875,1.64359,5.626135,6.3215,6.82722,4.67791,0.587302,2.24034,1.074655,237.418445,4.87256,1.401157,15.408389,#NAME?,-0.339574,1.220274,90.8,21.796024,475.066667,24.004432,115,68,47,0.256831,71,90.5,111,115,40,0.21978,20.6,20,86722,93.124648,1.234904,294.485993,0.663338,0.007549,1.031401,1,0,1,12,26
2808,4129,7/11/2016 13:01,2,1,1340,4,10,1,0,0.6,1.897367,3.6,316.227766,6,0,6,1,0,0,0,6,0,,1.08,0,36,1.897367,3.162278,6,#NAME?,2.666667,8.111111,14.2,5.573748,31.066667,39.251746,30,12,18,0.428571,12,12.5,13,30,1,0.04,3.16,0.5,2296,15.152558,1.979864,47.916594,#NAME?,2.627189,7.9878,1.795306,0.704689,0.496587,39.251746,3.7929,1.51716,2.27574,0.428571,1.51716,1.580375,1.64359,3.7929,0.12643,0.04,0.399519,0.063215,36.700515,1.915738,1.979864,6.058095,#NAME?,2.627189,7.9878,76.9,3.871549,14.988889,5.034524,85,73,12,0.075949,73,76.5,78,85,5,0.033113,2.9,2.5,59271,76.987661,1.104073,243.456362,0.737662,0.842593,2.911251,1,0,1,13,26
2809,4134,7/11/2016 13:51,2,1,1340,9,10,1,0,2,5.656854,32,282.842712,18,0,18,1,0,0,0,18,0,,3.2,0,328,5.727128,3.142936,18.11077,#NAME?,2.608746,7.916667,13.4,6.719788,45.155556,50.147674,28,10,18,0.473684,10,10,11,28,1,0.047619,5.04,0,2202,14.839137,1.886902,46.925473,0.239686,1.559252,3.568041,1.694162,0.849583,0.721791,50.147674,3.54004,1.2643,2.27574,0.473684,1.2643,1.2643,1.39073,3.54004,0.12643,0.047619,0.637207,0,35.197968,1.876112,1.886902,5.932788,0.239686,1.559252,3.568041,65.1,2.558211,6.544444,3.929664,69,62,7,0.053435,63,64.5,67,69,4,0.030769,2.12,1.5,42439,65.145222,1.059172,206.007281,#NAME?,0.470946,1.811758,1,0,1,13,26
