,index,time,dayOfWeek,isWorkDay,sp#,win#,bldgI#,POI#,majVoted_actiLvl,muS,sdS,vaS,cvS,mxS,mnS,raS,c_raS,q1S,q2S,q3S,p95S,iqrS,c_iqrS,mad0S,mad1S,ES,rmsS,p2rmsS,rssS,snrS,skwS,kurS,muM,sdM,vaM,cvMM,mxM,mnM,raM,c_raM,q1M,q2M,q3M,p95M,iqrM,c_iqrM,mad0M,mad1M,EM,rmsM,p2rmsM,rssM,snrM,skwM,kurM,muC,sdC,vaC,cvC,mxC,mnC,raC,c_raC,q1C,q2C,q3C,p95C,iqrC,c_iqrC,mad0C,mad1C,EC,rmsC,p2rmsC,rssC,snrC,skwC,kurC,muH,sdH,vaH,cvH,mxH,mnH,raH,c_raH,q1H,q2H,q3H,p95H,iqrH,c_iqrH,mad0H,mad1H,EH,rmsH,p2rmsH,rssH,snrH,skwH,kurH,is_workday,day_of_week,epoch_number,hour,PID
1062,2510,1/28/2016 12:18,5,1,466,1,6,1,1,39.4,39.564855,1565.377778,100.418415,114,0,114,1,5,30,58,114,53,0.84127,31.68,26.5,29612,54.416909,2.094937,172.081376,0.552789,0.744755,2.322029,34.7,17.010128,289.344444,49.020541,64,10,54,0.72973,28,32,42,64,14,0.2,12.24,7,14645,38.268786,1.672381,121.016528,1.208906,0.298574,2.404687,4.205293,2.061457,4.249607,49.020541,7.75616,1.2119,6.54426,0.72973,3.39332,3.87808,5.08998,7.75616,1.69666,0.2,1.483366,0.84833,215.091351,4.637794,1.672381,14.665993,1.208906,0.298574,2.404687,72,12.220202,149.333333,16.972503,96,53,43,0.288591,65,70,79,96,14,0.097222,9,7,53184,72.927361,1.316378,230.616565,0.107454,0.444769,2.815091,0,3,1,12,248
1063,2511,1/28/2016 12:28,5,1,466,2,6,1,1,59.4,45.304403,2052.488889,76.270038,115,4,111,0.932773,8,77,94,115,86,0.843137,40.32,35.5,53756,73.318483,1.568499,231.853402,#NAME?,-0.194879,1.341376,49.6,17.276831,298.488889,34.832321,68,26,42,0.446809,28,59,62,68,34,0.377778,15.28,8,27288,52.237917,1.301736,165.190799,#NAME?,-0.48638,1.497079,6.011024,2.093779,4.383911,34.832321,8.24092,3.15094,5.08998,0.446809,3.39332,7.15021,7.51378,8.24092,4.12046,0.377778,1.851783,0.96952,400.779295,6.330713,1.301736,20.019473,#NAME?,-0.48638,1.497079,88.9,14.775731,218.322222,16.62062,105,69,36,0.206897,72,94.5,102,105,30,0.172414,13.12,10,80997,89.998333,1.166688,284.599719,#NAME?,-0.330666,1.392084,0,3,1,12,248
1064,2512,1/28/2016 12:38,5,1,466,3,6,1,1,24.7,21.899011,479.566667,88.659962,70,0,70,1,10,21.5,28,70,18,0.473684,15.9,11,10417,32.275378,2.168836,102.063706,0.471722,0.96924,2.930639,30.5,8.449195,71.388889,27.702277,46,13,33,0.559322,28,31,32,46,4,0.066667,5.5,3,9945,31.535694,1.458665,99.724621,0.110757,-0.257474,3.759067,3.696295,1.023958,1.04849,27.702277,5.57474,1.57547,3.99927,0.559322,3.39332,3.75689,3.87808,5.57474,0.48476,0.066667,0.666545,0.36357,146.062375,3.821811,1.458665,12.085627,0.110757,-0.257474,3.759067,67.8,2.973961,8.844444,4.386373,72,63,9,0.066667,66,67.5,70,72,4,0.029412,2.6,2.5,46048,67.858677,1.061029,214.587977,#NAME?,-0.089768,1.718315,0,3,1,12,248
1065,2513,1/28/2016 12:48,5,1,466,4,6,1,1,33.4,15.875908,252.044444,47.532658,53,9,44,0.709677,18,34.5,49,53,31,0.462687,13.2,15,13424,36.638777,1.446555,115.861987,-2.331241,-0.248873,1.649413,36.8,4.825856,23.288889,13.11374,42,30,12,0.166667,32,39,40,42,8,0.111111,4.24,3,13752,37.083689,1.132573,117.268922,-2.146842,-0.396168,1.51314,4.459792,0.584846,0.342044,13.11374,5.08998,3.6357,1.45428,0.166667,3.87808,4.72641,4.8476,5.08998,0.96952,0.111111,0.513846,0.36357,201.975845,4.494172,1.132573,14.211821,-2.146842,-0.396168,1.51314,79.8,6.338594,40.177778,7.943101,89,69,20,0.126582,77,80.5,83,89,6,0.0375,4.84,3.5,64042,80.026246,1.112135,253.065209,0.46573,-0.185319,2.23662,0,3,1,12,248
1066,2514,1/28/2016 12:58,5,1,466,5,6,1,1,30,17.535678,307.5,58.45226,55,0,55,1,18.75,28,47.25,55,28.5,0.431818,13.777778,10,10560,34.253954,1.605654,102.761861,#NAME?,-0.099138,2.122148,35,10.319884,106.5,29.485382,48,13,35,0.57377,29.5,36,42,48,12.5,0.174825,7.555556,6,11877,36.327217,1.321323,108.98165,-2.38264,-0.977841,3.363321,4.24165,1.250667,1.564167,29.485382,5.81712,1.57547,4.24165,0.57377,3.575105,4.36284,5.08998,5.81712,1.514875,0.174825,0.915658,0.72714,174.43769,4.402495,1.321323,13.207486,-2.38264,-0.977841,3.363321,77.444444,11.181582,125.027778,14.438198,92,62,30,0.194805,66.75,80,87,92,20.25,0.131707,9.728395,10,54979,78.158671,1.177093,234.476012,1.715228,-0.067564,1.473246,0,3,1,12,248
1067,2515,1/28/2016 13:08,5,1,466,6,6,1,1,13.3,15.319196,234.677778,115.181928,49,0,49,1,0,9,21,49,21,1,11.22,9,3881,19.700254,2.487278,62.297673,#NAME?,1.3172,3.924948,24.5,8.720984,76.055556,35.595852,38,13,25,0.490196,13,26,30,38,17,0.395349,6.9,5,6687,25.859234,1.469494,81.774079,-0.780089,-0.257982,1.919358,2.969155,1.056896,1.117029,35.595852,4.60522,1.57547,3.02975,0.490196,1.57547,3.15094,3.6357,4.60522,2.06023,0.395349,0.836211,0.60595,98.212077,3.133881,1.469494,9.910201,-0.780089,-0.257982,1.919358,65.2,1.932184,3.733333,2.963472,67,62,5,0.03876,64,66,67,67,3,0.022901,1.56,1,42544,65.225762,1.027201,206.261969,#NAME?,-0.783246,2.165816,0,3,1,13,248
1068,2516,1/28/2016 13:18,5,1,466,7,6,1,1,35.3,19.838515,393.566667,56.199758,64,0,64,1,17,41.5,50,64,33,0.492537,16.44,13,16003,40.00375,1.59985,126.502964,#NAME?,-0.375213,2.095274,33.1,8.491172,72.1,25.653087,42,13,29,0.527273,28,36,38,42,10,0.151515,6.28,4,11605,34.066112,1.232897,107.726506,#NAME?,-1.352487,4.142148,4.011389,1.029045,1.058934,25.653087,5.08998,1.57547,3.51451,0.527273,3.39332,4.36284,4.60522,5.08998,1.2119,0.151515,0.761073,0.48476,170.442822,4.128472,1.232897,13.055375,#NAME?,-1.352487,4.142148,69.5,3.719319,13.833333,5.351538,76,63,13,0.093525,67,69.5,72,76,5,0.035971,2.9,2.5,48427,69.589511,1.092119,220.061355,#NAME?,-0.034146,2.504234,0,3,1,13,248
1069,2517,1/28/2016 13:28,5,1,466,8,6,1,1,55.7,26.625176,708.9,47.801034,92,10,82,0.803922,35,59,77,92,42,0.375,21.76,22,37405,61.159627,1.50426,193.403723,0.525836,-0.233048,1.937582,46.4,10.447754,109.155556,22.51671,62,32,30,0.319149,38,45,58,62,20,0.208333,8.48,9,22512,47.446812,1.306726,150.039995,#NAME?,0.141774,1.73692,5.623216,1.266163,1.603169,22.51671,7.51378,3.87808,3.6357,0.319149,4.60522,5.45355,7.02902,7.51378,2.4238,0.208333,1.027691,1.09071,330.634106,5.750079,1.306726,18.183347,#NAME?,0.141774,1.73692,89.1,8.130191,66.1,9.124793,100,74,26,0.149425,84,89,96,100,12,0.066667,6.5,6.5,79983,89.433215,1.118153,282.812659,#NAME?,-0.395663,2.219615,0,3,1,13,248
1070,2518,1/28/2016 13:38,5,1,466,9,6,1,1,43.6,19.805723,392.266667,45.42597,73,6,67,0.848101,32,42.5,62,73,30,0.319149,14.72,13.5,22540,47.47631,1.537609,150.133274,#NAME?,-0.301247,2.52654,44.4,6.310485,39.822222,14.212804,56,36,20,0.217391,40,44,48,56,8,0.090909,4.88,4,20072,44.801786,1.24995,141.675686,0.001901,0.477849,2.259487,5.380836,0.764768,0.58487,14.212804,6.78664,4.36284,2.4238,0.217391,4.8476,5.33236,5.81712,6.78664,0.96952,0.090909,0.591407,0.48476,294.797787,5.429528,1.24995,17.169676,0.001901,0.477849,2.259487,88.7,4.854551,23.566667,5.473,97,83,14,0.077778,86,86.5,91,97,5,0.028249,4.04,3,78889,88.81948,1.092103,280.871857,#NAME?,0.647166,2.079067,0,3,1,13,248
1071,2519,1/28/2016 13:48,5,1,466,10,6,1,2,58.9,17.278439,298.544444,29.33521,80,19,61,0.616162,54,59,68,80,14,0.114754,12.1,8.5,37379,61.138368,1.308507,193.336494,0.582467,-1.061483,3.995053,48.4,4.880801,23.822222,10.0843,54,38,16,0.173913,46,49,52,54,6,0.061224,3.6,3,23640,48.620983,1.110632,153.753049,1.243747,-0.823898,3.101025,5.865596,0.591504,0.349877,10.0843,6.54426,4.60522,1.93904,0.173913,5.57474,5.93831,6.30188,6.54426,0.72714,0.061224,0.436284,0.36357,347.201061,5.892377,1.110632,18.633332,1.243747,-0.823898,3.101025,90.6,5.211099,27.155556,5.751765,101,86,15,0.080214,87,88,94,101,7,0.038674,4.32,2,82328,90.734778,1.113134,286.928563,#NAME?,0.915318,2.483887,0,3,1,13,248
1072,2520,1/28/2016 13:58,5,1,466,11,6,1,1,31.8,19.164783,367.288889,60.266612,57,5,52,0.83871,19,28.5,50,57,31,0.449275,15.96,17.5,13418,36.630588,1.556077,115.836091,0.123155,0.057827,1.652723,45.2,6.876692,47.288889,15.21392,52,34,18,0.209302,38,48,52,52,14,0.155556,5.76,4,20856,45.66837,1.138644,144.416066,-0.152128,-0.558049,1.77698,5.477788,0.833386,0.694533,15.21392,6.30188,4.12046,2.18142,0.209302,4.60522,5.81712,6.30188,6.30188,1.69666,0.155556,0.698054,0.48476,306.312408,5.53455,1.138644,17.501783,-0.152128,-0.558049,1.77698,93,6.815016,46.444444,7.327974,102,82,20,0.108696,87,95.5,98,102,11,0.059459,5.6,3,86908,93.22446,1.094133,294.801628,0.643755,-0.543942,1.951764,0,3,1,13,248
1073,2521,1/28/2016 14:08,5,1,466,12,6,1,1,17.4,14.713561,216.488889,84.560698,48,0,48,1,7,14,20,48,13,0.481481,10.68,6.5,4976,22.30695,2.151796,70.540768,1.364317,1.026934,3.016884,37.9,12.041133,144.988889,31.7708,54,13,41,0.61194,32,36,48,54,16,0.2,8.88,6,15669,39.584088,1.364185,125.175876,#NAME?,-0.54216,2.977289,4.593101,1.459265,2.129454,31.7708,6.54426,1.57547,4.96879,0.61194,3.87808,4.36284,5.81712,6.54426,1.93904,0.2,1.076167,0.72714,230.130855,4.797196,1.364185,15.170064,#NAME?,-0.54216,2.977289,85.4,9.179688,84.266667,10.749049,103,77,26,0.144444,78,83.5,87,103,9,0.054545,6.76,4.5,73690,85.84288,1.199867,271.459021,#NAME?,1.03008,2.698998,0,3,1,14,248
1074,2522,1/28/2016 14:18,5,1,466,13,6,1,1,31,12.935739,167.333333,41.728189,49,10,39,0.661017,19,31,40,49,21,0.355932,9.8,10.5,11116,33.340666,1.469677,105.432443,0.038783,-0.285042,1.917086,40,4.422166,19.555556,11.055416,46,32,14,0.179487,38,40,44,46,6,0.073171,3.2,3,16176,40.219398,1.143727,127.184905,#NAME?,-0.130018,2.334711,4.8476,0.535922,0.287213,11.055416,5.57474,3.87808,1.69666,0.179487,4.60522,4.8476,5.33236,5.57474,0.72714,0.073171,0.387808,0.36357,237.577172,4.874189,1.143727,15.413539,#NAME?,-0.130018,2.334711,84.4,7.604092,57.822222,9.009588,95,74,21,0.12426,77,84,92,95,15,0.088757,6.4,7.5,71754,84.707733,1.121503,267.869371,#NAME?,0.040723,1.548414,0,3,1,14,248
1075,2523,1/28/2016 14:28,5,1,466,14,6,1,1,42,33.964033,1153.555556,80.866746,100,0,100,1,11,43,66,100,55,0.714286,28,27.5,28022,52.93581,1.88908,167.39773,1.745129,0.220633,1.915735,35.2,16.253547,264.177778,46.174848,62,10,52,0.722222,30,38,42,62,12,0.166667,12.16,8,14768,38.429156,1.613358,121.52366,1.259812,-0.247035,2.435297,4.265888,1.969767,3.879983,46.174848,7.51378,1.2119,6.30188,0.722222,3.6357,4.60522,5.08998,7.51378,1.45428,0.166667,1.47367,0.96952,216.897854,4.657229,1.613358,14.727452,1.259812,-0.247035,2.435297,66.6,9.686187,93.822222,14.543825,80,52,28,0.212121,59,68,73,80,14,0.106061,7.8,7,45200,67.230945,1.189928,212.602916,0.657618,-0.233279,1.88422,0,3,1,14,248
1076,2527,1/28/2016 15:08,5,1,466,18,6,1,0,0.7,2.213594,4.9,316.227766,7,0,7,1,0,0,0,7,0,,1.26,0,49,2.213594,3.162278,7,#NAME?,2.666667,8.111111,11.5,4.403282,19.388889,38.289405,24,10,14,0.411765,10,10,10,24,0,0,2.5,0,1497,12.235195,1.961554,38.691084,#NAME?,2.642184,8.03101,1.393685,0.533634,0.284765,38.289405,2.90856,1.2119,1.69666,0.411765,1.2119,1.2119,1.2119,2.90856,0,0,0.302975,0,21.986463,1.482783,1.961554,4.688972,#NAME?,2.642184,8.03101,57.8,1.032796,1.066667,1.786844,59,56,3,0.026087,57,58,59,59,2,0.017241,0.84,1,33418,57.808304,1.020615,182.805908,-5.904298,-0.22964,1.947917,0,3,1,15,248
1077,2528,1/28/2016 15:18,5,1,466,19,6,1,1,34.9,35.391305,1252.544444,101.40775,113,0,113,1,0,30.5,57,113,57,1,26.3,27.5,23453,48.428298,2.333347,153.143723,1.012442,0.971132,3.33206,30.7,17.410406,303.122222,56.711419,68,10,58,0.74359,12,33,38,68,26,0.52,12.36,6,12153,34.861153,1.950595,110.240646,#NAME?,0.667746,3.228475,3.720533,2.109967,4.451961,56.711419,8.24092,1.2119,7.02902,0.74359,1.45428,3.99927,4.60522,8.24092,3.15094,0.52,1.497908,0.72714,178.491307,4.224823,1.950595,13.360064,#NAME?,0.667746,3.228475,60.8,8.14862,66.4,13.402335,73,49,24,0.196721,53,63,67,73,14,0.116667,6.64,4,37564,61.289477,1.191069,193.814344,#NAME?,-0.29555,1.904491,0,3,1,15,248
1078,2529,1/28/2016 15:28,5,1,466,20,6,1,0,8.6,17.689922,312.933333,205.696765,54,0,54,1,0,0,8,54,8,1,12.16,0,3556,18.857359,2.863603,59.632206,#NAME?,1.962889,5.475109,17.3,10.133004,102.677778,58.57228,38,10,28,0.583333,11,11.5,26,38,15,0.405405,8.42,1,3917,19.791412,1.920025,62.585941,#NAME?,1.121086,2.642031,2.096587,1.228019,1.50803,58.57228,4.60522,1.2119,3.39332,0.583333,1.33309,1.393685,3.15094,4.60522,1.81785,0.405405,1.02042,0.12119,57.529042,2.398521,1.920025,7.58479,#NAME?,1.121086,2.642031,60.9,3.446415,11.877778,5.659138,68,56,12,0.096774,58,61.5,62,68,4,0.033333,2.52,1.5,37195,60.987704,1.114979,192.860053,#NAME?,0.483755,3.013943,0,3,1,15,248
1079,2530,1/28/2016 15:38,5,1,466,21,6,1,0,25.4,42.47666,1804.266667,167.230946,111,0,111,1,0,0,63,111,63,1,35.56,0,22690,47.634021,2.330267,150.632002,#NAME?,1.113217,2.559482,23.3,21.494444,462.011111,92.250831,66,10,56,0.736842,10,11,42,66,32,0.615385,18.02,1,9587,30.962881,2.131585,97.913227,#NAME?,1.09731,2.497983,2.823727,2.604912,6.785565,92.250831,7.99854,1.2119,6.78664,0.736842,1.2119,1.33309,5.08998,7.99854,3.87808,0.615385,2.183844,0.12119,140.804423,3.752392,2.131585,11.866104,#NAME?,1.09731,2.497983,53.1,6.723921,45.211111,12.662751,65,46,19,0.171171,47,52,60,65,13,0.121495,5.34,5,28603,53.481773,1.215367,169.124215,#NAME?,0.598298,1.946118,0,3,1,15,248
1080,2531,1/28/2016 21:06,5,1,467,1,6,1,0,0.6,1.897367,3.6,316.227766,6,0,6,1,0,0,0,6,0,,1.08,0,36,1.897367,3.162278,6,-0.359268,2.666667,8.111111,12,4.242641,18,35.355339,24,10,14,0.411765,10,11,11,24,1,0.047619,2.4,0,1602,12.657014,1.896182,40.024992,-0.533805,2.604145,7.921811,1.45428,0.514166,0.264366,35.355339,2.90856,1.2119,1.69666,0.411765,1.2119,1.33309,1.33309,2.90856,0.12119,0.047619,0.290856,0,23.5286,1.533904,1.896182,4.850629,-0.533805,2.604145,7.921811,59.3,1.828782,3.344444,3.08395,61,57,4,0.033898,57,60,61,61,4,0.033898,1.64,1,35195,59.325374,1.028228,187.603305,#NAME?,-0.351579,1.332182,0,3,2,21,248
1081,2534,1/28/2016 21:36,5,1,467,4,6,1,0,0.8,1.686548,2.844444,210.818511,4,0,4,1,0,0,0,4,0,,1.28,0,32,1.788854,2.236068,5.656854,#NAME?,1.5,3.25,15.3,5.677441,32.233333,37.107456,26,12,14,0.368421,12,13,14,26,2,0.076923,4.28,1,2631,16.220358,1.602924,51.293274,#NAME?,1.451284,3.181765,1.854207,0.688049,0.473411,37.107456,3.15094,1.45428,1.69666,0.368421,1.45428,1.57547,1.69666,3.15094,0.24238,0.076923,0.518693,0.12119,38.641539,1.965745,1.602924,6.216232,#NAME?,1.451284,3.181765,80.3,2.58414,6.677778,3.218107,87,78,9,0.054545,79,79.5,80,87,1,0.006289,1.68,0.5,64541,80.337413,1.082933,254.049208,0.493743,1.931898,5.711216,0,3,2,21,248
1082,2535,1/28/2016 21:46,5,1,467,5,6,1,1,18.9,24.924107,621.211111,131.873582,73,0,73,1,0,8.5,35,73,35,1,19.46,8.5,9163,30.270448,2.411593,95.72356,0.403829,1.152794,3.11047,28,13.800161,190.444444,49.286289,48,12,36,0.6,13,32,40,48,27,0.509434,12,13,9554,30.909545,1.552918,97.744565,#NAME?,-0.042247,1.467828,3.39332,1.672442,2.797061,49.286289,5.81712,1.45428,4.36284,0.6,1.57547,3.87808,4.8476,5.81712,3.27213,0.509434,1.45428,1.57547,140.319752,3.745928,1.552918,11.845664,#NAME?,-0.042247,1.467828,77.5,7.919736,62.722222,10.219015,87,60,27,0.183673,78,80,81,87,3,0.018868,5.6,1.5,60627,77.863342,1.117342,246.225506,0.097121,-1.288058,3.60276,0,3,2,21,248
1083,2538,1/28/2016 22:16,5,1,467,8,6,1,0,1.3,2.750757,7.566667,211.596729,7,0,7,1,0,0,0,7,0,,2.08,0,85,2.915476,2.40098,9.219544,0.26119,1.527401,3.377638,14.2,5.82714,33.955556,41.036194,26,10,16,0.444444,10,12,13,26,3,0.130435,4.32,1.5,2322,15.23811,1.706248,48.187135,-0.448444,1.377159,3.171534,1.720898,0.706191,0.498706,41.036194,3.15094,1.2119,1.93904,0.444444,1.2119,1.45428,1.57547,3.15094,0.36357,0.130435,0.523541,0.181785,34.103251,1.846707,1.706248,5.839799,-0.448444,1.377159,3.171534,63.8,2.780887,7.733333,4.358757,69,60,9,0.069767,61,64,65,69,4,0.031746,2.04,2,40774,63.854522,1.080581,201.925729,-0.250299,0.413033,2.41518,0,3,2,22,248
1084,2539,1/28/2016 22:26,5,1,467,9,6,1,0,7.2,10.400855,108.177778,144.456315,33,0,33,1,0,3.5,11,33,11,1,7.24,3.5,1492,12.214745,2.701653,38.626416,#NAME?,1.619482,4.83021,21.2,9.566144,91.511111,45.123321,36,12,24,0.5,12,20.5,28,36,16,0.4,8.8,8,5318,23.060789,1.561091,72.924619,#NAME?,0.191021,1.340437,2.569228,1.159321,1.344025,45.123321,4.36284,1.45428,2.90856,0.5,1.45428,2.484395,3.39332,4.36284,1.93904,0.4,1.066472,0.96952,78.105552,2.794737,1.561091,8.837735,#NAME?,0.191021,1.340437,72.6,3.098387,9.6,4.26775,78,69,9,0.061224,71,71.5,76,78,5,0.034014,2.52,2,52794,72.65948,1.073501,229.76945,#NAME?,0.513145,1.973637,0,3,2,22,248
1085,2540,1/28/2016 22:36,5,1,467,10,6,1,0,2.5,5.522681,30.5,220.90722,16,0,16,1,0,0,0,16,0,,4,0,337,5.80517,2.756164,18.35756,-0.537629,1.814793,4.686464,16.1,7.880355,62.1,48.946306,32,12,20,0.454545,12,12.5,13,32,1,0.04,5.96,0.5,3151,17.751056,1.80271,56.133769,-0.567277,1.500921,3.295233,1.951159,0.95502,0.912064,48.946306,3.87808,1.45428,2.4238,0.454545,1.45428,1.514875,1.57547,3.87808,0.12119,0.04,0.722292,0.060595,46.278788,2.151251,1.80271,6.802851,-0.567277,1.500921,3.295233,72.5,4.062019,16.5,5.602785,80,65,15,0.103448,71,72.5,75,80,4,0.027397,3.1,2,52711,72.602342,1.101893,229.588763,#NAME?,-0.026212,2.984559,0,3,2,22,248
1086,2541,1/28/2016 22:46,5,1,467,11,6,1,0,2.6,5.660781,32.044444,217.722356,16,0,16,1,0,0,0,16,0,,4.16,0,356,5.966574,2.681606,18.867962,#NAME?,1.72439,4.28088,15.7,7.180993,51.566667,45.738812,32,11,21,0.488372,12,13,13,32,1,0.04,5.32,1,2929,17.114321,1.869779,54.120237,#NAME?,1.609577,3.85856,1.902683,0.870265,0.75736,45.738812,3.87808,1.33309,2.54499,0.488372,1.45428,1.57547,1.57547,3.87808,0.12119,0.04,0.644731,0.12119,43.01827,2.074085,1.869779,6.558831,#NAME?,1.609577,3.85856,69.4,9.020963,81.377778,12.998506,81,58,23,0.165468,61,67.5,79,81,18,0.128571,8,8,48896,69.925675,1.158373,221.124399,0.071904,0.113033,1.351673,0,3,2,22,248
1087,2542,1/28/2016 22:56,5,1,467,12,6,1,1,8.7,9.333929,87.122222,107.286535,22,0,22,1,0,7,20,22,20,1,7.9,7,1541,12.413702,1.772235,39.255573,#NAME?,0.420984,1.527181,20.8,8.625543,74.4,41.468959,30,11,19,0.463415,11,25,28,30,17,0.435897,7.84,5,4996,22.351734,1.342178,70.682388,#NAME?,-0.277438,1.237324,2.520752,1.04533,1.092714,41.468959,3.6357,1.33309,2.30261,0.463415,1.33309,3.02975,3.39332,3.6357,2.06023,0.435897,0.95013,0.60595,73.376332,2.708807,1.342178,8.565999,#NAME?,-0.277438,1.237324,60,3.741657,14,6.236096,67,56,11,0.089431,58,59.5,60,67,2,0.016949,2.6,1.5,36126,60.104908,1.114718,190.068409,#NAME?,0.925645,2.671958,0,3,2,22,248
1088,2543,1/28/2016 23:06,5,1,467,13,6,1,0,2.1,3.60401,12.988889,171.619529,10,0,10,1,0,0,5,10,5,1,2.94,0,161,4.012481,2.492224,12.688578,1.382494,1.280797,3.170892,15.4,6.915361,47.822222,44.904944,26,10,16,0.444444,11,11,24,26,13,0.371429,5.96,0.5,2802,16.739176,1.553243,52.933921,0.801275,0.857363,1.807191,1.866326,0.838073,0.702366,44.904944,3.15094,1.2119,1.93904,0.444444,1.33309,1.33309,2.90856,3.15094,1.57547,0.371429,0.722292,0.060595,41.153019,2.028621,1.553243,6.415062,0.801275,0.857363,1.807191,58.1,4.254409,18.1,7.322564,65,53,12,0.101695,55,57,62,65,7,0.059829,3.52,2.5,33919,58.240021,1.116071,184.171116,#NAME?,0.5021,1.830382,0,3,2,23,248
1089,2546,1/28/2016 23:36,5,1,467,16,6,1,0,1,3.162278,10,316.227766,10,0,10,1,0,0,0,10,0,,1.8,0,100,3.162278,3.162278,10,#NAME?,2.666667,8.111111,11.9,4.976612,24.766667,41.820269,26,10,16,0.444444,10,10,11,26,1,0.047619,2.82,0,1639,12.802344,2.030878,40.484565,#NAME?,2.622558,7.971429,1.442161,0.603116,0.363748,41.820269,3.15094,1.2119,1.93904,0.444444,1.2119,1.2119,1.33309,3.15094,0.12119,0.047619,0.341756,0,24.072019,1.551516,2.030878,4.906324,#NAME?,2.622558,7.971429,56.6,3.777124,14.266667,6.673364,64,52,12,0.103448,54,56,58,64,4,0.035714,3,2,32164,56.713314,1.128483,179.343246,0.435964,0.679686,2.483739,0,3,2,23,248
1090,2547,1/29/2016 11:27,6,1,473,1,6,1,1,35.6,27.717624,768.266667,77.858494,82,0,82,1,14,33,59,82,45,0.616438,22.12,22.5,19588,44.258333,1.852758,139.957136,0.014821,0.217351,1.936158,38.4,16.042998,257.377778,41.77864,58,13,45,0.633803,30,42,52,58,22,0.268293,12.72,11,17062,41.306174,1.404148,130.621591,0.701862,-0.501669,2.081507,4.653696,1.944251,3.780112,41.77864,7.02902,1.57547,5.45355,0.633803,3.6357,5.08998,6.30188,7.02902,2.66618,0.268293,1.541537,1.33309,250.589869,5.005895,1.404148,15.830031,0.701862,-0.501669,2.081507,77,13.784049,190,17.901362,96,57,39,0.254902,64,76.5,90,96,26,0.168831,11.6,13,61000,78.102497,1.229154,246.981781,0.464031,-0.042932,1.556848,0,4,1,11,248
1091,2548,1/29/2016 11:37,6,1,473,2,6,1,0,8.5,20.8979,436.722222,245.857646,67,0,67,1,0,0,8,67,8,1,12,0,4653,21.570814,3.106049,68.212902,#NAME?,2.514062,7.60468,19.3,12.623171,159.344444,65.405031,44,10,34,0.62963,12,13,28,44,16,0.4,10.42,2,5159,22.713432,1.93718,71.826179,#NAME?,1.113901,2.555565,2.338967,1.529802,2.340294,65.405031,5.33236,1.2119,4.12046,0.62963,1.45428,1.57547,3.39332,5.33236,1.93904,0.4,1.2628,0.24238,75.770316,2.752641,1.93718,8.704615,#NAME?,1.113901,2.555565,68.5,10.352133,107.166667,15.112604,88,55,33,0.230769,59,67.5,73,88,14,0.106061,7.9,7,47887,69.200434,1.271668,218.830985,0.969815,0.521629,2.398873,0,4,1,11,248
1092,2549,1/29/2016 11:47,6,1,473,3,6,1,0,0.7,2.213594,4.9,316.227766,7,0,7,1,0,0,0,7,0,,1.26,0,49,2.213594,3.162278,7,#NAME?,2.666667,8.111111,11.9,4.357624,18.988889,36.618691,24,10,14,0.411765,10,10,11,24,1,0.047619,2.64,0,1587,12.597619,1.905122,39.837169,#NAME?,2.449082,7.367069,1.442161,0.5281,0.27889,36.618691,2.90856,1.2119,1.69666,0.411765,1.2119,1.2119,1.33309,2.90856,0.12119,0.047619,0.319942,0,23.308295,1.526705,1.905122,4.827866,#NAME?,2.449082,7.367069,56.3,5.498485,30.233333,9.766403,71,52,19,0.154472,54,54.5,56,71,2,0.018182,3.48,1,31969,56.541135,1.255723,178.79877,-0.366462,2.141696,6.38833,0,4,1,11,248
1093,2551,1/29/2016 12:07,6,1,473,5,6,1,0,1.1,3.478505,12.1,316.227766,11,0,11,1,0,0,0,11,0,,1.98,0,121,3.478505,3.162278,11,-0.359268,2.666667,8.111111,11.7,5.034327,25.344444,43.028433,26,10,16,0.444444,10,10,10,26,0,0,2.86,0,1597,12.637247,2.05741,39.962482,-0.312469,2.647839,8.049881,1.417923,0.61011,0.372234,43.028433,3.15094,1.2119,1.93904,0.444444,1.2119,1.2119,1.2119,3.15094,0,0,0.346603,0,23.455165,1.531508,2.05741,4.843053,-0.312469,2.647839,8.049881,55.5,0.849837,0.722222,1.531237,57,54,3,0.027027,55,55.5,56,57,1,0.009009,0.7,0.5,30809,55.505856,1.026919,175.524927,0.526789,0,2.514793,0,4,1,12,248
1094,2552,1/29/2016 12:17,6,1,473,6,6,1,1,34.1,37.400089,1398.766667,109.677681,92,0,92,1,0,22,72,92,72,1,32.12,22,24217,49.210771,1.869509,155.618122,#NAME?,0.488819,1.613371,37.2,16.784914,281.733333,45.120736,56,10,46,0.69697,26,40.5,52,56,26,0.333333,13.16,11.5,16374,40.4648,1.383919,127.960932,#NAME?,-0.67336,2.092328,4.508268,2.034164,4.137822,45.120736,6.78664,1.2119,5.57474,0.69697,3.15094,4.908195,6.30188,6.78664,3.15094,0.333333,1.59486,1.393685,240.485202,4.903929,1.383919,15.507585,#NAME?,-0.67336,2.092328,76.6,21.140798,446.933333,27.598953,106,54,52,0.325,58,70.5,98,106,40,0.25641,18.8,15.5,62698,79.182069,1.338687,250.395687,0.614266,0.230406,1.28917,0,4,1,12,248
