,index,time,dayOfWeek,isWorkDay,sp#,win#,bldgI#,POI#,majVoted_actiLvl,muS,sdS,vaS,cvS,mxS,mnS,raS,c_raS,q1S,q2S,q3S,p95S,iqrS,c_iqrS,mad0S,mad1S,ES,rmsS,p2rmsS,rssS,snrS,skwS,kurS,muM,sdM,vaM,cvMM,mxM,mnM,raM,c_raM,q1M,q2M,q3M,p95M,iqrM,c_iqrM,mad0M,mad1M,EM,rmsM,p2rmsM,rssM,snrM,skwM,kurM,muC,sdC,vaC,cvC,mxC,mnC,raC,c_raC,q1C,q2C,q3C,p95C,iqrC,c_iqrC,mad0C,mad1C,EC,rmsC,p2rmsC,rssC,snrC,skwC,kurC,muH,sdH,vaH,cvH,mxH,mnH,raH,c_raH,q1H,q2H,q3H,p95H,iqrH,c_iqrH,mad0H,mad1H,EH,rmsH,p2rmsH,rssH,snrH,skwH,kurH,is_workday,day_of_week,epoch_number,hour,PID
2121,4739,6/30/2016 8:11,5,1,1208,7,10,1,1,49.8,41.632786,1733.288889,83.599972,105,0,105,1,20,40,88,105,68,0.62963,36.4,40,40400,63.560994,1.651957,200.997512,0.821377,0.147716,1.405491,38.9,17.704049,313.433333,45.511693,60,12,48,0.666667,30,38,54,60,24,0.285714,14.3,15,17953,42.370981,1.416064,133.988806,-0.82134,-0.283181,1.834844,4.37236,1.989935,3.959842,45.511693,6.744,1.3488,5.3952,0.666667,3.372,4.2712,6.0696,6.744,2.6976,0.285714,1.60732,1.686,226.813893,4.762498,1.416064,15.060342,-0.82134,-0.283181,1.834844,88.2,7.11493,50.622222,8.066814,99,79,20,0.11236,81,86.5,94,99,13,0.074286,6.04,6,78248,88.4579,1.119176,279.72844,#NAME?,0.220004,1.634782,1,3,3,8,239
2122,4740,6/30/2016 8:21,5,1,1208,8,10,1,1,27.9,35.880821,1287.433333,128.605094,102,0,102,1,0,11.5,59,102,59,1,28.88,11.5,19371,44.012498,2.317524,139.17974,0.992004,1.002399,2.666533,28.6,15.678719,245.822222,54.820695,58,13,45,0.633803,13,30,40,58,27,0.509434,13,14.5,10392,32.236625,1.799196,101.941159,0.599806,0.43794,2.114306,3.21464,1.762288,3.105659,54.820695,6.5192,1.4612,5.058,0.633803,1.4612,3.372,4.496,6.5192,3.0348,0.509434,1.4612,1.6298,131.290034,3.623397,1.799196,11.458186,0.599806,0.43794,2.114306,87,6.463573,41.777778,7.429394,99,80,19,0.106145,82,86,89,99,7,0.040936,4.8,3.5,76066,87.215824,1.135115,275.800653,0.374162,0.861385,2.499151,1,3,3,8,239
2123,4741,6/30/2016 8:31,5,1,1208,9,10,1,0,12.7,28.798341,829.344444,226.758591,92,0,92,1,0,0,17,92,17,1,17.78,0,9077,30.12806,3.053632,95.273291,#NAME?,2.376225,7.130919,20.1,13.714955,188.1,68.233609,54,12,42,0.636364,13,13,28,54,15,0.365854,10.34,0.5,5733,23.943684,2.255292,75.716577,#NAME?,1.705627,4.729735,2.25924,1.541561,2.37641,68.233609,6.0696,1.3488,4.7208,0.636364,1.4612,1.4612,3.1472,6.0696,1.686,0.365854,1.162216,0.0562,72.429346,2.69127,2.255292,8.510543,#NAME?,1.705627,4.729735,80.8,3.521363,12.4,4.358123,87,77,10,0.060976,79,79,84,87,5,0.030675,2.92,1,65398,80.86903,1.075814,255.730327,#NAME?,0.834296,2.10849,1,3,3,8,239
2124,4743,6/30/2016 9:06,5,1,1209,2,10,1,0,4.2,13.281566,176.4,316.227766,42,0,42,1,0,0,0,42,0,,7.56,0,1764,13.281566,3.162278,42,#NAME?,2.666667,8.111111,12.7,7.498889,56.233333,59.046369,34,10,24,0.545455,10,10,11,34,1,0.047619,4.26,0,2119,14.556785,2.335681,46.032597,#NAME?,2.647116,8.049535,1.42748,0.842875,0.710438,59.046369,3.8216,1.124,2.6976,0.545455,1.124,1.124,1.2364,3.8216,0.1124,0.047619,0.478824,0,26.770937,1.636183,2.335681,5.174064,#NAME?,2.647116,8.049535,66.2,6.477311,41.955556,9.784457,79,60,19,0.136691,61,64,68,79,7,0.054264,4.88,3,44202,66.484585,1.188245,210.242717,#NAME?,1.059061,2.751367,1,3,1,9,239
2125,4744,6/30/2016 9:16,5,1,1209,3,10,1,1,47,14.92202,222.666667,31.748978,73,21,52,0.553191,41,45.5,60,73,19,0.188119,10.8,9,24094,49.085639,1.487197,155.222421,1.711507,0.044414,2.572669,37.2,5.006662,25.066667,13.458769,48,30,18,0.230769,34,36,40,48,6,0.081081,3.68,2,14064,37.502,1.279932,118.591737,1.259081,0.883364,3.360344,4.18128,0.562749,0.316686,13.458769,5.3952,3.372,2.0232,0.230769,3.8216,4.0464,4.496,5.3952,0.6744,0.081081,0.413632,0.2248,177.681201,4.215225,1.279932,13.329711,1.259081,0.883364,3.360344,84.2,4.131182,17.066667,4.906392,91,78,13,0.076923,81,83.5,88,91,7,0.04142,3.24,3,71050,84.291162,1.079591,266.552059,#NAME?,0.218875,2.024211,1,3,1,9,239
2126,4745,6/30/2016 9:26,5,1,1209,4,10,1,0,12,14.929464,222.888889,124.412198,40,0,40,1,0,3.5,23,40,23,1,13,3.5,3446,18.563405,2.154777,58.70264,1.397821,0.690351,2.010762,22,10,100,45.454545,36,12,24,0.5,13,19.5,32,36,19,0.422222,9.2,7,5740,23.958297,1.502611,75.762788,1.393214,0.164438,1.22237,2.4728,1.124,1.263376,45.454545,4.0464,1.3488,2.6976,0.5,1.4612,2.1918,3.5968,4.0464,2.1356,0.422222,1.03408,0.7868,72.517782,2.692913,1.502611,8.515737,1.393214,0.164438,1.22237,81.9,3.414023,11.655556,4.168527,86,75,11,0.068323,82,82.5,84,86,2,0.012048,2.36,1,67181,81.964016,1.049241,259.192978,0.396427,-0.987541,2.944833,1,3,1,9,239
2127,4746,6/30/2016 9:36,5,1,1209,5,10,1,0,9.9,19.891092,395.655556,200.920125,61,0,61,1,0,0,12,61,12,1,13.86,0,4541,21.309622,2.862557,67.386942,#NAME?,1.946908,5.483331,17.2,10.921945,119.288889,63.499682,40,10,30,0.6,10,11,24,40,14,0.411765,8.88,1,4032,20.079841,1.992048,63.498031,#NAME?,1.213563,2.890436,1.93328,1.227627,1.507067,63.499682,4.496,1.124,3.372,0.6,1.124,1.2364,2.6976,4.496,1.5736,0.411765,0.998112,0.1124,50.93932,2.256974,1.992048,7.137179,#NAME?,1.213563,2.890436,70.6,8.044322,64.711111,11.394223,83,57,26,0.185714,67,71,77,83,10,0.069444,6,5,50426,71.011267,1.168829,224.557342,#NAME?,-0.222851,2.279428,1,3,1,9,239
2128,4747,6/30/2016 9:46,5,1,1209,6,10,1,1,22.9,25.409753,645.655556,110.959621,69,0,69,1,0,15,40,69,40,1,21.48,15,11055,33.24906,2.075247,105.14276,-0.274872,0.610526,1.980443,25.5,13.014949,169.388889,51.039014,44,10,34,0.62963,11,29,36,44,25,0.531915,11.4,12,8027,28.331961,1.553016,89.593527,#NAME?,-0.085586,1.41955,2.8662,1.46288,2.140019,51.039014,4.9456,1.124,3.8216,0.62963,1.2364,3.2596,4.0464,4.9456,2.81,0.531915,1.28136,1.3488,101.411192,3.184512,1.553016,10.070312,#NAME?,-0.085586,1.41955,77.9,7.430418,55.211111,9.538406,86,69,17,0.109677,70,81,84,86,14,0.090909,6.72,5,61181,78.218284,1.099487,247.347933,#NAME?,-0.260918,1.263362,1,3,1,9,239
2129,4749,6/30/2016 10:06,5,1,1209,8,10,1,0,0.4,1.264911,1.6,316.227766,4,0,4,1,0,0,0,4,0,,0.72,0,16,1.264911,3.162278,4,0.793243,2.666667,8.111111,11.9,4.280446,18.322222,35.970139,24,10,14,0.411765,10,11,11,24,1,0.047619,2.42,0.5,1581,12.573782,1.908734,39.761791,0.754356,2.59919,7.903534,1.33756,0.481122,0.231479,35.970139,2.6976,1.124,1.5736,0.411765,1.124,1.2364,1.2364,2.6976,0.1124,0.047619,0.272008,0.0562,19.973975,1.413293,1.908734,4.469225,0.754356,2.59919,7.903534,70.9,2.469818,6.1,3.483523,75,67,8,0.056338,69,71,73,75,4,0.028169,1.92,2,50323,70.938706,1.057251,224.327885,#NAME?,-0.01959,2.119094,1,3,1,10,239
2130,4751,6/30/2016 10:26,5,1,1209,10,10,1,0,1,3.162278,10,316.227766,10,0,10,1,0,0,0,10,0,,1.8,0,100,3.162278,3.162278,10,#NAME?,2.666667,8.111111,12.2,4.157991,17.288889,34.081893,24,10,14,0.411765,11,11,11,24,0,0,2.36,0,1644,12.821856,1.871804,40.54627,#NAME?,2.637026,8.024246,1.37128,0.467358,0.218424,34.081893,2.6976,1.124,1.5736,0.411765,1.2364,1.2364,1.2364,2.6976,0,0,0.265264,0,20.769901,1.441177,1.871804,4.557401,#NAME?,2.637026,8.024246,67,3.126944,9.777778,4.66708,72,63,9,0.066667,64,66.5,69,72,5,0.037594,2.6,2.5,44978,67.065639,1.073575,212.080174,#NAME?,0.298793,1.740702,1,3,1,10,239
2131,4752,6/30/2016 10:36,5,1,1209,11,10,1,0,0.7,2.213594,4.9,316.227766,7,0,7,1,0,0,0,7,0,,1.26,0,49,2.213594,3.162278,7,#NAME?,2.666667,8.111111,11.8,4.315347,18.622222,36.57074,24,10,14,0.411765,10,10.5,11,24,1,0.047619,2.44,0.5,1560,12.489996,1.921538,39.496835,#NAME?,2.600996,7.905896,1.32632,0.485045,0.235269,36.57074,2.6976,1.124,1.5736,0.411765,1.124,1.1802,1.2364,2.6976,0.1124,0.047619,0.274256,0.0562,19.708666,1.403876,1.921538,4.439444,#NAME?,2.600996,7.905896,66.6,5.601587,31.377778,8.410791,75,59,16,0.119403,63,64.5,73,75,10,0.073529,4.72,3,44638,66.811676,1.122558,211.277069,-6.19124,0.407487,1.734309,1,3,1,10,239
2132,4754,6/30/2016 10:56,5,1,1209,13,10,1,0,7.6,15.407069,237.377778,202.724593,48,0,48,1,0,0,11,48,11,1,10.64,0,2714,16.474222,2.913643,52.096065,0.717614,2.041095,5.905171,17,9.93311,98.666667,58.430057,38,10,28,0.583333,11,11,26,38,15,0.405405,8.2,0.5,3778,19.437078,1.955026,61.465437,1.343445,1.175197,2.851077,1.9108,1.116482,1.246531,58.430057,4.2712,1.124,3.1472,0.583333,1.2364,1.2364,2.9224,4.2712,1.686,0.405405,0.92168,0.0562,47.730345,2.184728,1.955026,6.908715,1.343445,1.175197,2.851077,73.6,10.024415,100.488889,13.620129,94,65,29,0.18239,66,70,81,94,15,0.102041,8.04,4.5,55074,74.211859,1.266644,234.678503,#NAME?,1.00966,2.646942,1,3,1,10,239
2133,4755,6/30/2016 11:06,5,1,1209,14,10,1,1,71.3,35.671495,1272.455556,50.030147,114,4,110,0.932203,67,81,91,114,24,0.151899,25.78,12,62289,78.923381,1.444439,249.577643,#NAME?,-0.959804,2.726265,51.2,11.477514,131.733333,22.41702,64,26,38,0.422222,48,55,58,64,10,0.09434,8.56,5,27400,52.345009,1.222657,165.529454,#NAME?,-1.14625,3.353981,5.75488,1.290073,1.664287,22.41702,7.1936,2.9224,4.2712,0.422222,5.3952,6.182,6.5192,7.1936,1.124,0.09434,0.962144,0.562,346.165024,5.883579,1.222657,18.605511,#NAME?,-1.14625,3.353981,102.5,11.433382,130.722222,11.154519,111,72,39,0.213115,103,105.5,109,111,6,0.028302,7.2,3,106239,103.072305,1.076914,325.943247,#NAME?,-2.120743,6.336641,1,3,1,11,239
2134,4756,6/30/2016 11:16,5,1,1209,15,10,1,0,27.9,42.185964,1779.655556,151.204172,112,0,112,1,0,2,64,112,64,1,35.06,2,23801,48.786269,2.295728,154.275727,#NAME?,1.068975,2.507056,26,19.838235,393.555556,76.300903,64,10,54,0.72973,10,17.5,40,64,30,0.6,16,7.5,10302,32.096729,1.993973,101.498768,#NAME?,0.84238,2.294335,2.9224,2.229818,4.972086,76.300903,7.1936,1.124,6.0696,0.72973,1.124,1.967,4.496,7.1936,3.372,0.6,1.7984,0.843,130.152996,3.607672,1.993973,11.408462,#NAME?,0.84238,2.294335,84.1,17.804182,316.988889,21.170252,113,70,43,0.234973,70,74.5,99,113,29,0.171598,14.92,4.5,73581,85.779368,1.317333,271.25818,#NAME?,0.810034,1.980534,1,3,1,11,239
2135,4757,6/30/2016 11:26,5,1,1209,16,10,1,1,65.6,54.851719,3008.711111,83.615426,116,0,116,1,0,96.5,113,116,113,1,50.28,18.5,70112,83.732909,1.385357,264.786707,#NAME?,-0.352358,1.204972,44.3,23.659858,559.788889,53.408258,66,11,55,0.714286,13,57,64,66,51,0.662338,20.84,8,24663,49.661857,1.328988,157.04458,#NAME?,-0.557017,1.514705,4.97932,2.659368,7.072238,53.408258,7.4184,1.2364,6.182,0.714286,1.4612,6.4068,7.1936,7.4184,5.7324,0.662338,2.342416,0.8992,311.586423,5.581993,1.328988,17.651811,#NAME?,-0.557017,1.514705,95.5,16.022554,256.722222,16.777543,113,73,40,0.215054,78,99.5,112,113,34,0.178947,13.6,13,93513,96.70212,1.168537,305.798954,#NAME?,-0.311956,1.561159,1,3,1,11,239
2136,4759,6/30/2016 11:46,5,1,1209,18,10,1,0,3.5,8.885069,78.944444,253.859104,28,0,28,1,0,0,0,28,0,,5.6,0,833,9.126883,3.06786,28.861739,-0.428746,2.405455,7.16409,15.5,6.704062,44.944444,43.252012,30,11,19,0.463415,12,13,13,30,1,0.04,5,0.5,2807,16.754104,1.790606,52.981129,-0.706586,1.517123,3.515801,1.7422,0.753537,0.567817,43.252012,3.372,1.2364,2.1356,0.463415,1.3488,1.4612,1.4612,3.372,0.1124,0.04,0.562,0.0562,35.462964,1.883161,1.790606,5.955079,-0.706586,1.517123,3.515801,75.7,2.945807,8.677778,3.891422,80,71,9,0.059603,74,76,78,80,4,0.026316,2.22,2,57383,75.751568,1.056084,239.54749,#NAME?,-0.487673,2.270665,1,3,1,11,239
2137,4761,6/30/2016 12:28,5,1,1211,1,10,1,0,5.8,8.829244,77.955556,152.228351,22,0,22,1,0,0,16,22,16,1,7.52,0,1038,10.188229,2.159355,32.218007,#NAME?,0.940158,2.077952,18.3,8.564137,73.344444,46.798563,30,10,20,0.5,11,13,28,30,17,0.435897,7.76,2.5,4009,20.022487,1.498315,63.316664,0.545735,0.467015,1.381099,2.05692,0.962609,0.926616,46.798563,3.372,1.124,2.248,0.5,1.2364,1.4612,3.1472,3.372,1.9108,0.435897,0.872224,0.281,50.648744,2.250528,1.498315,7.116793,0.545735,0.467015,1.381099,77.2,6.08824,37.066667,7.886321,84,67,17,0.112583,72,80,81,84,9,0.058824,4.96,3,59932,77.415761,1.08505,244.810131,#NAME?,-0.700764,2.011171,1,3,1,12,239
2138,4762,6/30/2016 12:38,5,1,1211,2,10,1,0,2,6.324555,40,316.227766,20,0,20,1,0,0,0,20,0,,3.6,0,400,6.324555,3.162278,20,#NAME?,2.666667,8.111111,12.7,5.437524,29.566667,42.815149,28,10,18,0.473684,11,11,11,28,0,0,3.12,0,1879,13.707662,2.042653,43.347434,#NAME?,2.559064,7.760931,1.42748,0.611178,0.373538,42.815149,3.1472,1.124,2.0232,0.473684,1.2364,1.2364,1.2364,3.1472,0,0,0.350688,0,23.738835,1.540741,2.042653,4.872252,#NAME?,2.559064,7.760931,73.2,2.299758,5.288889,3.141747,76,69,7,0.048276,72,73.5,75,76,3,0.020408,1.8,1.5,53630,73.232506,1.037791,231.581519,#NAME?,-0.660947,2.257397,1,3,1,12,239
2139,4763,6/30/2016 12:48,5,1,1211,3,10,1,0,1,3.162278,10,316.227766,10,0,10,1,0,0,0,10,0,,1.8,0,100,3.162278,3.162278,10,-0.359268,2.666667,8.111111,13.1,5.321863,28.322222,40.624906,28,10,18,0.473684,11,11,13,28,2,0.083333,2.98,0.5,1971,14.039231,1.994411,44.395946,-0.688254,2.510254,7.615275,1.47244,0.598177,0.357816,40.624906,3.1472,1.124,2.0232,0.473684,1.2364,1.2364,1.4612,3.1472,0.2248,0.083333,0.334952,0.0562,24.901141,1.57801,1.994411,4.990104,-0.688254,2.510254,7.615275,74.4,4.64758,21.6,6.246747,82,69,13,0.086093,71,72,79,82,8,0.053333,4.08,2.5,55548,74.530531,1.10022,235.686232,0.477748,0.47377,1.659478,1,3,1,12,239
2140,4766,6/30/2016 13:18,5,1,1211,6,10,1,0,6.2,11.409548,130.177778,184.024962,34,0,34,1,0,0,12,34,12,1,8.68,0,1556,12.473973,2.725675,39.446166,-0.243474,1.652252,4.502109,16.3,9.21412,84.9,56.528341,34,10,24,0.545455,11,11,26,34,15,0.405405,7.82,0.5,3421,18.495946,1.838241,58.489315,-0.210345,1.020336,2.275217,1.83212,1.035667,1.072606,56.528341,3.8216,1.124,2.6976,0.545455,1.2364,1.2364,2.9224,3.8216,1.686,0.405405,0.878968,0.0562,43.220093,2.078944,1.838241,6.574199,-0.210345,1.020336,2.275217,72.9,5.646041,31.877778,7.744912,84,67,17,0.112583,68,72,75,84,7,0.048951,4.5,3.5,53431,73.096512,1.149166,231.151465,0.839074,0.789394,2.479725,1,3,1,13,239
2141,4767,6/30/2016 13:28,5,1,1211,7,10,1,0,6.8,12.664912,160.4,186.248708,36,0,36,1,0,0,9,36,9,1,9.52,0,1906,13.805796,2.6076,43.65776,0.686057,1.554251,3.890919,15.8,9.101892,82.844444,57.606914,32,10,22,0.52381,10,10.5,24,32,14,0.411765,7.72,0.5,3242,18.005555,1.777229,56.938563,#NAME?,1.004865,2.17252,1.77592,1.023053,1.046637,57.606914,3.5968,1.124,2.4728,0.52381,1.124,1.1802,2.6976,3.5968,1.5736,0.411765,0.867728,0.0562,40.95865,2.023824,1.777229,6.399895,#NAME?,1.004865,2.17252,71.3,4.321779,18.677778,6.061402,81,67,14,0.094595,68,70,72,81,4,0.028571,3.16,2,51005,71.417785,1.134171,225.842866,#NAME?,1.220876,3.530524,1,3,1,13,239
2142,4768,6/30/2016 13:38,5,1,1211,8,10,1,0,6.1,8.799621,77.433333,144.256085,22,0,22,1,0,0,11,22,11,1,7.32,0,1069,10.339246,2.127815,32.695565,0.837316,0.939867,2.267797,18.1,8.685237,75.433333,47.984732,30,10,20,0.5,11,13,26,30,15,0.405405,7.92,3,3955,19.887182,1.508509,62.888791,0.920791,0.436789,1.340513,2.03444,0.976221,0.953007,47.984732,3.372,1.124,2.248,0.5,1.2364,1.4612,2.9224,3.372,1.686,0.405405,0.890208,0.3372,49.966521,2.235319,1.508509,7.0687,0.920791,0.436789,1.340513,75.2,7.480345,55.955556,9.947267,83,63,20,0.136986,69,77.5,81,83,12,0.08,6.16,4,57054,75.534098,1.098841,238.859792,#NAME?,-0.622936,1.880035,1,3,1,13,239
2143,4771,6/30/2016 14:08,5,1,1211,11,10,1,0,1.4,3.272783,10.711111,233.770242,10,0,10,1,0,0,0,10,0,,2.24,0,116,3.405877,2.936101,10.77033,0.128566,2.110482,5.968509,13.2,5.711587,32.622222,43.269596,24,10,14,0.411765,10,11,11,24,1,0.047619,4.32,1,2036,14.268847,1.681986,45.122057,0.984592,1.474516,3.216079,1.48368,0.641982,0.412141,43.269596,2.6976,1.124,1.5736,0.411765,1.124,1.2364,1.2364,2.6976,0.1124,0.047619,0.485568,0.1124,25.722335,1.603818,1.681986,5.071719,0.984592,1.474516,3.216079,66.1,2.024846,4.1,3.063307,68,63,5,0.038168,65,66.5,68,68,3,0.022556,1.7,1.5,43729,66.127906,1.02831,209.114801,#NAME?,-0.480795,1.765682,1,3,1,14,239
2144,4772,6/30/2016 14:18,5,1,1211,12,10,1,0,10.5,15.005555,225.166667,142.910043,38,0,38,1,0,0,20,38,20,1,12.6,0,3129,17.68898,2.14823,55.937465,#NAME?,0.906189,2.214499,18.5,10.783217,116.277778,58.287662,32,10,22,0.52381,10,10.5,30,32,20,0.5,10,0.5,4469,21.140009,1.513717,66.85058,#NAME?,0.417541,1.193199,2.0794,1.212034,1.469026,58.287662,3.5968,1.124,2.4728,0.52381,1.124,1.1802,3.372,3.5968,2.248,0.5,1.124,0.0562,56.460273,2.376137,1.513717,7.514005,#NAME?,0.417541,1.193199,69.6,9.430447,88.933333,13.549493,86,61,25,0.170068,63,65,81,86,18,0.125,8.04,2,49242,70.172644,1.225549,221.905385,#NAME?,0.861794,1.938423,1,3,1,14,239
2145,4773,6/30/2016 14:28,5,1,1211,13,10,1,1,24,18.678568,348.888889,77.827365,63,4,59,0.880597,8,22.5,34,63,26,0.619048,15,14,8900,29.832868,2.111765,94.339811,0.738154,0.755271,2.783598,32,6.324555,40,19.764235,46,24,22,0.314286,26,32,34,46,8,0.133333,4.4,3,10600,32.557641,1.412879,102.956301,0.735122,0.866667,3.503704,3.5968,0.71088,0.50535,19.764235,5.1704,2.6976,2.4728,0.314286,2.9224,3.5968,3.8216,5.1704,0.8992,0.133333,0.49456,0.3372,133.917856,3.659479,1.412879,11.572288,0.735122,0.866667,3.503704,86.1,9.882083,97.655556,11.477448,103,68,35,0.204678,81,86,94,103,13,0.074286,7.3,6.5,75011,86.608891,1.189254,273.881361,0.639623,-0.098873,2.676006,1,3,1,14,239
2146,4774,6/30/2016 14:38,5,1,1211,14,10,1,0,10.7,17.857771,318.9,166.89506,53,0,53,1,0,0,15,53,15,1,13.18,0,4015,20.037465,2.645045,63.364028,0.572871,1.554814,4.150915,18.4,10.51137,110.488889,57.127008,38,10,28,0.583333,11,11,26,38,15,0.405405,9.28,1,4380,20.92845,1.81571,66.181568,1.425582,0.722267,1.965045,2.06816,1.181478,1.39589,57.127008,4.2712,1.124,3.1472,0.583333,1.2364,1.2364,2.9224,4.2712,1.686,0.405405,1.043072,0.1124,55.335869,2.352358,1.81571,7.438808,1.425582,0.722267,1.965045,68.8,6.957011,48.4,10.111934,81,59,22,0.157143,64,67,73,81,9,0.065693,5.56,4.5,47770,69.115845,1.171945,218.563492,#NAME?,0.445029,2.193811,1,3,1,14,239
2147,4778,6/30/2016 15:18,5,1,1211,18,10,1,0,0.6,1.897367,3.6,316.227766,6,0,6,1,0,0,0,6,0,,1.08,0,36,1.897367,3.162278,6,#NAME?,2.666667,8.111111,12.1,4.201851,17.655556,34.726045,24,10,14,0.411765,11,11,11,24,0,0,2.38,0,1623,12.739702,1.883875,40.286474,#NAME?,2.616499,7.96165,1.36004,0.472288,0.223056,34.726045,2.6976,1.124,1.5736,0.411765,1.2364,1.2364,1.2364,2.6976,0,0,0.267512,0,20.504592,1.431942,1.883875,4.5282,#NAME?,2.616499,7.96165,63.3,3.622461,13.122222,5.722687,69,58,11,0.086614,60,62.5,66,69,6,0.047619,2.96,2.5,40187,63.393217,1.088445,200.466955,0.221291,0.217908,1.890659,1,3,1,15,239
2148,4779,6/30/2016 15:28,5,1,1211,19,10,1,0,8.5,15.813145,250.055556,186.037,43,0,43,1,0,0,10,43,10,1,11.9,0,2973,17.24239,2.493854,54.525224,#NAME?,1.473464,3.471485,16.8,9.997778,99.955556,59.510581,36,10,26,0.565217,11,11,24,36,13,0.371429,8.32,0,3722,19.292486,1.866012,61.008196,#NAME?,1.110798,2.482334,1.88832,1.12375,1.262814,59.510581,4.0464,1.124,2.9224,0.565217,1.2364,1.2364,2.6976,4.0464,1.4612,0.371429,0.935168,0,47.022855,2.168475,1.866012,6.857321,#NAME?,1.110798,2.482334,72.7,11.155965,124.455556,15.345206,97,58,39,0.251613,67,69.5,75,97,8,0.056338,8.04,5,53973,73.466319,1.320333,232.320899,-0.836931,1.01154,3.395931,1,3,1,15,239
2149,4780,6/30/2016 15:38,5,1,1211,20,10,1,2,64.6,33.363986,1113.155556,51.647037,111,12,99,0.804878,49,61.5,88,111,39,0.284672,26.2,21.5,51750,71.937473,1.543007,227.486263,#NAME?,-0.029193,2.027443,48.6,9.617114,92.488889,19.788301,64,36,28,0.28,44,46,54,64,10,0.102041,7.52,6,24452,49.448964,1.294264,156.371353,#NAME?,0.532429,2.196024,5.46264,1.080964,1.168482,19.788301,7.1936,4.0464,3.1472,0.28,4.9456,5.1704,6.0696,7.1936,1.124,0.102041,0.845248,0.6744,308.9207,5.558064,1.294264,17.57614,#NAME?,0.532429,2.196024,103.7,5.396501,29.122222,5.203955,111,94,17,0.082927,101,102.5,109,111,8,0.038095,4.24,2.5,107799,103.826297,1.069093,328.32758,-2.857526,-0.058755,2.274759,1,3,1,15,239
2150,4781,6/30/2016 15:48,5,1,1211,21,10,1,2,28.5,29.079393,845.611111,102.032959,86,0,86,1,0,23,46,86,46,1,23.7,23,15733,39.664846,2.168167,125.431256,#NAME?,0.695388,2.42094,34.9,17.142864,293.877778,49.119953,56,12,44,0.647059,13,43,46,56,33,0.559322,14.92,10,14825,38.503247,1.454423,121.757957,#NAME?,-0.413292,1.542025,3.92276,1.926858,3.712781,49.119953,6.2944,1.3488,4.9456,0.647059,1.4612,4.8332,5.1704,6.2944,3.7092,0.559322,1.677008,1.124,187.295492,4.327765,1.454423,13.685594,#NAME?,-0.413292,1.542025,97.8,12.007405,144.177778,12.27751,114,83,31,0.15736,86,97,110,114,24,0.122449,10,11,96946,98.46116,1.157817,311.361526,1.897613,0.201921,1.524097,1,3,1,15,239
2151,4782,6/30/2016 15:58,5,1,1211,22,10,1,0,2.8,5.072803,25.733333,181.171546,15,0,15,1,0,0,6,15,6,1,3.92,0,310,5.567764,2.69408,17.606817,#NAME?,1.587193,4.287891,16.3,7.379401,54.455556,45.272397,30,10,20,0.5,12,13,24,30,12,0.333333,6.22,2,3147,17.739786,1.691114,56.098128,#NAME?,0.924976,2.155967,1.83212,0.829445,0.687978,45.272397,3.372,1.124,2.248,0.5,1.3488,1.4612,2.6976,3.372,1.3488,0.333333,0.699128,0.2248,39.758443,1.993952,1.691114,6.30543,#NAME?,0.924976,2.155967,78.5,2.877113,8.277778,3.665112,82,74,8,0.051282,76,79,81,82,5,0.031847,2.5,2,61697,78.547438,1.043955,248.388808,#NAME?,-0.295064,1.579433,1,3,1,15,239
2152,4783,6/30/2016 16:08,5,1,1211,23,10,1,0,3.1,5.021067,25.211111,161.969895,11,0,11,1,0,0,9,11,9,1,4.34,0,323,5.683309,1.935492,17.972201,#NAME?,0.909424,1.874037,17.7,7.58727,57.566667,42.865932,30,13,17,0.395349,13,13,28,30,15,0.365854,6.58,0,3651,19.10759,1.570057,60.423505,#NAME?,0.890144,1.818539,1.98948,0.852809,0.727283,42.865932,3.372,1.4612,1.9108,0.395349,1.4612,1.4612,3.1472,3.372,1.686,0.365854,0.739592,0,46.125858,2.147693,1.570057,6.791602,#NAME?,0.890144,1.818539,85.2,1.932184,3.733333,2.267821,89,83,6,0.034884,84,85,87,89,3,0.017544,1.48,1.5,72624,85.219716,1.044359,269.488404,0.527517,0.678034,2.484694,1,3,1,16,239
2153,4784,6/30/2016 16:18,5,1,1211,24,10,1,0,4.4,7.647803,58.488889,173.813702,20,0,20,1,0,0,8,20,8,1,6.16,0,720,8.485281,2.357023,26.832816,#NAME?,1.258814,2.891483,17.7,7.58727,57.566667,42.865932,30,13,17,0.395349,13,13,28,30,15,0.365854,6.58,0,3651,19.10759,1.570057,60.423505,#NAME?,0.890144,1.818539,1.98948,0.852809,0.727283,42.865932,3.372,1.4612,1.9108,0.395349,1.4612,1.4612,3.1472,3.372,1.686,0.365854,0.739592,0,46.125858,2.147693,1.570057,6.791602,#NAME?,0.890144,1.818539,82.6,1.95505,3.822222,2.366889,85,80,5,0.030303,81,82.5,85,85,4,0.024096,1.6,2,68262,82.620821,1.028796,261.269975,2.749952,0.030093,1.671444,1,3,1,16,239
