,index,time,dayOfWeek,isWorkDay,sp#,win#,bldgI#,POI#,majVoted_actiLvl,muS,sdS,vaS,cvS,mxS,mnS,raS,c_raS,q1S,q2S,q3S,p95S,iqrS,c_iqrS,mad0S,mad1S,ES,rmsS,p2rmsS,rssS,snrS,skwS,kurS,muM,sdM,vaM,cvMM,mxM,mnM,raM,c_raM,q1M,q2M,q3M,p95M,iqrM,c_iqrM,mad0M,mad1M,EM,rmsM,p2rmsM,rssM,snrM,skwM,kurM,muC,sdC,vaC,cvC,mxC,mnC,raC,c_raC,q1C,q2C,q3C,p95C,iqrC,c_iqrC,mad0C,mad1C,EC,rmsC,p2rmsC,rssC,snrC,skwC,kurC,muH,sdH,vaH,cvH,mxH,mnH,raH,c_raH,q1H,q2H,q3H,p95H,iqrH,c_iqrH,mad0H,mad1H,EH,rmsH,p2rmsH,rssH,snrH,skwH,kurH,is_workday,day_of_week,epoch_number,hour,PID
1425,3803,3/17/2016 15:22,5,1,779,7,18,1,1,15.6,15.805765,249.822222,101.319009,40,0,40,1,0,14.5,27,40,27,1,13.8,14.5,4682,21.63793,1.848606,68.425142,1.950359,0.287795,1.560104,22.2,9.975526,99.511111,44.9348,34,11,23,0.511111,11,26,30,34,19,0.463415,8.96,7,5824,24.132965,1.408861,76.315136,-1.294162,-0.222455,1.247943,2.118546,0.951964,0.906236,44.9348,3.24462,1.04973,2.19489,0.511111,1.04973,2.48118,2.8629,3.24462,1.81317,0.463415,0.855053,0.66801,53.038498,2.303009,1.408861,7.282753,-1.294162,-0.222455,1.247943,80.6,4.857983,23.6,6.027274,90,75,15,0.090909,76,79.5,83,90,7,0.044025,3.92,3.5,65176,80.731654,1.114804,255.295907,#NAME?,0.636969,2.361912,0,3,1,15,360
1426,3804,3/17/2016 15:32,5,1,779,8,18,1,0,1.4,3.272783,10.711111,233.770242,10,0,10,1,0,0,0,10,0,,2.24,0,116,3.405877,2.936101,10.77033,#NAME?,2.110482,5.968509,13.6,6.040603,36.488889,44.416201,26,10,16,0.444444,11,11,11,26,0,0,4.56,0,2178,14.758049,1.761751,46.669048,0.79286,1.505216,3.333517,1.297848,0.576455,0.3323,44.416201,2.48118,0.9543,1.52688,0.444444,1.04973,1.04973,1.04973,2.48118,0,0,0.435161,0,19.834795,1.408361,1.761751,4.453627,0.79286,1.505216,3.333517,68.3,6.684144,44.677778,9.786448,77,56,21,0.157895,62,70.5,72,77,10,0.074627,5.38,2.5,47051,68.593731,1.122552,216.912425,#NAME?,-0.682085,2.24541,0,3,1,15,360
1427,3806,3/17/2016 15:52,5,1,779,10,18,1,0,1.7,5.375872,28.9,316.227766,17,0,17,1,0,0,0,17,0,,3.06,0,289,5.375872,3.162278,17,#NAME?,2.666667,8.111111,12.4,4.788876,22.933333,38.619968,26,10,16,0.444444,11,11,11,26,0,0,2.72,0,1744,13.206059,1.968793,41.761226,#NAME?,2.644424,8.045385,1.183332,0.457002,0.208851,38.619968,2.48118,0.9543,1.52688,0.444444,1.04973,1.04973,1.04973,2.48118,0,0,0.25957,0,15.882407,1.260254,1.968793,3.985274,#NAME?,2.644424,8.045385,69.8,4.939636,24.4,7.076842,75,60,15,0.111111,69,72,73,75,4,0.028169,3.68,1.5,48940,69.95713,1.072085,221.223869,0.92112,-1.144869,2.889994,0,3,1,15,360
1428,3807,3/17/2016 16:02,5,1,779,11,18,1,1,38.4,34.325889,1178.266667,89.390336,92,0,92,1,0,44.5,50,92,50,1,27.52,36,25350,50.348784,1.827254,159.216833,-0.074468,0.285412,1.87814,30.4,14.818907,219.6,48.746404,52,11,41,0.650794,13,34,36,52,23,0.469388,11.92,12,11218,33.493283,1.55255,105.91506,1.021133,-0.029956,1.832666,2.901072,1.414168,1.999872,48.746404,4.96236,1.04973,3.91263,0.650794,1.24059,3.24462,3.43548,4.96236,2.19489,0.469388,1.137526,1.14516,102.161035,3.196264,1.55255,10.107474,1.021133,-0.029956,1.832666,87.4,6.040603,36.488889,6.911445,96,80,16,0.090909,82,86,92,96,10,0.057471,5.4,5,76716,87.58767,1.096045,276.976533,#NAME?,0.203663,1.405444,0,3,1,16,360
1429,3808,3/17/2016 16:12,5,1,779,12,18,1,0,23.7,29.101546,846.9,122.791335,81,0,81,1,0,10.5,45,81,45,1,24.24,10.5,13239,36.385437,2.226165,115.060853,0.482592,0.764594,2.311526,24.4,16.022207,256.711111,65.664782,48,10,38,0.655172,10,19,38,48,28,0.583333,14.4,9,8264,28.747174,1.669729,90.906545,-0.212897,0.280963,1.358685,2.328492,1.528999,2.337839,65.664782,4.58064,0.9543,3.62634,0.655172,0.9543,1.81317,3.62634,4.58064,2.67204,0.583333,1.374192,0.85887,75.259297,2.743343,1.669729,8.675212,-0.212897,0.280963,1.358685,81.4,24.39581,595.155556,29.970283,117,57,60,0.344828,59,71.5,102,117,43,0.267081,21.48,14,71616,84.626237,1.38255,267.611659,0.400528,0.369544,1.437672,0,3,1,16,360
1430,3809,3/17/2016 17:07,5,1,781,1,53,2,1,52.8,45.66253,2085.066667,86.482065,108,0,108,1,12,46.5,101,108,89,0.787611,40.8,46.5,46644,68.296413,1.581342,215.97222,-0.235112,0.075331,1.264943,37,18.073922,326.666667,48.848439,56,11,45,0.671642,26,36,56,56,30,0.365854,15.8,19,16630,40.779897,1.373226,128.957357,-0.167263,-0.174368,1.498848,3.53091,1.724794,2.974916,48.848439,5.34408,1.04973,4.29435,0.671642,2.48118,3.43548,5.34408,5.34408,2.8629,0.365854,1.507794,1.81317,151.447496,3.891626,1.373226,12.306401,-0.167263,-0.174368,1.498848,88.7,16.289397,265.344444,18.364596,106,63,43,0.254438,76,90,104,106,28,0.155556,14.9,14,81065,90.036104,1.177305,284.71916,0.683101,-0.201316,1.396158,0,3,1,17,360
1431,3810,3/17/2016 17:17,5,1,781,2,53,2,0,14.3,18.932923,358.455556,132.39806,46,0,46,1,0,0,33,46,33,1,17.16,0,5271,22.958658,2.003601,72.601653,0.394338,0.567697,1.550082,19.4,11.374435,129.377778,58.63111,36,10,26,0.565217,11,11,32,36,21,0.488372,10.48,1,4928,22.199099,1.621687,70.199715,0.378196,0.456363,1.287018,1.851342,1.085462,1.178229,58.63111,3.43548,0.9543,2.48118,0.565217,1.04973,1.04973,3.05376,3.43548,2.00403,0.488372,1.000106,0.09543,44.878729,2.11846,1.621687,6.699159,0.378196,0.456363,1.287018,77.7,10.154911,103.122222,13.069384,92,64,28,0.179487,67,79.5,84,92,17,0.112583,8.5,8.5,61301,78.294955,1.175044,247.590388,0.846315,-0.076661,1.651431,0,3,1,17,360
1432,3813,3/17/2016 17:47,5,1,781,5,53,2,0,2.3,7.273239,52.9,316.227766,23,0,23,1,0,0,0,23,0,,4.14,0,529,7.273239,3.162278,23,#NAME?,2.666667,8.111111,12.6,6.131884,37.6,48.665745,30,10,20,0.5,10,11,11,30,1,0.047619,3.48,0,1926,13.87804,2.161689,43.886217,#NAME?,2.63683,8.019944,1.202418,0.585166,0.342419,48.665745,2.8629,0.9543,1.9086,0.5,0.9543,1.04973,1.04973,2.8629,0.09543,0.047619,0.332096,0,17.53986,1.324381,2.161689,4.188062,#NAME?,2.63683,8.019944,69.9,9.218942,84.988889,13.188758,83,57,26,0.185714,60,72,77,83,17,0.124088,7.52,6,49625,70.445014,1.178224,222.766694,-10.5286,-0.272586,1.780528,0,3,1,17,360
1433,3816,3/17/2016 18:17,5,1,781,8,53,2,0,2,6.324555,40,316.227766,20,0,20,1,0,0,0,20,0,,3.6,0,400,6.324555,3.162278,20,#NAME?,2.666667,8.111111,12.1,5.606544,31.433333,46.335073,28,10,18,0.473684,10,10,11,28,1,0.047619,3.18,0,1747,13.217413,2.118418,41.797129,#NAME?,2.631837,8.001006,1.154703,0.535032,0.28626,46.335073,2.67204,0.9543,1.71774,0.473684,0.9543,0.9543,1.04973,2.67204,0.09543,0.047619,0.303467,0,15.909728,1.261338,2.118418,3.9887,#NAME?,2.631837,8.001006,66.2,5.028806,25.288889,7.596384,74,58,16,0.121212,64,66,69,74,5,0.037594,3.64,2.5,44052,66.371681,1.114933,209.885683,#NAME?,0.00862,2.302214,0,3,2,18,360
1434,3817,3/17/2016 20:15,5,1,785,1,18,1,0,27.1,44.752281,2002.766667,165.137569,122,0,122,1,0,0,55,122,55,1,36.34,0,25369,50.367648,2.42219,159.276489,#NAME?,1.247081,2.989218,25.2,20.324042,413.066667,80.650959,62,10,52,0.722222,11,11.5,46,62,35,0.614035,17.04,1,10068,31.730112,1.95398,100.339424,#NAME?,0.848492,2.013948,2.404836,1.939523,3.761751,80.650959,5.91666,0.9543,4.96236,0.722222,1.04973,1.097445,4.38978,5.91666,3.34005,0.614035,1.626127,0.09543,91.688117,3.028005,1.95398,9.575391,#NAME?,0.848492,2.013948,89.1,11.474125,131.655556,12.877806,112,78,34,0.178947,83,85,89,112,6,0.034884,8.36,3,80573,89.762464,1.247738,283.853836,#NAME?,1.258762,3.031705,0,3,2,20,360
1435,3818,3/17/2016 20:25,5,1,785,2,18,1,0,0.7,2.213594,4.9,316.227766,7,0,7,1,0,0,0,7,0,,1.26,0,49,2.213594,3.162278,7,#NAME?,2.666667,8.111111,12.1,4.201851,17.655556,34.726045,24,10,14,0.411765,11,11,11,24,0,0,2.38,0,1623,12.739702,1.883875,40.286474,#NAME?,2.616499,7.96165,1.154703,0.400983,0.160787,34.726045,2.29032,0.9543,1.33602,0.411765,1.04973,1.04973,1.04973,2.29032,0,0,0.227123,0,14.780474,1.21575,1.883875,3.844538,#NAME?,2.616499,7.96165,80.6,2.319004,5.377778,2.877176,86,78,8,0.04878,79,80.5,81,86,2,0.0125,1.6,1,65012,80.630019,1.0666,254.974509,0.027432,1.133734,4.065774,0,3,2,20,360
1436,3820,3/17/2016 20:45,5,1,785,4,18,1,0,1.4,2.951459,8.711111,210.818511,7,0,7,1,0,0,0,7,0,,2.24,0,98,3.130495,2.236068,9.899495,#NAME?,1.5,3.25,13.3,5.657836,32.011111,42.540122,24,10,14,0.411765,10,11,11,24,1,0.047619,4.28,0.5,2057,14.342245,1.673378,45.354162,#NAME?,1.475347,3.218205,1.269219,0.539927,0.291522,42.540122,2.29032,0.9543,1.33602,0.411765,0.9543,1.04973,1.04973,2.29032,0.09543,0.047619,0.40844,0.047715,18.732862,1.36868,1.673378,4.328148,#NAME?,1.475347,3.218205,81.1,3.034981,9.211111,3.74227,86,76,10,0.061728,79,81,84,86,5,0.030675,2.32,2.5,65855,81.151094,1.059752,256.622291,0.204651,-0.024635,2.19483,0,3,2,20,360
1437,3821,3/17/2016 20:55,5,1,785,5,18,1,0,7,11.756795,138.222222,167.95421,36,0,36,1,0,0,10,36,10,1,8.4,0,1734,13.168143,2.733871,41.641326,#NAME?,1.683469,4.728601,17.6,9.106774,82.933333,51.743034,32,10,22,0.52381,11,11,26,32,15,0.405405,8.32,1,3844,19.606121,1.632143,62,#NAME?,0.506836,1.416526,1.679568,0.869059,0.755264,51.743034,3.05376,0.9543,2.09946,0.52381,1.04973,1.04973,2.48118,3.05376,1.43145,0.405405,0.793978,0.09543,35.006866,1.871012,1.632143,5.91666,#NAME?,0.506836,1.416526,79.1,7.823753,61.211111,9.890965,87,64,23,0.152318,72,83,84,87,12,0.076923,6.48,3.5,63119,79.447467,1.095063,251.23495,#NAME?,-0.826692,2.279017,0,3,2,20,360
1438,3832,3/17/2016 22:45,5,1,785,16,18,1,0,0.9,2.84605,8.1,316.227766,9,0,9,1,0,0,0,9,0,,1.62,0,81,2.84605,3.162278,9,#NAME?,2.666667,8.111111,11.9,4.280446,18.322222,35.970139,24,10,14,0.411765,10,11,11,24,1,0.047619,2.42,0.5,1581,12.573782,1.908734,39.761791,#NAME?,2.59919,7.903534,1.135617,0.408483,0.166858,35.970139,2.29032,0.9543,1.33602,0.411765,0.9543,1.04973,1.04973,2.29032,0.09543,0.047619,0.230941,0.047715,14.397985,1.199916,1.908734,3.794468,#NAME?,2.59919,7.903534,67.1,2.806738,7.877778,4.182918,71,63,8,0.059701,65,67.5,69,71,4,0.029851,2.5,2.5,45095,67.152811,1.05729,212.355833,#NAME?,-0.075641,1.504845,0,3,2,22,360
1439,3833,3/17/2016 22:55,5,1,785,17,18,1,0,0.6,1.897367,3.6,316.227766,6,0,6,1,0,0,0,6,0,,1.08,0,36,1.897367,3.162278,6,0.793243,2.666667,8.111111,11.5,3.719319,13.833333,32.341904,22,10,12,0.375,10,10,11,22,1,0.047619,2.1,0,1447,12.029131,1.828893,38.039453,0.818226,2.588251,7.861567,1.097445,0.354935,0.125979,32.341904,2.09946,0.9543,1.14516,0.375,0.9543,0.9543,1.04973,2.09946,0.09543,0.047619,0.200403,0,13.177662,1.14794,1.828893,3.630105,0.818226,2.588251,7.861567,65.8,2.20101,4.844444,3.345,69,62,7,0.053435,64,65.5,68,69,4,0.030303,1.8,1.5,43340,65.833122,1.048105,208.182612,#NAME?,-0.129175,2.020621,0,3,2,22,360
1440,3834,3/17/2016 23:05,5,1,785,18,18,1,0,1.8,3.910101,15.288889,217.227827,11,0,11,1,0,0,0,11,0,,2.88,0,170,4.123106,2.667892,13.038405,#NAME?,1.709651,4.214204,12.9,5.858517,34.322222,45.414861,24,10,14,0.411765,10,10,11,24,1,0.047619,4.44,0,1973,14.046352,1.708629,44.418465,#NAME?,1.48977,3.235149,1.231047,0.559078,0.312569,45.414861,2.29032,0.9543,1.33602,0.411765,0.9543,0.9543,1.04973,2.29032,0.09543,0.047619,0.423709,0,17.967884,1.340443,1.708629,4.238854,#NAME?,1.48977,3.235149,65.5,3.24037,10.5,4.94713,71,62,9,0.067669,63,64,69,71,6,0.045455,2.7,1,42997,65.572098,1.082778,207.35718,#NAME?,0.743543,1.924498,0,3,2,23,360
1441,3837,3/17/2016 23:35,5,1,785,21,18,1,0,0.6,1.897367,3.6,316.227766,6,0,6,1,0,0,0,6,0,,1.08,0,36,1.897367,3.162278,6,-0.359268,2.666667,8.111111,11.8,3.614784,13.066667,30.633767,22,10,12,0.375,10,11,11,22,1,0.047619,2.04,0,1510,12.288206,1.790335,38.858718,0.051731,2.580415,7.851381,1.126074,0.344959,0.118997,30.633767,2.09946,0.9543,1.14516,0.375,0.9543,1.04973,1.04973,2.09946,0.09543,0.047619,0.194677,0,13.751396,1.172663,1.790335,3.708288,0.051731,2.580415,7.851381,67.3,4.571652,20.9,6.792945,75,60,15,0.111111,65,66.5,69,75,4,0.029851,3.36,2,45481,67.439603,1.112106,213.262749,-0.250894,0.340084,2.474285,0,3,2,23,360
1442,3838,3/17/2016 23:45,5,1,785,22,18,1,0,1.9,4.012481,16.1,211.183186,10,0,10,1,0,0,0,10,0,,3.04,0,181,4.254409,2.350502,13.453624,0.715426,1.512911,3.310199,13.3,5.657836,32.011111,42.540122,24,10,14,0.411765,10,11,11,24,1,0.047619,4.28,0.5,2057,14.342245,1.673378,45.354162,0.755682,1.475347,3.218205,1.269219,0.539927,0.291522,42.540122,2.29032,0.9543,1.33602,0.411765,0.9543,1.04973,1.04973,2.29032,0.09543,0.047619,0.40844,0.047715,18.732862,1.36868,1.673378,4.328148,0.755682,1.475347,3.218205,63.4,6.569289,43.155556,10.361654,72,56,16,0.125,57,62.5,70,72,13,0.102362,6,5.5,40584,63.705573,1.130199,201.45471,#NAME?,0.126119,1.244671,0,3,2,23,360
1443,3839,3/18/2016 0:38,6,1,787,1,69,2,0,42.3,47.981594,2302.233333,113.431664,116,0,116,1,0,25,96,116,96,1,42.3,25,38613,62.13936,1.866772,196.501908,0.209119,0.364456,1.453719,30.8,23.213023,538.844444,75.366958,62,10,52,0.722222,10,23,54,62,44,0.6875,20.8,13,14336,37.862911,1.637486,119.733036,0.000118,0.287235,1.340151,2.939244,2.215219,4.907194,75.366958,5.91666,0.9543,4.96236,0.722222,0.9543,2.19489,5.15322,5.91666,4.19892,0.6875,1.984944,1.24059,130.556302,3.613258,1.637486,11.426124,0.000118,0.287235,1.340151,76.9,24.986441,624.322222,32.492121,131,57,74,0.393617,59,64,90,131,31,0.208054,20.08,7,64755,80.470491,1.627926,254.470038,#NAME?,1.121727,3.074813,0,4,3,0,360
1444,3840,3/18/2016 0:48,6,1,787,2,69,2,0,4.1,8.646772,74.766667,210.896879,21,0,21,1,0,0,0,21,0,,6.56,0,841,9.170605,2.289925,29,-0.480388,1.502785,3.262995,14.2,7.284687,53.066667,51.300614,28,10,18,0.473684,11,11,11,28,0,0,5.52,0,2494,15.792403,1.773004,49.939964,-0.55566,1.488008,3.234796,1.355106,0.695178,0.483272,51.300614,2.67204,0.9543,1.71774,0.473684,1.04973,1.04973,1.04973,2.67204,0,0,0.526774,0,22.712571,1.507069,1.773004,4.765771,-0.55566,1.488008,3.234796,68.3,7.498889,56.233333,10.979339,84,62,22,0.150685,64,65,73,84,9,0.065693,6.02,2,47155,68.669498,1.223251,217.15202,-0.589917,1.150762,2.896796,0,4,3,0,360
1445,3841,3/18/2016 0:58,6,1,787,3,69,2,1,11,14.204851,201.777778,129.135005,38,0,38,1,0,5,25,38,25,1,11.8,5,3026,17.395402,2.184485,55.00909,#NAME?,0.916957,2.233281,21.2,8.904431,79.288889,42.002032,32,11,21,0.488372,11,24,30,32,19,0.463415,7.76,8,5208,22.821043,1.402215,72.166474,#NAME?,-0.077676,1.382205,2.023116,0.84975,0.722075,42.002032,3.05376,1.04973,2.00403,0.488372,1.04973,2.29032,2.8629,3.05376,1.81317,0.463415,0.740537,0.76344,47.428657,2.177812,1.402215,6.886847,#NAME?,-0.077676,1.382205,82,7.659417,58.666667,9.340752,90,65,25,0.16129,79,84,88,90,9,0.053892,5.6,4.5,67768,82.321322,1.093277,260.322876,#NAME?,-1.130677,3.429322,0,4,3,0,360
1446,3842,3/18/2016 1:08,6,1,787,4,69,2,0,3.6,7.426679,55.155556,206.296629,23,0,23,1,0,0,4,23,4,1,5.04,0,626,7.912016,2.906971,25.019992,0.05694,2.03931,5.830574,15.5,7.849275,61.611111,50.640481,30,10,20,0.5,11,11,24,30,13,0.371429,6.7,0.5,2957,17.19593,1.744599,54.378304,0.648707,0.976491,2.129007,1.479165,0.749056,0.561085,50.640481,2.8629,0.9543,1.9086,0.5,1.04973,1.04973,2.29032,2.8629,1.24059,0.371429,0.639381,0.047715,26.929059,1.641008,1.744599,5.189322,0.648707,0.976491,2.129007,77.5,3.17105,10.055556,4.091677,83,73,10,0.064103,74,78.5,79,83,5,0.03268,2.6,2,60153,77.558365,1.070162,245.261085,#NAME?,0.044077,2.056866,0,4,3,1,360
1447,3851,3/18/2016 2:38,6,1,787,13,69,2,0,0.8,2.529822,6.4,316.227766,8,0,8,1,0,0,0,8,0,,1.44,0,64,2.529822,3.162278,8,-0.359268,2.666667,8.111111,11.4,4.427189,19.6,38.834989,24,10,14,0.411765,10,10,10,24,0,0,2.52,0,1476,12.149074,1.975459,38.418745,-0.359268,2.666667,8.111111,1.087902,0.422487,0.178495,38.834989,2.29032,0.9543,1.33602,0.411765,0.9543,0.9543,0.9543,2.29032,0,0,0.240484,0,13.441762,1.159386,1.975459,3.666301,-0.359268,2.666667,8.111111,69.1,3.446415,11.877778,4.987576,77,65,12,0.084507,67,68,71,77,4,0.028986,2.54,1,47855,69.177308,1.113082,218.757857,0.982243,1.21574,3.782608,0,4,3,2,360
1448,3861,3/18/2016 4:18,6,1,787,23,69,2,0,1.5,4.743416,22.5,316.227766,15,0,15,1,0,0,0,15,0,,2.7,0,225,4.743416,3.162278,15,#NAME?,2.666667,8.111111,11.6,5.059644,25.6,43.617623,26,10,16,0.444444,10,10,10,26,0,0,2.88,0,1576,12.553884,2.071072,39.698866,#NAME?,2.666667,8.111111,1.106988,0.482842,0.233136,43.617623,2.48118,0.9543,1.52688,0.444444,0.9543,0.9543,0.9543,2.48118,0,0,0.274838,0,14.352451,1.198017,2.071072,3.788463,#NAME?,2.666667,8.111111,68.8,1.988858,3.955556,2.890782,72,66,6,0.043478,68,68,70,72,2,0.014493,1.56,1,47370,68.825867,1.046118,217.646502,#NAME?,0.557392,2.251862,0,4,3,4,360
1449,3878,3/18/2016 7:08,6,1,787,40,69,2,0,1.2,3.794733,14.4,316.227766,12,0,12,1,0,0,0,12,0,,2.16,0,144,3.794733,3.162278,12,#NAME?,2.666667,8.111111,11.5,4.403282,19.388889,38.289405,24,10,14,0.411765,10,10,10,24,0,0,2.5,0,1497,12.235195,1.961554,38.691084,#NAME?,2.642184,8.03101,1.097445,0.420205,0.176572,38.289405,2.29032,0.9543,1.33602,0.411765,0.9543,0.9543,0.9543,2.29032,0,0,0.238575,0,13.633007,1.167605,1.961554,3.69229,#NAME?,2.642184,8.03101,69.7,8.407008,70.677778,12.061704,87,61,26,0.175676,63,68,73,87,10,0.073529,6.44,5,49217,70.154829,1.240114,221.849048,1.939679,0.925982,2.799709,0,4,3,7,360
1450,3881,3/18/2016 10:55,6,1,794,1,50,2,1,59.2,41.117177,1690.622222,69.45469,110,0,110,1,31,57,96,110,65,0.511811,36,38.5,50262,70.895698,1.551575,224.191882,-0.039016,-0.160982,1.52686,48.3,13.515834,182.677778,27.983094,70,32,38,0.372549,34,49,60,70,26,0.276596,11.7,11,24973,49.972993,1.400757,158.028478,0.196838,0.095301,1.664652,4.609269,1.289816,1.663625,27.983094,6.6801,3.05376,3.62634,0.372549,3.24462,4.67607,5.7258,6.6801,2.48118,0.276596,1.116531,1.04973,227.426237,4.768923,1.400757,15.080658,0.196838,0.095301,1.664652,109.5,15.196856,230.944444,13.878408,134,90,44,0.196429,94,109,121,134,27,0.125581,12.7,13.5,121981,110.445009,1.213273,349.257784,#NAME?,0.191419,1.751283,0,4,1,10,360
1451,3882,3/18/2016 11:05,6,1,794,2,50,2,1,27.7,17.391249,302.455556,62.784294,51,0,51,1,15,30.5,44,51,29,0.491525,13.96,14.5,10395,32.241278,1.581823,101.955873,#NAME?,-0.135886,1.85632,33.5,4.403282,19.388889,13.144124,40,28,12,0.176471,29,35,36,40,7,0.107692,3.8,4,11397,33.759443,1.184854,106.756733,#NAME?,-0.07408,1.544363,3.196905,0.420205,0.176572,13.144124,3.8172,2.67204,1.14516,0.176471,2.76747,3.34005,3.43548,3.8172,0.66801,0.107692,0.362634,0.38172,103.791167,3.221664,1.184854,10.187795,#NAME?,-0.07408,1.544363,98.4,6.65332,44.266667,6.761504,106,86,20,0.104167,93,99,105,106,12,0.060606,5.6,6,97224,98.602231,1.075026,311.807633,0.397367,-0.451242,2.085704,0,4,1,11,360
1452,3883,3/18/2016 11:15,6,1,794,3,50,2,1,39.8,32.189715,1036.177778,80.878682,109,6,103,0.895652,19,29.5,47,109,28,0.424242,23.72,10.5,25166,50.165725,2.172798,158.637953,#NAME?,1.185831,3.221723,35.8,10.130263,102.622222,28.296823,58,24,34,0.414634,28,34,36,58,8,0.125,6.96,4,13740,37.067506,1.564713,117.217746,#NAME?,1.137679,3.423825,3.416394,0.966731,0.934569,28.296823,5.53494,2.29032,3.24462,0.414634,2.67204,3.24462,3.43548,5.53494,0.76344,0.125,0.664193,0.38172,125.128599,3.537352,1.564713,11.18609,#NAME?,1.137679,3.423825,90.3,6.11101,37.344444,6.767453,100,81,19,0.104972,87,90,95,100,8,0.043956,4.9,4.5,81877,90.485911,1.105144,286.141573,0.277746,-0.089176,2.032515,0,4,1,11,360
1453,3884,3/18/2016 11:25,6,1,794,4,50,2,0,7.8,20.509077,420.622222,262.936879,65,0,65,1,0,0,0,65,0,,12.48,0,4394,20.96187,3.100868,66.287254,#NAME?,2.491257,7.491071,15.8,11.023208,121.511111,69.767138,42,10,32,0.615385,11,11,11,42,0,0,8.08,0,3590,18.947295,2.216675,59.916609,#NAME?,1.730817,4.32545,1.507794,1.051945,1.106588,69.767138,4.00806,0.9543,3.05376,0.615385,1.04973,1.04973,1.04973,4.00806,0,0,0.771074,0,32.693717,1.80814,2.216675,5.717842,#NAME?,1.730817,4.32545,72.7,9.043721,81.788889,12.439781,95,65,30,0.1875,68,70,71,95,3,0.021583,6.32,1.5,53589,73.204508,1.297734,231.49298,#NAME?,1.747102,4.801978,0,4,1,11,360
1454,3889,3/18/2016 12:15,6,1,794,9,50,2,0,18.3,37.564907,1411.122222,205.272715,92,0,92,1,0,0,4,92,4,1,28.48,0,16049,40.061203,2.296486,126.684648,#NAME?,1.499648,3.261503,20.4,17.154203,294.266667,84.089228,52,10,42,0.677419,11,11,24,52,13,0.371429,13.36,0,6810,26.095977,1.992644,82.522724,#NAME?,1.323609,2.92693,1.946772,1.637026,2.679853,84.089228,4.96236,0.9543,4.00806,0.677419,1.04973,1.04973,2.29032,4.96236,1.24059,0.371429,1.274945,0,62.017886,2.490339,1.992644,7.875144,#NAME?,1.323609,2.92693,79,13.114877,172,16.60111,109,66,43,0.245714,72,74,80,109,8,0.052632,9.4,3.5,63958,79.973746,1.362947,252.899189,#NAME?,1.418691,3.822236,0,4,1,12,360
1455,3890,3/18/2016 12:29,6,1,795,1,18,1,1,44.8,36.77197,1352.177778,82.08029,118,0,118,1,22,34.5,58,118,36,0.45,27.72,15,32240,56.780278,2.078186,179.555005,#NAME?,0.950925,2.783631,37.9,15.293063,233.877778,40.35109,64,13,51,0.662338,30,34,50,64,20,0.25,11.68,5,16469,40.582016,1.577053,128.331602,#NAME?,0.332645,2.372088,3.616797,1.459417,2.129898,40.35109,6.10752,1.24059,4.86693,0.662338,2.8629,3.24462,4.7715,6.10752,1.9086,0.25,1.114622,0.47715,149.981287,3.872742,1.577053,12.246685,#NAME?,0.332645,2.372088,96.3,14.862705,220.9,15.433754,120,78,42,0.212121,82,97,103,120,21,0.113514,11.9,13,94725,97.326769,1.23296,307.774268,0.252874,0.364775,1.92234,0,4,1,12,360
1456,3891,3/18/2016 12:39,6,1,795,2,18,1,0,3.5,4.813176,23.166667,137.519325,13,0,13,1,0,0,7,13,7,1,4.2,0,331,5.75326,2.259588,18.193405,#NAME?,0.816135,2.244104,16.5,7.835106,61.388889,47.485492,28,10,18,0.473684,10,11,24,28,14,0.411765,7.2,1,3275,18.096961,1.547221,57.227616,#NAME?,0.462409,1.312459,1.574595,0.747704,0.559062,47.485492,2.67204,0.9543,1.71774,0.473684,0.9543,1.04973,2.29032,2.67204,1.33602,0.411765,0.687096,0.09543,29.825048,1.726993,1.547221,5.461231,#NAME?,0.462409,1.312459,78,7.659417,58.666667,9.819765,90,67,23,0.146497,73,75.5,83,90,10,0.064103,6.2,4,61368,78.33773,1.148872,247.725655,#NAME?,0.473852,2.117338,0,4,1,12,360
1457,3892,3/18/2016 12:49,6,1,795,3,18,1,1,19.3,24.106477,581.122222,124.904025,76,0,76,1,0,9,27,76,27,1,18.36,9,8955,29.924906,2.539691,94.630862,#NAME?,1.376779,4.008374,24.3,11.547486,133.344444,47.520521,46,10,36,0.642857,11,25,30,46,19,0.463415,8.5,7,7105,26.655206,1.725742,84.291162,0.578552,0.241169,2.407683,2.318949,1.101977,1.214353,47.520521,4.38978,0.9543,3.43548,0.642857,1.04973,2.38575,2.8629,4.38978,1.81317,0.463415,0.811155,0.66801,64.704417,2.543706,1.725742,8.043906,0.578552,0.241169,2.407683,75.9,8.198238,67.211111,10.801368,85,59,26,0.180556,75,78.5,81,85,6,0.038462,5.94,3,58213,76.297444,1.114061,241.273703,-0.336873,-1.124748,3.031945,0,4,1,12,360
