,index,time,dayOfWeek,isWorkDay,sp#,win#,bldgI#,POI#,majVoted_actiLvl,muS,sdS,vaS,cvS,mxS,mnS,raS,c_raS,q1S,q2S,q3S,p95S,iqrS,c_iqrS,mad0S,mad1S,ES,rmsS,p2rmsS,rssS,snrS,skwS,kurS,muM,sdM,vaM,cvMM,mxM,mnM,raM,c_raM,q1M,q2M,q3M,p95M,iqrM,c_iqrM,mad0M,mad1M,EM,rmsM,p2rmsM,rssM,snrM,skwM,kurM,muC,sdC,vaC,cvC,mxC,mnC,raC,c_raC,q1C,q2C,q3C,p95C,iqrC,c_iqrC,mad0C,mad1C,EC,rmsC,p2rmsC,rssC,snrC,skwC,kurC,muH,sdH,vaH,cvH,mxH,mnH,raH,c_raH,q1H,q2H,q3H,p95H,iqrH,c_iqrH,mad0H,mad1H,EH,rmsH,p2rmsH,rssH,snrH,skwH,kurH,is_workday,day_of_week,epoch_number,hour,PID
1395,3184,2/12/2016 11:21,6,1,698,7,5,1,0,5.4,9.465728,89.6,175.291253,27,0,27,1,0,0,12,27,12,1,7.56,0,1098,10.47855,2.576693,33.136083,#NAME?,1.401332,3.598772,15.9,7.964505,63.433333,50.091224,30,11,19,0.463415,11,11,26,30,15,0.405405,6.86,0,3099,17.603977,1.70416,55.668663,#NAME?,0.936637,1.975071,1.417962,0.710275,0.50449,50.091224,2.6754,0.98098,1.69442,0.463415,0.98098,0.98098,2.31868,2.6754,1.3377,0.405405,0.611775,0,24.646571,1.569923,1.70416,4.964531,#NAME?,0.936637,1.975071,72.6,3.565265,12.711111,4.910833,77,65,12,0.084507,71,73.5,75,77,4,0.027397,2.68,2,52822,72.678745,1.059457,229.830372,#NAME?,-0.894412,3.102377,0,4,1,11,215
1396,3186,2/12/2016 11:41,6,1,698,9,5,1,0,0.5,1.581139,2.5,316.227766,5,0,5,1,0,0,0,5,0,,0.9,0,25,1.581139,3.162278,5,#NAME?,2.666667,8.111111,11.9,4.280446,18.322222,35.970139,24,10,14,0.411765,10,11,11,24,1,0.047619,2.42,0.5,1581,12.573782,1.908734,39.761791,#NAME?,2.59919,7.903534,1.061242,0.38173,0.145718,35.970139,2.14032,0.8918,1.24852,0.411765,0.8918,0.98098,0.98098,2.14032,0.08918,0.047619,0.215816,0.04459,12.573807,1.12133,1.908734,3.545956,#NAME?,2.59919,7.903534,72.6,2.633122,6.933333,3.62689,76,69,7,0.048276,71,72.5,75,76,4,0.027397,2.2,2,52770,72.642962,1.046213,229.717217,1.371084,-0.041572,1.678254,0,4,1,11,215
1397,3188,2/12/2016 12:01,6,1,698,11,5,1,0,0.9,2.84605,8.1,316.227766,9,0,9,1,0,0,0,9,0,,1.62,0,81,2.84605,3.162278,9,#NAME?,2.666667,8.111111,12.1,4.201851,17.655556,34.726045,24,10,14,0.411765,11,11,11,24,0,0,2.38,0,1623,12.739702,1.883875,40.286474,#NAME?,2.616499,7.96165,1.079078,0.374721,0.140416,34.726045,2.14032,0.8918,1.24852,0.411765,0.98098,0.98098,0.98098,2.14032,0,0,0.212248,0,12.907837,1.136127,1.883875,3.592748,#NAME?,2.616499,7.96165,72.4,3.806427,14.488889,5.257496,77,66,11,0.076923,69,73,76,77,7,0.048276,3.2,3,52548,72.489999,1.062215,229.233505,#NAME?,-0.376141,1.779536,0,4,1,12,215
1398,3190,2/12/2016 12:21,6,1,698,13,5,1,1,9.7,11.719405,137.344444,120.818604,32,0,32,1,0,6,21,32,21,1,9.58,6,2177,14.75466,2.168806,46.658333,#NAME?,0.851327,2.233153,19.8,8.337332,69.511111,42.107739,30,10,20,0.5,11,23,28,30,17,0.435897,7.44,6,4546,21.321351,1.40704,67.424031,0.784827,-0.186444,1.301916,1.765764,0.743523,0.552827,42.107739,2.6754,0.8918,1.7836,0.5,0.98098,2.05114,2.49704,2.6754,1.51606,0.435897,0.663499,0.53508,36.154667,1.901438,1.40704,6.012875,0.784827,-0.186444,1.301916,69.9,8.659613,74.988889,12.388573,85,58,27,0.188811,63,70.5,77,85,14,0.1,6.72,7,49535,70.381105,1.20771,222.564597,#NAME?,0.262511,2.061356,0,4,1,12,215
1399,3191,2/12/2016 13:47,6,1,700,1,5,1,1,40.2,51.87335,2690.844444,129.038184,117,0,117,1,0,7,101,117,101,1,45.44,7,40378,63.543686,1.841253,200.942778,#NAME?,0.655361,1.611248,30.5,21.572874,465.388889,70.730734,62,10,52,0.722222,11,24,56,62,45,0.671642,18.4,13,13491,36.730097,1.687989,116.150764,#NAME?,0.493076,1.584393,2.71999,1.923869,3.701272,70.730734,5.52916,0.8918,4.63736,0.722222,0.98098,2.14032,4.99408,5.52916,4.0131,0.671642,1.640912,1.15934,107.2949,3.27559,1.687989,10.358325,#NAME?,0.493076,1.584393,71.9,8.900062,79.211111,12.37839,86,64,22,0.146667,66,67,83,86,17,0.114094,7.66,1,52409,72.394061,1.187943,228.93012,#NAME?,0.847759,1.818783,0,4,1,13,215
1400,3193,2/12/2016 14:07,6,1,700,3,5,1,0,0.7,2.213594,4.9,316.227766,7,0,7,1,0,0,0,7,0,,1.26,0,49,2.213594,3.162278,7,#NAME?,2.666667,8.111111,11.9,4.280446,18.322222,35.970139,24,10,14,0.411765,10,11,11,24,1,0.047619,2.42,0.5,1581,12.573782,1.908734,39.761791,#NAME?,2.59919,7.903534,1.061242,0.38173,0.145718,35.970139,2.14032,0.8918,1.24852,0.411765,0.8918,0.98098,0.98098,2.14032,0.08918,0.047619,0.215816,0.04459,12.573807,1.12133,1.908734,3.545956,#NAME?,2.59919,7.903534,63.2,2.859681,8.177778,4.524812,67,58,9,0.072,61,63,66,67,5,0.03937,2.4,2,40016,63.258201,1.059151,200.039996,#NAME?,-0.301695,2.07591,0,4,1,14,215
1401,3194,2/12/2016 14:17,6,1,700,4,5,1,1,24.5,26.500524,702.277778,108.165405,59,0,59,1,0,14,53,59,53,1,23.8,14,12323,35.104131,1.680714,111.009009,0.684232,0.270527,1.218183,24.3,13.199747,174.233333,54.319948,40,10,30,0.6,10,25,38,40,28,0.583333,11.7,13.5,7473,27.336788,1.46323,86.446515,1.834626,-0.024066,1.248121,2.167074,1.177153,1.38569,54.319948,3.5672,0.8918,2.6754,0.6,0.8918,2.2295,3.38884,3.5672,2.49704,0.583333,1.043406,1.20393,59.43331,2.437895,1.46323,7.7093,1.834626,-0.024066,1.248121,77.7,13.904835,193.344444,17.895541,96,62,34,0.21519,64,76,92,96,28,0.179487,12.5,12.5,62113,78.811801,1.218092,249.224798,1.264474,0.119863,1.269609,0,4,1,14,215
1402,3195,2/12/2016 14:27,6,1,700,5,5,1,1,19.5,19.517798,380.944444,100.091273,56,0,56,1,6,12,38,56,32,0.727273,15.9,9,7231,26.890519,2.082518,85.035287,0.102093,0.797271,2.203314,25.5,9.204468,84.722222,36.095951,38,10,28,0.583333,24,26,34,38,10,0.172414,6.6,5,7265,26.953664,1.409827,85.234969,-0.003592,-0.53798,2.353408,2.27409,0.820854,0.673802,36.095951,3.38884,0.8918,2.49704,0.583333,2.14032,2.31868,3.03212,3.38884,0.8918,0.172414,0.588588,0.4459,57.779071,2.403728,1.409827,7.601255,-0.003592,-0.53798,2.353408,73,8,64,10.958904,84,58,26,0.183099,68,72.5,79,84,11,0.07483,6.2,6.5,53866,73.39346,1.144516,232.0905,#NAME?,-0.399402,2.31156,0,4,1,14,215
1403,3196,2/12/2016 14:37,6,1,700,6,5,1,0,0.8,2.529822,6.4,316.227766,8,0,8,1,0,0,0,8,0,,1.44,0,64,2.529822,3.162278,8,0.793243,2.666667,8.111111,11.9,4.280446,18.322222,35.970139,24,10,14,0.411765,10,11,11,24,1,0.047619,2.42,0.5,1581,12.573782,1.908734,39.761791,-0.201462,2.59919,7.903534,1.061242,0.38173,0.145718,35.970139,2.14032,0.8918,1.24852,0.411765,0.8918,0.98098,0.98098,2.14032,0.08918,0.047619,0.215816,0.04459,12.573807,1.12133,1.908734,3.545956,-0.201462,2.59919,7.903534,60.2,4.871687,23.733333,8.092503,68,55,13,0.105691,57,58,64,68,7,0.057851,4.24,3,36454,60.377148,1.126254,190.929306,#NAME?,0.504218,1.71584,0,4,1,14,215
1404,3197,2/12/2016 14:47,6,1,700,7,5,1,0,4,5.477226,30,136.930639,14,0,14,1,0,0,8,14,8,1,4.8,0,430,6.557439,2.13498,20.736441,1.236074,0.748417,1.958025,16.2,7.177124,51.511111,44.303236,26,10,16,0.444444,11,11,24,26,13,0.371429,6.64,1,3088,17.572706,1.479567,55.569776,1.421848,0.42,1.219408,1.444716,0.640056,0.409672,44.303236,2.31868,0.8918,1.42688,0.444444,0.98098,0.98098,2.14032,2.31868,1.15934,0.371429,0.592155,0.08918,24.559088,1.567134,1.479567,4.955713,1.421848,0.42,1.219408,58.1,2.601282,6.766667,4.477249,63,54,9,0.076923,56,58,59,63,3,0.026087,1.92,1.5,33817,58.152386,1.083361,183.893991,1.668731,0.3641,2.619323,0,4,1,14,215
1405,3198,2/12/2016 14:57,6,1,700,8,5,1,0,4.9,15.495161,240.1,316.227766,49,0,49,1,0,0,0,49,0,,8.82,0,2401,15.495161,3.162278,49,#NAME?,2.666667,8.111111,12.9,8.130191,66.1,63.024734,36,10,26,0.565217,10,10,11,36,1,0.047619,4.62,0,2259,15.02997,2.395214,47.528939,#NAME?,2.650019,8.058724,1.150422,0.72505,0.525698,63.024734,3.21048,0.8918,2.31868,0.565217,0.8918,0.8918,0.98098,3.21048,0.08918,0.047619,0.412012,0,17.965991,1.340373,2.395214,4.238631,#NAME?,2.650019,8.058724,64.2,7.671013,58.844444,11.948619,79,57,22,0.161765,58,62,70,79,12,0.09375,6.4,5,41746,64.611145,1.222699,204.318379,0.330594,0.666865,2.2082,0,4,1,14,215
1406,3199,2/12/2016 15:07,6,1,700,9,5,1,1,42.3,23.584599,556.233333,55.755554,81,9,72,0.8,25,43,58,81,33,0.39759,19.9,16.5,22899,47.8529,1.692687,151.324155,0.398584,0.091308,1.860298,35.4,7.183314,51.6,20.291847,50,24,26,0.351351,32,36,38,50,6,0.085714,5.4,4,12996,36.049965,1.386964,114,0.466488,0.408905,3.068679,3.156972,0.640608,0.410379,20.291847,4.459,2.14032,2.31868,0.351351,2.85376,3.21048,3.38884,4.459,0.53508,0.085714,0.481572,0.35672,103.358129,3.214936,1.386964,10.16652,0.466488,0.408905,3.068679,83.9,10.608697,112.544444,12.644454,100,71,29,0.169591,74,83,94,100,20,0.119048,8.9,10,71405,84.501479,1.183411,267.21714,#NAME?,0.232181,1.627919,0,4,1,15,215
1407,3200,2/12/2016 15:17,6,1,700,10,5,1,0,7,9.104334,82.888889,130.061907,19,0,19,1,0,0,17,19,17,1,8.4,0,1236,11.117554,1.709009,35.156792,#NAME?,0.451632,1.257358,18.1,9.596874,92.1,53.021406,34,10,24,0.545455,11,11,28,34,17,0.435897,8.72,0.5,4105,20.2608,1.678117,64.070274,#NAME?,0.547571,1.514104,1.614158,0.855849,0.732478,53.021406,3.03212,0.8918,2.14032,0.545455,0.98098,0.98098,2.49704,3.03212,1.51606,0.435897,0.77765,0.04459,32.647362,1.806858,1.678117,5.713787,#NAME?,0.547571,1.514104,73.5,6.536224,42.722222,8.892822,84,65,19,0.127517,68,73,78,84,10,0.068493,5.5,5,54407,73.761101,1.138812,233.253081,#NAME?,0.225232,1.689636,0,4,1,15,215
1408,3201,2/12/2016 18:08,6,1,706,1,45,2,0,20,29.582277,875.111111,147.911385,75,0,75,1,0,3.5,45,75,45,1,24.8,3.5,11876,34.461573,2.176337,108.977062,#NAME?,1.011864,2.27829,22.4,13.866026,192.266667,61.9019,46,10,36,0.642857,11,17.5,36,46,25,0.531915,11.6,6.5,6748,25.976913,1.770803,82.146211,#NAME?,0.583718,1.775314,1.997632,1.236572,1.529111,61.9019,4.10228,0.8918,3.21048,0.642857,0.98098,1.56065,3.21048,4.10228,2.2295,0.531915,1.034488,0.57967,53.667333,2.316621,1.770803,7.325799,#NAME?,0.583718,1.775314,74,8.679478,75.333333,11.729024,91,65,26,0.166667,69,72,75,91,6,0.041667,6.4,3,55438,74.456699,1.222187,235.452755,-0.187754,1.130635,2.875845,0,4,2,18,215
1409,3202,2/12/2016 18:18,6,1,706,2,45,2,0,3.6,6.040603,36.488889,167.794538,16,0,16,1,0,0,9,16,9,1,5.04,0,458,6.76757,2.364216,21.400935,0.56915,1.138573,2.658113,15.1,6.62403,43.877778,43.867751,26,11,15,0.405405,11,11,24,26,13,0.371429,5.74,0,2675,16.355427,1.589686,51.720402,#NAME?,0.895602,1.83668,1.346618,0.590731,0.348963,43.867751,2.31868,0.98098,1.3377,0.405405,0.98098,0.98098,2.14032,2.31868,1.15934,0.371429,0.511893,0,21.274469,1.458577,1.589686,4.612425,#NAME?,0.895602,1.83668,67.4,1.505545,2.266667,2.233747,70,66,4,0.029412,66,67,69,70,3,0.022222,1.28,1,45448,67.415132,1.038343,213.185365,0.716712,0.51069,1.786621,0,4,2,18,215
1410,3203,2/12/2016 18:28,6,1,706,3,45,2,1,11,9.498538,90.222222,86.350345,26,0,26,1,0,10.5,18,26,18,1,7.8,9,2022,14.219705,1.828449,44.966654,#NAME?,0.195982,1.788808,22.4,8.30261,68.933333,37.065223,30,10,20,0.5,11,26,28,30,17,0.435897,7.04,3,5638,23.744473,1.263452,75.086617,#NAME?,-0.725067,1.725223,1.997632,0.740427,0.548232,37.065223,2.6754,0.8918,1.7836,0.5,0.98098,2.31868,2.49704,2.6754,1.51606,0.435897,0.627827,0.26754,44.839422,2.117532,1.263452,6.696224,#NAME?,-0.725067,1.725223,73.8,4.131182,17.066667,5.597808,80,68,12,0.081081,71,73,78,80,7,0.04698,3.36,3,54618,73.903992,1.082486,233.704942,-0.132484,0.199739,1.804484,0,4,2,18,215
1411,3204,2/12/2016 18:38,6,1,706,4,45,2,1,24,26.322783,692.888889,109.678261,76,0,76,1,0,14.5,42,76,42,1,22,14.5,11996,34.635242,2.194297,109.526253,1.197466,0.752094,2.350688,26,12.463279,155.333333,47.93569,48,10,38,0.655172,11,27,34,48,23,0.511111,9.6,8,8158,28.562213,1.680542,90.321647,-0.344939,0.092562,2.13091,2.31868,1.111475,1.235377,47.93569,4.28064,0.8918,3.38884,0.655172,0.98098,2.40786,3.03212,4.28064,2.05114,0.511111,0.856128,0.71344,64.881165,2.547178,1.680542,8.054885,-0.344939,0.092562,2.13091,79.9,5.801341,33.655556,7.260752,91,72,19,0.116564,76,80,84,91,8,0.05,4.5,4,64143,80.089325,1.136231,253.264684,-5.110481,0.399436,2.46404,0,4,2,18,215
1412,3205,2/12/2016 18:48,6,1,706,5,45,2,1,29.1,22.01237,484.544444,75.643884,62,0,62,1,14,24.5,50,62,36,0.5625,19.3,19,12829,35.817593,1.730993,113.265176,1.004244,0.148315,1.531261,29.9,8.089087,65.433333,27.053804,40,11,29,0.568627,26,31,36,40,10,0.16129,5.72,5,9529,30.869078,1.295795,97.616597,-1.367867,-1.175941,4.081621,2.666482,0.721385,0.520396,27.053804,3.5672,0.98098,2.58622,0.568627,2.31868,2.76458,3.21048,3.5672,0.8918,0.16129,0.51011,0.4459,75.784827,2.752904,1.295795,8.705448,-1.367867,-1.175941,4.081621,80,6.928203,48,8.660254,90,67,23,0.146497,75,79.5,86,90,11,0.068323,5.4,5.5,64432,80.269546,1.121222,253.834592,0.146322,-0.348666,2.342464,0,4,2,18,215
1413,3206,2/12/2016 18:58,6,1,706,6,45,2,1,17.6,20.100857,404.044444,114.209414,57,0,57,1,0,12,32,57,32,1,16.8,12,6734,25.949952,2.196536,82.060953,-0.426774,0.688372,2.281934,22.8,10.90158,118.844444,47.813947,38,11,27,0.55102,11,25,32,38,21,0.488372,9.6,10,6268,25.035974,1.517816,79.170702,0.118686,-0.052808,1.338707,2.033304,0.972203,0.945178,47.813947,3.38884,0.98098,2.40786,0.55102,0.98098,2.2295,2.85376,3.38884,1.87278,0.488372,0.856128,0.8918,49.849858,2.232708,1.517816,7.060443,0.118686,-0.052808,1.338707,78.6,8.884443,78.933333,11.303363,89,65,24,0.155844,74,78.5,87,89,13,0.080745,7.6,7.5,62490,79.050617,1.125861,249.979999,#NAME?,-0.31012,1.713894,0,4,2,18,215
1414,3207,2/12/2016 19:08,6,1,706,7,45,2,1,25.6,29.579272,874.933333,115.544031,90,0,90,1,0,19.5,24,90,24,1,20.76,12,14428,37.984207,2.369406,120.11661,#NAME?,1.249176,3.373409,27.1,13.042239,170.1,48.126343,52,11,41,0.650794,13,29,30,52,17,0.395349,9.48,7,8875,29.790938,1.745497,94.207218,1.801936,0.343565,2.501324,2.416778,1.163107,1.352818,48.126343,4.63736,0.98098,3.65638,0.650794,1.15934,2.58622,2.6754,4.63736,1.51606,0.395349,0.845426,0.62426,70.583518,2.656756,1.745497,8.4014,1.801936,0.343565,2.501324,81.5,4.377975,19.166667,5.371749,88,73,15,0.093168,78,83,84,88,6,0.037037,3.4,2,66595,81.60576,1.078355,258.060071,#NAME?,-0.56529,2.61109,0,4,2,19,215
1415,3208,2/12/2016 19:18,6,1,706,8,45,2,0,8.4,12.473973,155.6,148.499677,34,0,34,1,0,0,15,34,15,1,10.08,0,2106,14.512064,2.342878,45.891176,0.520718,1.091404,2.739283,17.6,8.745793,76.488889,49.692004,32,11,21,0.488372,11,11,26,32,15,0.405405,7.92,0,3786,19.457646,1.644598,61.53048,#NAME?,0.567388,1.534899,1.569568,0.77995,0.608322,49.692004,2.85376,0.98098,1.87278,0.488372,0.98098,0.98098,2.31868,2.85376,1.3377,0.405405,0.706306,0,30.110332,1.735233,1.644598,5.487288,#NAME?,0.567388,1.534899,68.5,3.439961,11.833333,5.021841,75,64,11,0.079137,66,67.5,71,75,5,0.036496,2.8,2.5,47029,68.577693,1.09365,216.861707,#NAME?,0.517903,2.282285,0,4,2,19,215
1416,3212,2/13/2016 0:32,7,0,711,4,43,2,0,1.1,2.330951,5.433333,211.904651,6,0,6,1,0,0,0,6,0,,1.76,0,61,2.469818,2.429329,7.81025,#NAME?,1.538088,3.42729,12.4,5.059644,25.6,40.803583,22,10,12,0.375,10,10,10,22,0,0,3.84,0,1768,13.296616,1.654556,42.047592,#NAME?,1.5,3.25,1.105832,0.451219,0.203599,40.803583,1.96196,0.8918,1.07016,0.375,0.8918,0.8918,0.8918,1.96196,0,0,0.342451,0,14.061032,1.185792,1.654556,3.749804,#NAME?,1.5,3.25,60.1,2.766867,7.655556,4.603773,64,56,8,0.066667,57,60.5,62,64,5,0.042017,2.3,2,36189,60.157294,1.063878,190.234066,1.013323,-0.175169,1.680012,1,5,3,0,215
1417,3213,2/13/2016 0:42,7,0,711,5,43,2,0,0.6,1.897367,3.6,316.227766,6,0,6,1,0,0,0,6,0,,1.08,0,36,1.897367,3.162278,6,#NAME?,2.666667,8.111111,11.4,3.747592,14.044444,32.873612,22,10,12,0.375,10,10,11,22,1,0.047619,2.12,0,1426,11.941524,1.842311,37.762415,#NAME?,2.607284,7.918723,1.016652,0.33421,0.111696,32.873612,1.96196,0.8918,1.07016,0.375,0.8918,0.8918,0.98098,1.96196,0.08918,0.047619,0.189062,0,11.341081,1.064945,1.842311,3.367652,#NAME?,2.607284,7.918723,56.9,6.279597,39.433333,11.036198,73,51,22,0.177419,54,56,56,73,2,0.018182,4.04,2,32731,57.211013,1.275978,180.917108,#NAME?,1.829233,5.510321,1,5,3,0,215
1418,3218,2/13/2016 1:32,7,0,711,10,43,2,0,0.4,1.264911,1.6,316.227766,4,0,4,1,0,0,0,4,0,,0.72,0,16,1.264911,3.162278,4,0.793243,2.666667,8.111111,11.2,3.794733,14.4,33.881546,22,10,12,0.375,10,10,10,22,0,0,2.16,0,1384,11.764353,1.870056,37.20215,0.793243,2.666667,8.111111,0.998816,0.338414,0.114524,33.881546,1.96196,0.8918,1.07016,0.375,0.8918,0.8918,0.8918,1.96196,0,0,0.192629,0,11.007052,1.049145,1.870056,3.317688,0.793243,2.666667,8.111111,57.1,2.378141,5.655556,4.164871,62,54,8,0.068966,55,57.5,58,62,3,0.026549,1.7,0.5,32655,57.144554,1.084968,180.706945,-9.989015,0.450383,3.023213,1,5,3,1,215
1419,3226,2/13/2016 2:52,7,0,711,18,43,2,0,0.9,2.84605,8.1,316.227766,9,0,9,1,0,0,0,9,0,,1.62,0,81,2.84605,3.162278,9,-0.359268,2.666667,8.111111,11.4,4.427189,19.6,38.834989,24,10,14,0.411765,10,10,10,24,0,0,2.52,0,1476,12.149074,1.975459,38.418745,-0.359268,2.666667,8.111111,1.016652,0.394817,0.15588,38.834989,2.14032,0.8918,1.24852,0.411765,0.8918,0.8918,0.8918,2.14032,0,0,0.224734,0,11.738735,1.083454,1.975459,3.426184,-0.359268,2.666667,8.111111,57.1,7.475144,55.877778,13.09132,74,50,24,0.193548,52,54.5,58,74,6,0.054545,5.34,3,33107,57.538683,1.286091,181.953291,#NAME?,1.330811,3.663555,1,5,3,2,215
1420,3257,2/13/2016 8:02,7,0,711,49,43,2,0,1,2.160247,4.666667,216.02469,6,0,6,1,0,0,0,6,0,,1.6,0,52,2.280351,2.631174,7.211103,0.77137,1.672972,4.047619,12.5,5.016639,25.166667,40.133112,22,10,12,0.375,10,10,11,22,1,0.047619,3.8,0,1789,13.37535,1.644817,42.296572,0.664433,1.486142,3.22961,1.11475,0.447384,0.200152,40.133112,1.96196,0.8918,1.07016,0.375,0.8918,0.8918,0.98098,1.96196,0.08918,0.047619,0.338884,0,14.228047,1.192814,1.644817,3.772008,0.664433,1.486142,3.22961,62.7,2.830391,8.011111,4.51418,69,60,9,0.069767,60,62.5,64,69,4,0.032258,2.1,2,39385,62.75747,1.099471,198.456544,#NAME?,1.03389,3.412922,1,5,3,8,215
1421,3260,2/13/2016 8:32,7,0,711,52,43,2,0,1.3,2.830391,8.011111,217.722356,8,0,8,1,0,0,0,8,0,,2.08,0,89,2.983287,2.681606,9.433981,#NAME?,1.72439,4.28088,12.9,5.858517,34.322222,45.414861,24,10,14,0.411765,10,10,11,24,1,0.047619,4.44,0,1973,14.046352,1.708629,44.418465,#NAME?,1.48977,3.235149,1.150422,0.522463,0.272967,45.414861,2.14032,0.8918,1.24852,0.411765,0.8918,0.8918,0.98098,2.14032,0.08918,0.047619,0.395959,0,15.691412,1.252654,1.708629,3.961239,#NAME?,1.48977,3.235149,62.4,8.884443,78.933333,14.23789,76,50,26,0.206349,56,61.5,69,76,13,0.104,7.8,6.5,39648,62.966658,1.206988,199.118055,0.144944,0.15981,1.628293,1,5,3,8,215
1422,3261,2/13/2016 9:02,7,0,711,55,43,2,1,18,21.746009,472.888889,120.811159,68,0,68,1,3,10,32,68,29,0.828571,16.8,8.5,7496,27.378824,2.483671,86.579443,#NAME?,1.344919,3.717602,28,8.931841,79.777778,31.899431,40,13,27,0.509434,24,31,34,40,10,0.172414,6.8,3,8558,29.25406,1.367332,92.509459,0.444745,-0.742608,2.431739,2.49704,0.796542,0.634478,31.899431,3.5672,1.15934,2.40786,0.509434,2.14032,2.76458,3.03212,3.5672,0.8918,0.172414,0.606424,0.26754,68.062394,2.608877,1.367332,8.249994,0.444745,-0.742608,2.431739,88.6,4.299871,18.488889,4.853127,98,83,15,0.082873,85,88,91,98,6,0.034091,3.12,3,78666,88.693855,1.104924,280.474598,2.208425,0.899141,3.358924,1,5,1,9,215
1423,3262,2/13/2016 9:12,7,0,711,56,43,2,1,58.7,47.248868,2232.455556,80.49211,122,0,122,1,27,43.5,105,122,78,0.590909,41.04,41.5,54549,73.857295,1.651834,233.557273,#NAME?,0.202671,1.466585,40.7,18.08652,327.122222,44.438625,66,13,53,0.670886,30,34,58,66,28,0.318182,15.44,14,19509,44.168994,1.494261,139.674622,#NAME?,0.136728,1.73274,3.629626,1.612956,2.601627,44.438625,5.88588,1.15934,4.72654,0.670886,2.6754,3.03212,5.17244,5.88588,2.49704,0.318182,1.376939,1.24852,155.156489,3.938991,1.494261,12.456183,#NAME?,0.136728,1.73274,85,3.527668,12.444444,4.150198,93,80,13,0.075145,83,84,87,93,4,0.023529,2.6,1.5,72362,85.065857,1.093271,269.001859,0.676174,1.008474,3.829719,1,5,1,9,215
1424,3263,2/13/2016 9:22,7,0,711,57,43,2,1,62,36.227675,1312.444444,58.431734,112,0,112,1,44,54,104,112,60,0.405405,28.2,18,50252,70.888645,1.579943,224.169579,#NAME?,0.023884,2.109775,42.2,13.480851,181.733333,31.945144,58,12,46,0.657143,38,41,56,58,18,0.191489,9.44,5,19444,44.095351,1.315331,139.441744,#NAME?,-0.89328,3.62219,3.763396,1.202222,1.445338,31.945144,5.17244,1.07016,4.10228,0.657143,3.38884,3.65638,4.99408,5.17244,1.60524,0.191489,0.841859,0.4459,154.63954,3.932423,1.315331,12.435415,#NAME?,-0.89328,3.62219,97.5,9.180293,84.277778,9.415685,108,80,28,0.148936,90,101,104,108,14,0.072165,7.8,6,95821,97.888202,1.103299,309.549673,#NAME?,-0.625802,2.163703,1,5,1,9,215
1425,3264,2/13/2016 9:32,7,0,711,58,43,2,0,7.7,19.020749,361.788889,247.022713,61,0,61,1,0,0,8,61,8,1,10.78,0,3849,19.618868,3.109252,62.040309,#NAME?,2.522733,7.635465,16.4,10.308572,106.266667,62.857149,38,10,28,0.583333,10,10.5,26,38,16,0.444444,8.56,0.5,3646,19.094502,1.990102,60.382117,#NAME?,1.165131,2.780879,1.462552,0.919318,0.845146,62.857149,3.38884,0.8918,2.49704,0.583333,0.8918,0.93639,2.31868,3.38884,1.42688,0.444444,0.763381,0.04459,28.996902,1.702848,1.990102,5.384877,#NAME?,1.165131,2.780879,79.7,5.165054,26.677778,6.480619,89,71,18,0.1125,76,79.5,84,89,8,0.05,3.9,4,63761,79.850485,1.114583,252.509406,#NAME?,0.125254,2.529159,1,5,1,9,215
1426,3265,2/13/2016 9:42,7,0,711,59,43,2,0,1.7,5.375872,28.9,316.227766,17,0,17,1,0,0,0,17,0,,3.06,0,289,5.375872,3.162278,17,#NAME?,2.666667,8.111111,12.1,5.606544,31.433333,46.335073,28,10,18,0.473684,10,10,11,28,1,0.047619,3.18,0,1747,13.217413,2.118418,41.797129,#NAME?,2.631837,8.001006,1.079078,0.499992,0.249992,46.335073,2.49704,0.8918,1.60524,0.473684,0.8918,0.8918,0.98098,2.49704,0.08918,0.047619,0.283592,0,13.894017,1.178729,2.118418,3.727468,#NAME?,2.631837,8.001006,67,3.126944,9.777778,4.66708,72,63,9,0.066667,65,66.5,69,72,4,0.029851,2.4,2,44978,67.065639,1.073575,212.080174,1.236349,0.574602,2.112603,1,5,1,9,215
1427,3266,2/13/2016 9:52,7,0,711,60,43,2,0,8.3,13.727912,188.455556,165.396525,35,0,35,1,0,0,10,35,10,1,10.42,0,2385,15.443445,2.266334,48.836462,-0.460458,1.308713,2.962432,17.2,9.235198,85.288889,53.693014,32,10,22,0.52381,10,11,26,32,16,0.444444,8.24,1,3726,19.30285,1.657786,61.04097,#NAME?,0.618775,1.613257,1.533896,0.823595,0.678309,53.693014,2.85376,0.8918,1.96196,0.52381,0.8918,0.98098,2.31868,2.85376,1.42688,0.444444,0.734843,0.08918,29.633148,1.721428,1.657786,5.443634,#NAME?,0.618775,1.613257,70.6,4.40202,19.377778,6.235155,79,66,13,0.089655,67,70,74,79,7,0.049645,3.44,3.5,50018,70.723405,1.117028,223.647043,0.164704,0.727596,2.325204,1,5,1,9,215
