,index,time,dayOfWeek,isWorkDay,sp#,win#,bldgI#,POI#,majVoted_actiLvl,muS,sdS,vaS,cvS,mxS,mnS,raS,c_raS,q1S,q2S,q3S,p95S,iqrS,c_iqrS,mad0S,mad1S,ES,rmsS,p2rmsS,rssS,snrS,skwS,kurS,muM,sdM,vaM,cvMM,mxM,mnM,raM,c_raM,q1M,q2M,q3M,p95M,iqrM,c_iqrM,mad0M,mad1M,EM,rmsM,p2rmsM,rssM,snrM,skwM,kurM,muC,sdC,vaC,cvC,mxC,mnC,raC,c_raC,q1C,q2C,q3C,p95C,iqrC,c_iqrC,mad0C,mad1C,EC,rmsC,p2rmsC,rssC,snrC,skwC,kurC,muH,sdH,vaH,cvH,mxH,mnH,raH,c_raH,q1H,q2H,q3H,p95H,iqrH,c_iqrH,mad0H,mad1H,EH,rmsH,p2rmsH,rssH,snrH,skwH,kurH,is_workday,day_of_week,epoch_number,hour,PID
433,959,8/29/2016 23:21,2,1,122,17,3,1,0,8.3,20.709901,428.9,249.51688,65,0,65,1,0,0,0,65,0,,13.28,0,4549,21.328385,3.047582,67.446275,1.082892,2.355259,6.967838,15.4,10.211105,104.266667,66.305877,40,10,30,0.6,11,11,11,40,0,0,7.44,0,3310,18.193405,2.198599,57.532599,-0.30785,1.766844,4.48984,1.46069,0.968523,0.938037,66.305877,3.794,0.9485,2.8455,0.6,1.04335,1.04335,1.04335,3.794,0,0,0.705684,0,29.778489,1.725645,2.198599,5.456967,-0.30785,1.766844,4.48984,65.2,7.083627,50.177778,10.864459,83,60,23,0.160839,61,63,64,83,3,0.024,4.92,1.5,42962,65.545404,1.266298,207.272767,-0.027731,1.844915,5.102242,0,0,2,23,524
434,964,8/30/2016 0:21,3,1,123,3,3,1,0,0.5,1.581139,2.5,316.227766,5,0,5,1,0,0,0,5,0,,0.9,0,25,1.581139,3.162278,5,#NAME?,2.666667,8.111111,11.9,3.573047,12.766667,30.025607,22,10,12,0.375,11,11,11,22,0,0,2.02,0,1531,12.373358,1.778014,39.127995,#NAME?,2.597032,7.905385,1.128715,0.338904,0.114856,30.025607,2.0867,0.9485,1.1382,0.375,1.04335,1.04335,1.04335,2.0867,0,0,0.191597,0,13.773676,1.173613,1.778014,3.71129,#NAME?,2.597032,7.905385,63.1,2.424413,5.877778,3.842176,67,59,8,0.063492,62,62.5,65,67,3,0.023622,1.92,1.5,39869,63.141904,1.061102,199.672231,#NAME?,0.074957,2.223323,0,1,3,0,524
435,969,8/30/2016 1:11,3,1,123,8,3,1,0,1.2,3.794733,14.4,316.227766,12,0,12,1,0,0,0,12,0,,2.16,0,144,3.794733,3.162278,12,#NAME?,2.666667,8.111111,12.2,4.157991,17.288889,34.081893,24,10,14,0.411765,11,11,11,24,0,0,2.36,0,1644,12.821856,1.871804,40.54627,#NAME?,2.637026,8.024246,1.15717,0.394385,0.15554,34.081893,2.2764,0.9485,1.3279,0.411765,1.04335,1.04335,1.04335,2.2764,0,0,0.223846,0,14.790283,1.216153,1.871804,3.845814,#NAME?,2.637026,8.024246,64.1,2.378141,5.655556,3.710049,68,61,7,0.054264,62,64.5,65,68,3,0.023622,1.9,2,41139,64.139691,1.060186,202.827513,#NAME?,0.136891,1.967172,0,1,3,1,524
436,970,8/30/2016 1:21,3,1,123,9,3,1,0,0.6,1.897367,3.6,316.227766,6,0,6,1,0,0,0,6,0,,1.08,0,36,1.897367,3.162278,6,-0.359268,2.666667,8.111111,11.8,3.614784,13.066667,30.633767,22,10,12,0.375,10,11,11,22,1,0.047619,2.04,0,1510,12.288206,1.790335,38.858718,-0.474936,2.580415,7.851381,1.11923,0.342862,0.117555,30.633767,2.0867,0.9485,1.1382,0.375,0.9485,1.04335,1.04335,2.0867,0.09485,0.047619,0.193494,0,13.584749,1.165536,1.790335,3.685749,-0.474936,2.580415,7.851381,65.5,2.460804,6.055556,3.756952,70,63,7,0.052632,63,65,68,70,5,0.038168,2,2,42957,65.54159,1.068024,207.260705,0.642965,0.565897,2.055803,0,1,3,1,524
437,971,8/30/2016 1:31,3,1,123,10,3,1,0,2.3,4.900113,24.011111,213.048408,13,0,13,1,0,0,0,13,0,,3.68,0,269,5.186521,2.506497,16.401219,0.747715,1.577026,3.607585,13.7,6.498718,42.233333,47.435897,26,10,16,0.444444,10,11,11,26,1,0.047619,4.92,0.5,2257,15.023315,1.730643,47.507894,0.744146,1.481334,3.225816,1.299445,0.616403,0.379953,47.435897,2.4661,0.9485,1.5176,0.444444,0.9485,1.04335,1.04335,2.4661,0.09485,0.047619,0.466662,0.047425,20.305151,1.424961,1.730643,4.506124,0.744146,1.481334,3.225816,67,3.197221,10.222222,4.771972,74,62,12,0.088235,65,66.5,69,74,4,0.029851,2.2,1.5,44982,67.068622,1.103348,212.089604,0.417465,0.774055,3.653119,0,1,3,1,524
438,972,8/30/2016 2:01,3,1,123,13,3,1,0,4.4,7.748835,60.044444,176.109887,19,0,19,1,0,0,7,19,7,1,6.16,0,734,8.56738,2.217714,27.092434,0.592572,1.270931,2.818756,15.7,7.19645,51.788889,45.83726,28,11,17,0.435897,11,11,24,28,13,0.371429,6.18,0,2931,17.120164,1.635498,54.138711,#NAME?,0.90592,1.927304,1.489145,0.682583,0.46592,45.83726,2.6558,1.04335,1.61245,0.435897,1.04335,1.04335,2.2764,2.6558,1.23305,0.371429,0.586173,0,26.368807,1.623848,1.635498,5.135057,#NAME?,0.90592,1.927304,68,4.521553,20.444444,6.649343,75,62,13,0.094891,64,67,72,75,8,0.058824,3.8,4,46424,68.13516,1.100753,215.462294,0.269635,0.174845,1.645794,0,1,3,2,524
439,1017,8/30/2016 9:31,3,1,123,58,3,1,0,0.7,2.213594,4.9,316.227766,7,0,7,1,0,0,0,7,0,,1.26,0,49,2.213594,3.162278,7,#NAME?,2.666667,8.111111,11.4,4.427189,19.6,38.834989,24,10,14,0.411765,10,10,10,24,0,0,2.52,0,1476,12.149074,1.975459,38.418745,#NAME?,2.666667,8.111111,1.08129,0.419919,0.176332,38.834989,2.2764,0.9485,1.3279,0.411765,0.9485,0.9485,0.9485,2.2764,0,0,0.239022,0,13.278867,1.15234,1.975459,3.644018,#NAME?,2.666667,8.111111,65.5,4.949747,24.5,7.556866,76,60,16,0.117647,61,65,69,76,8,0.061538,3.8,4,43123,65.668105,1.157335,207.660781,#NAME?,0.825759,2.950545,0,1,1,9,524
440,1018,8/30/2016 9:41,3,1,123,59,3,1,0,3.3,6.700746,44.9,203.052916,21,0,21,1,0,0,6,21,6,1,4.62,0,513,7.162402,2.931977,22.649503,#NAME?,2.076068,6.067911,16.5,7.604823,57.833333,46.089837,30,11,19,0.463415,11,13,26,30,15,0.405405,6.5,2,3243,18.008331,1.665896,56.947344,0.540146,0.900356,1.979019,1.565025,0.721317,0.520299,46.089837,2.8455,1.04335,1.80215,0.463415,1.04335,1.23305,2.4661,2.8455,1.42275,0.405405,0.616525,0.1897,29.175722,1.70809,1.665896,5.401456,0.540146,0.900356,1.979019,82.9,3.071373,9.433333,3.704913,88,79,9,0.053892,81,82,86,88,5,0.02994,2.48,1.5,68809,82.95119,1.060865,262.314697,0.434802,0.535536,1.915781,0,1,1,9,524
441,1019,8/30/2016 9:51,3,1,123,60,3,1,0,4.1,6.707376,44.988889,163.594529,20,0,20,1,0,0,6,20,6,1,4.94,0,573,7.569676,2.642121,23.937418,#NAME?,1.529826,4.140932,17.2,7.771744,60.4,45.184556,30,11,19,0.463415,11,12,24,30,13,0.371429,7.04,1,3502,18.713631,1.603109,59.177699,0.474316,0.534382,1.516615,1.63142,0.73715,0.54339,45.184556,2.8455,1.04335,1.80215,0.463415,1.04335,1.1382,2.2764,2.8455,1.23305,0.371429,0.667744,0.09485,31.505822,1.774988,1.603109,5.613005,0.474316,0.534382,1.516615,76.7,5.229192,27.344444,6.81772,85,67,18,0.118421,73,77,79,85,6,0.039474,3.76,3,59075,76.860263,1.105903,243.053492,#NAME?,-0.189407,2.622056,0,1,1,9,524
442,1020,8/30/2016 10:01,3,1,123,61,3,1,0,3.5,3.778595,14.277778,107.959848,8,0,8,1,0,2.5,7,8,7,1,3.5,2.5,251,5.00999,1.59681,15.84298,0.817545,0.123743,1.135899,18.7,8.192815,67.122222,43.811846,28,11,17,0.435897,11,17.5,26,28,15,0.405405,7.7,6.5,4101,20.250926,1.382653,64.039051,0.490375,0.053875,1.06885,1.773695,0.777089,0.603867,43.811846,2.6558,1.04335,1.61245,0.435897,1.04335,1.659875,2.4661,2.6558,1.42275,0.405405,0.730345,0.616525,36.894739,1.9208,1.382653,6.074104,0.490375,0.053875,1.06885,75.6,9.59398,92.044444,12.690449,89,61,28,0.186667,68,76.5,81,89,13,0.087248,7.28,6.5,57982,76.145913,1.168809,240.794518,#NAME?,-0.075503,2.030693,0,1,1,10,524
443,1021,8/30/2016 10:11,3,1,123,62,3,1,1,41.6,51.212412,2622.711111,123.106759,116,0,116,1,0,7.5,99,116,99,1,46.92,7.5,40910,63.960926,1.813607,202.262206,#NAME?,0.473088,1.328291,31.7,22.136195,490.011111,69.830267,62,10,52,0.722222,11,24,56,62,45,0.671642,19.84,13.5,14459,38.024992,1.630507,120.245582,#NAME?,0.310392,1.317155,3.006745,2.099618,4.408396,69.830267,5.8807,0.9485,4.9322,0.722222,1.04335,2.2764,5.3116,5.8807,4.26825,0.671642,1.881824,1.280475,130.080719,3.60667,1.630507,11.405293,#NAME?,0.310392,1.317155,73.1,7.665942,58.766667,10.486925,85,65,20,0.133333,66,71.5,79,85,13,0.089655,6.5,6,53965,73.460874,1.157079,232.303681,1.055732,0.412931,1.700248,0,1,1,10,524
444,1022,8/30/2016 10:21,3,1,123,63,3,1,0,8.2,19.164783,367.288889,233.71686,62,0,62,1,0,0,7,62,7,1,10.76,0,3978,19.944924,3.10856,63.071388,-2.234794,2.535744,7.691905,18.1,9.711963,94.322222,53.657253,38,10,28,0.583333,11,12,26,38,15,0.405405,8.32,1.5,4125,20.310096,1.870991,64.226163,2.106888,0.891952,2.511292,1.716785,0.92118,0.848572,53.657253,3.6043,0.9485,2.6558,0.583333,1.04335,1.1382,2.4661,3.6043,1.42275,0.405405,0.789152,0.142275,37.110655,1.926413,1.870991,6.091852,2.106888,0.891952,2.511292,79,3.366502,11.333333,4.261394,84,74,10,0.063291,76,79,81,84,5,0.031847,2.8,2.5,62512,79.064531,1.062423,250.023999,0.864725,-0.036837,1.805075,0,1,1,10,524
445,1023,8/30/2016 10:31,3,1,123,64,3,1,1,20.7,22.040619,485.788889,106.476421,55,0,55,1,0,17,34,55,34,1,18.9,17,8657,29.42278,1.8693,93.043001,#NAME?,0.442974,1.709955,24.6,11.147496,124.266667,45.315024,40,12,28,0.538462,13,28,32,40,19,0.422222,9.8,10,7170,26.776856,1.493827,84.675853,#NAME?,-0.065379,1.349139,2.33331,1.05734,1.117968,45.315024,3.794,1.1382,2.6558,0.538462,1.23305,2.6558,3.0352,3.794,1.80215,0.422222,0.92953,0.9485,64.505066,2.539785,1.493827,8.031505,#NAME?,-0.065379,1.349139,85.3,4.217688,17.788889,4.944534,91,76,15,0.08982,83,85.5,88,91,5,0.02924,3.1,2.5,72921,85.393794,1.065651,270.038886,#NAME?,-0.866937,3.467889,0,1,1,10,524
446,1024,8/30/2016 10:41,3,1,123,65,3,1,0,58.3,52.803725,2788.233333,90.572426,123,0,123,1,0,73.5,104,123,104,1,46.64,45,59083,76.865467,1.600198,243.069949,0.554614,-0.145437,1.272376,37,22.866764,522.888889,61.802064,62,11,51,0.69863,11,45,56,62,45,0.671642,20.4,16,18396,42.890558,1.44554,135.631855,0.589509,-0.212227,1.212131,3.50945,2.168913,4.704182,61.802064,5.8807,1.04335,4.83735,0.69863,1.04335,4.26825,5.3116,5.8807,4.26825,0.671642,1.93494,1.5176,165.500028,4.068169,1.44554,12.864681,0.589509,-0.212227,1.212131,91.5,13.385315,179.166667,14.62876,110,76,34,0.182796,79,90,104,110,25,0.136612,11.5,12,85335,92.376945,1.190773,292.12155,-0.21763,0.16336,1.414506,0,1,1,10,524
447,1025,8/30/2016 10:54,3,1,124,1,43,2,0,24.7,40.666803,1653.788889,164.642928,103,0,103,1,0,0,70,103,70,1,34.58,0,20985,45.809388,2.248447,144.862003,#NAME?,1.022847,2.271032,23,19.663842,386.666667,85.494964,62,10,52,0.722222,11,11,44,62,33,0.6,16.6,0.5,8770,29.614186,2.093591,93.648278,#NAME?,1.061484,2.419411,2.18155,1.865115,3.478655,85.494964,5.8807,0.9485,4.9322,0.722222,1.04335,1.04335,4.1734,5.8807,3.13005,0.6,1.57451,0.047425,78.899502,2.808906,2.093591,8.882539,#NAME?,1.061484,2.419411,78.4,5.541761,30.711111,7.068572,89,71,18,0.1125,74,77.5,81,89,7,0.045161,4.4,3.5,61742,78.576078,1.13266,248.479375,#NAME?,0.59986,2.420216,0,1,1,10,524
448,1033,8/30/2016 13:26,3,1,126,1,3,1,1,30.9,34.216468,1170.766667,110.732905,111,0,111,1,6,23.5,51,111,45,0.789474,24.88,20.5,20085,44.816292,2.476778,141.721558,#NAME?,1.298813,3.969999,32.1,15.263974,232.988889,47.55132,60,10,50,0.714286,26,32,36,60,10,0.16129,10.34,5,12401,35.215054,1.703817,111.359777,#NAME?,0.382022,2.584212,3.044685,1.447788,2.09609,47.55132,5.691,0.9485,4.7425,0.714286,2.4661,3.0352,3.4146,5.691,0.9485,0.16129,0.980749,0.47425,111.565876,3.340148,1.703817,10.562475,#NAME?,0.382022,2.584212,83.6,14.135849,199.822222,16.90891,114,61,53,0.302857,75,83,90,114,15,0.090909,9.8,7.5,71688,84.668766,1.346423,267.746148,0.699381,0.606067,3.558323,0,1,1,13,524
449,1035,8/30/2016 13:46,3,1,126,3,3,1,1,46.3,46.473529,2159.788889,100.374792,114,0,114,1,0,33,98,114,98,1,40.36,33,40875,63.933559,1.783101,202.175666,#NAME?,0.362757,1.482197,36.3,21.556386,464.677778,59.383983,68,11,57,0.721519,11,33,56,68,45,0.671642,17.36,22,17359,41.664133,1.632099,131.753558,#NAME?,0.145652,1.705278,3.443055,2.044623,4.180484,59.383983,6.4498,1.04335,5.40645,0.721519,1.04335,3.13005,5.3116,6.4498,4.26825,0.671642,1.646596,2.0867,156.170634,3.951843,1.632099,12.496825,#NAME?,0.145652,1.705278,80.1,13.236733,175.211111,16.52526,95,62,33,0.210191,71,78,94,95,23,0.139394,11.9,14,65737,81.078357,1.171706,256.392278,0.39715,-0.026567,1.323924,0,1,1,13,524
450,1036,8/30/2016 13:56,3,1,126,4,3,1,0,4.9,7.324995,53.655556,149.489699,20,0,20,1,0,0,7,20,7,1,5.88,0,723,8.502941,2.352127,26.888659,0.659892,1.128187,2.825666,17.8,9.174845,84.177778,51.544072,32,11,21,0.488372,11,11,24,32,13,0.371429,8.16,0,3926,19.814136,1.615009,62.657801,1.399984,0.654615,1.691788,1.68833,0.870234,0.757307,51.544072,3.0352,1.04335,1.99185,0.488372,1.04335,1.04335,2.2764,3.0352,1.23305,0.371429,0.773976,0,35.320347,1.879371,1.615009,5.943092,1.399984,0.654615,1.691788,71.4,9.264028,85.822222,12.97483,91,61,30,0.197368,66,68,79,91,13,0.089655,7.36,2.5,51752,71.938863,1.264963,227.490659,#NAME?,1.036849,2.932051,0,1,1,13,524
451,1038,8/30/2016 14:16,3,1,126,6,3,1,0,1.5,4.743416,22.5,316.227766,15,0,15,1,0,0,0,15,0,,2.7,0,225,4.743416,3.162278,15,#NAME?,2.666667,8.111111,12.3,4.831609,23.344444,39.281373,26,10,16,0.444444,11,11,11,26,0,0,2.74,0,1723,13.126309,1.980755,41.509035,#NAME?,2.628832,7.997709,1.166655,0.458278,0.210019,39.281373,2.4661,0.9485,1.5176,0.444444,1.04335,1.04335,1.04335,2.4661,0,0,0.259889,0,15.501008,1.24503,1.980755,3.937132,#NAME?,2.628832,7.997709,64.4,4.115013,16.933333,6.389772,70,58,12,0.09375,62,64,68,70,6,0.046154,3.4,3,41626,64.518214,1.084965,204.024508,-0.179275,0.041147,1.83601,0,1,1,14,524
452,1039,8/30/2016 14:26,3,1,126,7,3,1,0,1.1,3.478505,12.1,316.227766,11,0,11,1,0,0,0,11,0,,1.98,0,121,3.478505,3.162278,11,#NAME?,2.666667,8.111111,12.5,4.743416,22.5,37.947332,26,11,15,0.405405,11,11,11,26,0,0,2.7,0,1765,13.28533,1.957046,42.011903,#NAME?,2.666667,8.111111,1.185625,0.449913,0.202422,37.947332,2.4661,1.04335,1.42275,0.405405,1.04335,1.04335,1.04335,2.4661,0,0,0.256095,0,15.878862,1.260114,1.957046,3.984829,#NAME?,2.666667,8.111111,70.2,1.873796,3.511111,2.669225,73,68,5,0.035461,69,69,72,73,3,0.021277,1.64,0.5,49312,70.222504,1.039553,222.063054,#NAME?,0.551151,1.678737,0,1,1,14,524
453,1043,8/30/2016 15:06,3,1,126,11,3,1,0,0.6,1.897367,3.6,316.227766,6,0,6,1,0,0,0,6,0,,1.08,0,36,1.897367,3.162278,6,-0.359268,2.666667,8.111111,12.1,4.201851,17.655556,34.726045,24,10,14,0.411765,11,11,11,24,0,0,2.38,0,1623,12.739702,1.883875,40.286474,-0.511029,2.616499,7.96165,1.147685,0.398546,0.158839,34.726045,2.2764,0.9485,1.3279,0.411765,1.04335,1.04335,1.04335,2.2764,0,0,0.225743,0,14.601356,1.208361,1.883875,3.821172,-0.511029,2.616499,7.96165,66.5,4.696334,22.055556,7.062157,76,58,18,0.134328,64,66,68,76,4,0.030303,3.2,2,44421,66.649081,1.140301,210.7629,0.032237,0.264591,3.480671,0,1,1,15,524
454,1044,8/30/2016 15:27,3,1,127,1,50,2,0,5.9,15.75119,248.1,266.969329,50,0,50,1,0,0,0,50,0,,9.44,0,2581,16.065491,3.112261,50.803543,#NAME?,2.522116,7.60568,16.6,11.91824,142.044444,71.796626,42,10,32,0.615385,11,11,13,42,2,0.083333,8.96,0.5,4034,20.08482,2.091131,63.513778,#NAME?,1.535084,3.467883,1.57451,1.130445,1.277906,71.796626,3.9837,0.9485,3.0352,0.615385,1.04335,1.04335,1.23305,3.9837,0.1897,0.083333,0.849856,0.047425,36.291972,1.905045,2.091131,6.024282,#NAME?,1.535084,3.467883,69.1,14.066904,197.877778,20.357314,100,60,40,0.25,61,62.5,72,100,11,0.082707,10.74,2,49529,70.376843,1.420922,222.551118,#NAME?,1.431729,3.456267,0,1,1,15,524
455,1048,8/30/2016 16:07,3,1,127,5,50,2,0,1.1,3.478505,12.1,316.227766,11,0,11,1,0,0,0,11,0,,1.98,0,121,3.478505,3.162278,11,#NAME?,2.666667,8.111111,11.8,4.315347,18.622222,36.57074,24,10,14,0.411765,10,10.5,11,24,1,0.047619,2.44,0.5,1560,12.489996,1.921538,39.496835,#NAME?,2.600996,7.905896,1.11923,0.409311,0.167535,36.57074,2.2764,0.9485,1.3279,0.411765,0.9485,0.995925,1.04335,2.2764,0.09485,0.047619,0.231434,0.047425,14.034575,1.184676,1.921538,3.746275,#NAME?,2.600996,7.905896,62.9,4.332051,18.766667,6.887204,73,58,15,0.114504,59,62.5,64,73,5,0.04065,2.9,2.5,39733,63.034118,1.158103,199.331382,-2.642538,1.186627,4.045379,0,1,1,16,524
456,1051,8/30/2016 16:37,3,1,127,8,50,2,0,1.2,3.794733,14.4,316.227766,12,0,12,1,0,0,0,12,0,,2.16,0,144,3.794733,3.162278,12,#NAME?,2.666667,8.111111,12.2,4.157991,17.288889,34.081893,24,10,14,0.411765,11,11,11,24,0,0,2.36,0,1644,12.821856,1.871804,40.54627,#NAME?,2.637026,8.024246,1.15717,0.394385,0.15554,34.081893,2.2764,0.9485,1.3279,0.411765,1.04335,1.04335,1.04335,2.2764,0,0,0.223846,0,14.790283,1.216153,1.871804,3.845814,#NAME?,2.637026,8.024246,56.8,2.573368,6.622222,4.530577,63,54,9,0.076923,55,56.5,58,63,3,0.026549,1.8,1.5,32322,56.852441,1.108132,179.783203,2.303274,1.387196,4.43435,0,1,1,16,524
457,1052,8/30/2016 16:53,3,1,128,1,3,1,0,0.9,2.84605,8.1,316.227766,9,0,9,1,0,0,0,9,0,,1.62,0,81,2.84605,3.162278,9,#NAME?,2.666667,8.111111,12.3,4.110961,16.9,33.422447,24,11,13,0.371429,11,11,11,24,0,0,2.34,0,1665,12.903488,1.859962,40.804412,#NAME?,2.666667,8.111111,1.166655,0.389925,0.152041,33.422447,2.2764,1.04335,1.23305,0.371429,1.04335,1.04335,1.04335,2.2764,0,0,0.221949,0,14.97921,1.223896,1.859962,3.870298,#NAME?,2.666667,8.111111,66.7,3.713339,13.788889,5.567225,73,61,12,0.089552,64,67.5,69,73,5,0.037594,2.96,2.5,44613,66.792964,1.092929,211.217897,-0.292351,-0.025253,2.163949,0,1,1,16,524
458,1053,8/30/2016 17:03,3,1,128,2,3,1,0,0.8,2.529822,6.4,316.227766,8,0,8,1,0,0,0,8,0,,1.44,0,64,2.529822,3.162278,8,#NAME?,2.666667,8.111111,12.3,4.110961,16.9,33.422447,24,11,13,0.371429,11,11,11,24,0,0,2.34,0,1665,12.903488,1.859962,40.804412,#NAME?,2.666667,8.111111,1.166655,0.389925,0.152041,33.422447,2.2764,1.04335,1.23305,0.371429,1.04335,1.04335,1.04335,2.2764,0,0,0.221949,0,14.97921,1.223896,1.859962,3.870298,#NAME?,2.666667,8.111111,63.2,3.735714,13.955556,5.910939,70,59,11,0.085271,59,63.5,65,70,6,0.048387,3,3,40068,63.299289,1.105858,200.169928,#NAME?,0.333747,2.107712,0,1,1,17,524
459,1055,8/30/2016 17:23,3,1,128,4,3,1,0,0.7,2.213594,4.9,316.227766,7,0,7,1,0,0,0,7,0,,1.26,0,49,2.213594,3.162278,7,-0.359268,2.666667,8.111111,12.3,4.110961,16.9,33.422447,24,11,13,0.371429,11,11,11,24,0,0,2.34,0,1665,12.903488,1.859962,40.804412,-0.359268,2.666667,8.111111,1.166655,0.389925,0.152041,33.422447,2.2764,1.04335,1.23305,0.371429,1.04335,1.04335,1.04335,2.2764,0,0,0.221949,0,14.97921,1.223896,1.859962,3.870298,-0.359268,2.666667,8.111111,68.8,4.131182,17.066667,6.004625,73,63,10,0.073529,65,69.5,73,73,8,0.057971,3.8,3.5,47488,68.911537,1.059329,217.917416,0.336897,-0.129172,1.233805,0,1,1,17,524
460,1056,8/30/2016 17:33,3,1,128,5,3,1,0,9.3,11.255122,126.677778,121.02282,30,0,30,1,0,4,19,30,19,1,9.56,4,2005,14.159802,2.118674,44.777226,-1.071766,0.649826,1.972296,19.4,8.745793,76.488889,45.081405,30,10,20,0.5,11,19.5,28,30,17,0.435897,8.2,8.5,4452,21.099763,1.421817,66.723309,#NAME?,0.029288,1.092674,1.84009,0.829538,0.688134,45.081405,2.8455,0.9485,1.897,0.5,1.04335,1.849575,2.6558,2.8455,1.61245,0.435897,0.77777,0.806225,40.052518,2.001313,1.421817,6.328706,#NAME?,0.029288,1.092674,76.9,5.173651,26.766667,6.727765,83,69,14,0.092105,74,76,82,83,8,0.051282,4.3,6,59377,77.056473,1.077132,243.673962,#NAME?,-0.198516,1.666757,0,1,1,17,524
461,1057,8/30/2016 17:43,3,1,128,6,3,1,0,11.4,19.749543,390.044444,173.241604,55,0,55,1,0,0,11,55,11,1,14.44,0,4810,21.931712,2.507784,69.354164,#NAME?,1.480087,3.557747,20,10.424331,108.666667,52.121653,38,11,27,0.55102,13,13,28,38,15,0.365854,9.2,2,4978,22.311432,1.703163,70.554943,#NAME?,0.669367,1.79313,1.897,0.988748,0.977622,52.121653,3.6043,1.04335,2.56095,0.55102,1.23305,1.23305,2.6558,3.6043,1.42275,0.365854,0.87262,0.1897,44.784689,2.116239,1.703163,6.692136,#NAME?,0.669367,1.79313,82.3,6.600505,43.566667,8.020055,90,70,20,0.125,82,84.5,86,90,4,0.02381,4.78,2,68125,82.53787,1.090409,261.007663,-2.794257,-1.078572,2.829341,0,1,1,17,524
462,1058,8/30/2016 17:53,3,1,128,7,3,1,0,37.3,47.048556,2213.566667,126.13554,112,0,112,1,0,11.5,89,112,89,1,40.16,11.5,33835,58.167861,1.925462,183.942926,#NAME?,0.663309,1.708235,30,21.643577,468.444444,72.145258,66,11,55,0.714286,11,21.5,52,66,41,0.650794,18.4,10.5,13216,36.353817,1.81549,114.960863,-0.341602,0.509087,1.662144,2.8455,2.052893,4.214371,72.145258,6.2601,1.04335,5.21675,0.714286,1.04335,2.039275,4.9322,6.2601,3.88885,0.650794,1.74524,0.995925,118.898041,3.44816,1.81549,10.904038,-0.341602,0.509087,1.662144,81.2,7.671013,58.844444,9.447061,96,70,26,0.156627,76,80.5,86,96,10,0.061728,5.64,5,66464,81.525456,1.177546,257.806129,#NAME?,0.445802,2.610716,0,1,1,17,524
463,1059,8/30/2016 18:03,3,1,128,8,3,1,0,0.7,2.213594,4.9,316.227766,7,0,7,1,0,0,0,7,0,,1.26,0,49,2.213594,3.162278,7,-0.359268,2.666667,8.111111,11.7,4.347413,18.9,37.157376,24,10,14,0.411765,10,10,11,24,1,0.047619,2.46,0,1539,12.405644,1.934603,39.23009,-0.199206,2.609036,7.928212,1.109745,0.412352,0.170034,37.157376,2.2764,0.9485,1.3279,0.411765,0.9485,0.9485,1.04335,2.2764,0.09485,0.047619,0.233331,0,13.845648,1.176675,1.934603,3.720974,-0.199206,2.609036,7.928212,69.6,4.788876,22.933333,6.880569,78,64,14,0.098592,65,69.5,72,78,7,0.051095,3.8,4,48648,69.748118,1.11831,220.562916,0.213433,0.484504,2.051717,0,1,2,18,524
464,1063,8/30/2016 18:54,3,1,129,1,81,3,0,8,22.627417,512,282.842712,72,0,72,1,0,0,0,72,0,,12.8,0,5248,22.908514,3.142936,72.443081,#NAME?,2.608746,7.916667,19.4,13.301629,176.933333,68.565098,50,11,39,0.639344,11,13,29,50,18,0.45,10.56,2,5356,23.143034,2.160477,73.184698,#NAME?,1.412347,3.688931,1.84009,1.26166,1.591785,68.565098,4.7425,1.04335,3.69915,0.639344,1.04335,1.23305,2.75065,4.7425,1.7073,0.45,1.001616,0.1897,48.185375,2.195117,2.160477,6.941569,#NAME?,1.412347,3.688931,87,9.545214,91.111111,10.97151,100,74,26,0.149425,79,86.5,96,100,17,0.097143,8.6,8,76510,87.469995,1.143249,276.604411,0.400834,0.068683,1.396907,0,1,2,18,524
465,1069,8/30/2016 19:54,3,1,129,7,81,3,0,19.8,32.990908,1088.4,166.620747,84,0,84,1,0,0,48,84,48,1,27.72,0,13716,37.035118,2.268117,117.115328,#NAME?,1.080655,2.423253,19.9,15.278525,233.433333,76.776509,50,10,40,0.666667,11,11,34,50,23,0.511111,12.86,0.5,6061,24.619098,2.030944,77.852424,#NAME?,1.074802,2.433711,1.887515,1.449168,2.100088,76.776509,4.7425,0.9485,3.794,0.666667,1.04335,1.04335,3.2249,4.7425,2.18155,0.511111,1.219771,0.047425,54.527923,2.335121,2.030944,7.384302,#NAME?,1.074802,2.433711,71.9,9.53881,90.988889,13.266773,88,63,25,0.165563,64,67.5,79,88,15,0.104895,8.28,4.5,52515,72.467234,1.214342,229.161515,#NAME?,0.600593,1.787215,0,1,2,19,524
