,index,time,dayOfWeek,isWorkDay,sp#,win#,bldgI#,POI#,majVoted_actiLvl,muS,sdS,vaS,cvS,mxS,mnS,raS,c_raS,q1S,q2S,q3S,p95S,iqrS,c_iqrS,mad0S,mad1S,ES,rmsS,p2rmsS,rssS,snrS,skwS,kurS,muM,sdM,vaM,cvMM,mxM,mnM,raM,c_raM,q1M,q2M,q3M,p95M,iqrM,c_iqrM,mad0M,mad1M,EM,rmsM,p2rmsM,rssM,snrM,skwM,kurM,muC,sdC,vaC,cvC,mxC,mnC,raC,c_raC,q1C,q2C,q3C,p95C,iqrC,c_iqrC,mad0C,mad1C,EC,rmsC,p2rmsC,rssC,snrC,skwC,kurC,muH,sdH,vaH,cvH,mxH,mnH,raH,c_raH,q1H,q2H,q3H,p95H,iqrH,c_iqrH,mad0H,mad1H,EH,rmsH,p2rmsH,rssH,snrH,skwH,kurH,is_workday,day_of_week,epoch_number,hour,PID
1144,2990,2/6/2016 1:06,7,0,680,3,64,2,0,2.4,7.589466,57.6,316.227766,24,0,24,1,0,0,0,24,0,,4.32,0,576,7.589466,3.162278,24,#NAME?,2.666667,8.111111,14,6.324555,40,45.175395,32,12,20,0.454545,12,12,12,32,0,0,3.6,0,2320,15.231546,2.100903,48.166378,#NAME?,2.666667,8.111111,1.54546,0.698168,0.487438,45.175395,3.53248,1.32468,2.2078,0.454545,1.32468,1.32468,1.32468,3.53248,0,0,0.397404,0,28.271409,1.68141,2.100903,5.317087,#NAME?,2.666667,8.111111,90.3,2.626785,6.9,2.908954,95,88,7,0.038251,88,89.5,92,95,4,0.022222,2.16,1.5,81603,90.334379,1.051648,285.662388,0.893417,0.703317,2.071297,1,5,3,1,66
1145,3025,2/6/2016 6:56,7,0,680,38,64,2,0,1.4,4.427189,19.6,316.227766,14,0,14,1,0,0,0,14,0,,2.52,0,196,4.427189,3.162278,14,#NAME?,2.666667,8.111111,11.6,5.059644,25.6,43.617623,26,10,16,0.444444,10,10,10,26,0,0,2.88,0,1576,12.553884,2.071072,39.698866,#NAME?,2.666667,8.111111,1.280524,0.558534,0.31196,43.617623,2.87014,1.1039,1.76624,0.444444,1.1039,1.1039,1.1039,2.87014,0,0,0.317923,0,19.205061,1.385823,2.071072,4.382358,#NAME?,2.666667,8.111111,66.5,5.254628,27.611111,7.901696,77,58,19,0.140741,64,66.5,68,77,4,0.030303,3.7,2.5,44471,66.68658,1.154655,210.881483,-0.816994,0.477087,3.041772,1,5,3,6,66
1146,3028,2/6/2016 7:26,7,0,680,41,64,2,0,1.3,4.110961,16.9,316.227766,13,0,13,1,0,0,0,13,0,,2.34,0,169,4.110961,3.162278,13,#NAME?,2.666667,8.111111,11.6,5.059644,25.6,43.617623,26,10,16,0.444444,10,10,10,26,0,0,2.88,0,1576,12.553884,2.071072,39.698866,#NAME?,2.666667,8.111111,1.280524,0.558534,0.31196,43.617623,2.87014,1.1039,1.76624,0.444444,1.1039,1.1039,1.1039,2.87014,0,0,0.317923,0,19.205061,1.385823,2.071072,4.382358,#NAME?,2.666667,8.111111,65.6,3.657564,13.377778,5.575556,70,58,12,0.09375,63,66,68,70,5,0.038168,2.76,2.5,43154,65.691704,1.065584,207.735409,0.010454,-0.839883,2.84541,1,5,3,7,66
1147,3036,2/6/2016 9:35,7,0,681,1,86,3,2,74.3,44.534755,1983.344444,59.939106,117,0,117,1,49,98,102,117,53,0.350993,36.84,18.5,73055,85.472218,1.368866,270.286885,#NAME?,-0.827838,2.17536,46.6,19.545957,382.044444,41.944114,66,13,53,0.670886,40,56,58,66,18,0.183673,15.68,9,25154,50.153764,1.315953,158.600126,#NAME?,-0.926273,2.397233,5.144174,2.157678,4.655575,41.944114,7.28574,1.43507,5.85067,0.670886,4.4156,6.18184,6.40262,7.28574,1.98702,0.183673,1.730915,0.99351,306.525439,5.536474,1.315953,17.507868,#NAME?,-0.926273,2.397233,101.1,5.363457,28.766667,5.3051,107,89,18,0.091837,100,102.5,105,107,5,0.02439,3.86,2.5,102471,101.227961,1.05702,320.110918,#NAME?,-1.260631,3.658664,1,5,1,9,66
1148,3037,2/6/2016 9:45,7,0,681,2,86,3,0,1.4,2.270585,5.155556,162.184632,5,0,5,1,0,0,4,5,4,1,1.96,0,66,2.569047,1.946247,8.124038,0.032355,0.917271,1.897444,17.7,7.703535,59.344444,43.522794,32,13,19,0.422222,13,13,26,32,13,0.333333,6.58,0,3667,19.149413,1.67107,60.555759,0.143866,0.989405,2.146542,1.953903,0.850393,0.723169,43.522794,3.53248,1.43507,2.09741,0.422222,1.43507,1.43507,2.87014,3.53248,1.43507,0.333333,0.726366,0,44.685886,2.113904,1.67107,6.68475,0.143866,0.989405,2.146542,99.8,5.391351,29.066667,5.402155,108,94,14,0.069307,95,97.5,105,108,10,0.05,4.76,3,99862,99.930976,1.080746,316.009494,#NAME?,0.447712,1.537006,1,5,1,9,66
1149,3038,2/6/2016 9:55,7,0,681,3,86,3,1,17.777778,23.700094,561.694444,133.313027,71,0,71,1,0,9,23.5,71,23.5,1,16.814815,9,7338,28.554042,2.486513,85.662127,1.710627,1.41982,3.829791,28.111111,12.604012,158.861111,44.836405,46,11,35,0.614035,14.5,32,36,46,21.5,0.425743,10.098765,10,8383,30.519575,1.507229,91.558724,1.281673,-0.131679,1.720122,3.103186,1.391357,1.935874,44.836405,5.07794,1.21429,3.86365,0.614035,1.600655,3.53248,3.97404,5.07794,2.373385,0.425743,1.114803,1.1039,102.154836,3.369056,1.507229,10.107168,1.281673,-0.131679,1.720122,99.888889,6.273843,39.361111,6.280822,108,87,21,0.107692,97.5,102,103,108,5.5,0.027431,4.592593,1,90115,100.063868,1.079311,300.191605,#NAME?,-0.984669,3.129695,1,5,1,9,66
1150,3039,2/6/2016 10:05,7,0,681,4,86,3,1,66.2,45.455228,2066.177778,68.663487,116,0,116,1,8,91,97,116,89,0.847619,38.12,15.5,62420,79.006329,1.468237,249.839949,#NAME?,-0.674031,1.715227,49,15.420045,237.777778,31.469479,62,15,47,0.61039,44,56,56,62,12,0.12,11.8,4,26150,51.137071,1.212428,161.709616,#NAME?,-1.326859,3.415827,5.40911,1.702219,2.897549,31.469479,6.84418,1.65585,5.18833,0.61039,4.85716,6.18184,6.18184,6.84418,1.32468,0.12,1.302602,0.44156,318.662647,5.645021,1.212428,17.851125,#NAME?,-1.326859,3.415827,113,7.423686,55.111111,6.569633,125,104,21,0.091703,108,110.5,120,125,12,0.052632,6.2,5,128186,113.219256,1.104052,358.030725,#NAME?,0.462042,1.820532,1,5,1,10,66
1151,3040,2/6/2016 10:15,7,0,681,5,86,3,1,20.5,24.075114,579.611111,117.43958,82,0,82,1,8,15.5,20,82,12,0.428571,15.4,7,9419,30.690389,2.671846,97.051533,0.933025,1.806123,5.424642,36.2,10.163114,103.288889,28.074901,56,15,41,0.577465,34,36,40,56,6,0.081081,6.24,3,14034,37.461981,1.494849,118.465185,0.532664,-0.186531,4.140691,3.996118,1.121906,1.258673,28.074901,6.18184,1.65585,4.52599,0.577465,3.75326,3.97404,4.4156,6.18184,0.66234,0.081081,0.688834,0.33117,171.017652,4.135428,1.494849,13.077372,0.532664,-0.186531,4.140691,106.9,6.063552,36.766667,5.672172,116,98,18,0.084112,103,106.5,112,116,9,0.04186,5.1,4.5,114607,107.054659,1.083559,338.536556,#NAME?,0.061089,1.752198,1,5,1,10,66
1152,3041,2/6/2016 10:25,7,0,681,6,86,3,1,9.1,12.784105,163.433333,140.484667,36,0,36,1,0,2.5,17,36,17,1,10.14,2.5,2299,15.162454,2.374286,47.947888,#NAME?,1.12896,2.893355,25.7,11.3142,128.011111,44.024123,42,13,29,0.527273,13,30,31,42,18,0.409091,9.76,11,7757,27.851391,1.508004,88.073833,#NAME?,0.022008,1.547262,2.837023,1.248974,1.559937,44.024123,4.63638,1.43507,3.20131,0.527273,1.43507,3.3117,3.42209,4.63638,1.98702,0.409091,1.077406,1.21429,94.52643,3.074515,1.508004,9.72247,#NAME?,0.022008,1.547262,103.1,6.261878,39.211111,6.073596,112,93,19,0.092683,98,103,108,112,10,0.048544,5.3,5,106649,103.271003,1.084525,326.571585,-0.281612,-0.012822,1.838034,1,5,1,10,66
1153,3042,2/6/2016 10:35,7,0,681,7,86,3,1,20.6,24.577316,604.044444,119.307358,75,0,75,1,0,13,37,75,37,1,19.52,13,9680,31.112698,2.410591,98.386991,#NAME?,1.06252,3.264344,28.8,14.793392,218.844444,51.365944,48,12,36,0.6,12,37,40,48,28,0.538462,13.44,7,10264,32.037478,1.498245,101.311401,0.052509,-0.258599,1.296666,3.179232,1.633043,2.666828,51.365944,5.29872,1.32468,3.97404,0.6,1.32468,4.08443,4.4156,5.29872,3.09092,0.538462,1.483642,0.77273,125.076612,3.536617,1.498245,11.183766,0.052509,-0.258599,1.296666,105,3.431877,11.777778,3.268454,109,99,10,0.048077,102,107,107,109,5,0.023923,3,1.5,110356,105.050464,1.037597,332.198736,0.587916,-0.556343,1.824493,1,5,1,10,66
1154,3043,2/6/2016 10:45,7,0,681,8,86,3,1,26,21.846052,477.25,84.023278,54,0,54,1,0,29,44.25,54,44.25,1,18.222222,22,9902,33.169598,1.627997,99.508794,0.672757,-0.128335,1.513929,30.333333,13.720423,188.25,45.232163,44,11,33,0.6,13,36,40,44,27,0.509434,12,4,9787,32.976423,1.334287,98.929268,0.64401,-0.616765,1.521354,3.348497,1.514597,2.294005,45.232163,4.85716,1.21429,3.64287,0.6,1.43507,3.97404,4.4156,4.85716,2.98053,0.509434,1.32468,0.44156,119.263913,3.640267,1.334287,10.920802,0.64401,-0.616765,1.521354,103.888889,4.960959,24.611111,4.775254,114,98,16,0.075472,100,102,106.5,114,6.5,0.031477,3.876543,3,97333,103.994124,1.096216,311.982371,0.715062,0.845527,2.889194,1,5,1,10,66
1155,3044,2/6/2016 10:55,7,0,681,9,86,3,1,25,26.570661,706,106.282642,79,0,79,1,0,17.5,44,79,44,1,21.2,17.5,12604,35.502113,2.22522,112.267538,0.971969,0.836843,2.600967,42.1,7.622336,58.1,18.10531,54,29,25,0.301205,38,43,47,54,9,0.105882,5.9,5,18247,42.716507,1.264148,135.081457,#NAME?,-0.104697,2.240106,4.647419,0.84143,0.708004,18.10531,5.96106,3.20131,2.75975,0.301205,4.19482,4.74677,5.18833,5.96106,0.99351,0.105882,0.651301,0.55195,222.357068,4.715475,1.264148,14.911642,#NAME?,-0.104697,2.240106,112.1,8.774331,76.988889,7.827236,127,102,25,0.10917,105,109,116,127,11,0.049774,7.12,5.5,126357,112.40863,1.129806,355.467298,-0.155659,0.698561,2.179494,1,5,1,10,66
1156,3045,2/6/2016 11:05,7,0,681,10,86,3,0,0.8,2.529822,6.4,316.227766,8,0,8,1,0,0,0,8,0,,1.44,0,64,2.529822,3.162278,8,#NAME?,2.666667,8.111111,18.5,7.30677,53.388889,39.496054,30,13,17,0.395349,13,15,28,30,15,0.365854,6.3,2,3903,19.756012,1.518525,62.473995,0.858236,0.845759,1.792948,2.042215,0.806594,0.650594,39.496054,3.3117,1.43507,1.87663,0.395349,1.43507,1.65585,3.09092,3.3117,1.65585,0.365854,0.695457,0.22078,47.561771,2.180866,1.518525,6.896504,0.858236,0.845759,1.792948,105.5,3.979112,15.833333,3.77167,109,100,9,0.043062,100,107.5,109,109,9,0.043062,3.4,1.5,111445,105.567514,1.032515,333.833791,#NAME?,-0.624622,1.614589,1,5,1,11,66
1157,3046,2/6/2016 11:15,7,0,681,11,86,3,0,2.8,6.356099,40.4,227.003551,19,0,19,1,0,0,0,19,0,,4.48,0,442,6.648308,2.85787,21.023796,#NAME?,1.967744,5.358658,18,8.524475,72.666667,47.358192,31,12,19,0.44186,13,13,30,31,17,0.395349,7.4,0.5,3894,19.733221,1.570955,62.401923,#NAME?,0.868987,1.771035,1.98702,0.941017,0.885513,47.358192,3.42209,1.32468,2.09741,0.44186,1.43507,1.43507,3.3117,3.42209,1.87663,0.395349,0.816886,0.055195,47.452097,2.17835,1.570955,6.888548,#NAME?,0.868987,1.771035,97,8.445906,71.333333,8.70712,112,87,25,0.125628,89,97.5,103,112,14,0.072917,7.2,7,94732,97.330365,1.15072,307.78564,0.005363,0.290434,1.894925,1,5,1,11,66
1158,3047,2/6/2016 11:25,7,0,681,12,86,3,0,5.9,10.712921,114.766667,181.574925,30,0,30,1,0,0,9,30,9,1,8.26,0,1381,11.751596,2.552845,37.161808,#NAME?,1.466333,3.612771,20,10.614456,112.666667,53.072278,36,13,23,0.469388,13,13.5,34,36,21,0.446809,9.2,0.5,5014,22.391963,1.60772,70.809604,#NAME?,0.869673,1.783843,2.2078,1.17173,1.372951,53.072278,3.97404,1.43507,2.53897,0.469388,1.43507,1.490265,3.75326,3.97404,2.31819,0.446809,1.015588,0.055195,61.100364,2.471849,1.60772,7.816672,#NAME?,0.869673,1.783843,103.3,3.973523,15.788889,3.846586,109,98,11,0.05314,101,102.5,108,109,7,0.033493,3.16,3,106851,103.368757,1.054477,326.880712,-0.536735,0.147182,1.804429,1,5,1,11,66
1159,3049,2/6/2016 11:45,7,0,681,14,86,3,1,12.5,17.983017,323.388889,143.864133,50,0,50,1,0,0,28,50,28,1,15,0,4473,21.149468,2.364126,66.88049,#NAME?,1.010801,2.686743,27.5,13.558515,183.833333,49.303691,46,12,34,0.586207,13,31,40,46,27,0.509434,11.8,13,9217,30.359513,1.515176,96.005208,#NAME?,-0.051312,1.38379,3.035725,1.496724,2.240184,49.303691,5.07794,1.32468,3.75326,0.586207,1.43507,3.42209,4.4156,5.07794,2.98053,0.509434,1.302602,1.43507,112.317921,3.351387,1.515176,10.598015,#NAME?,-0.051312,1.38379,106.9,4.998889,24.988889,4.676229,113,99,14,0.066038,103,108,110,113,7,0.032864,4.3,4.5,114501,107.00514,1.056024,338.379964,2.416272,-0.224573,1.671747,1,5,1,11,66
1160,3050,2/6/2016 11:55,7,0,681,15,86,3,0,9.3,19.720548,388.9,212.0489,51,0,51,1,0,0,0,51,0,,14.88,0,4365,20.892582,2.441058,66.068147,#NAME?,1.543064,3.450385,19.4,13.566298,184.044444,69.929372,48,13,35,0.57377,13,13,13,48,0,0,10.24,0,5420,23.280893,2.061777,73.620649,#NAME?,1.540462,3.438312,2.141566,1.497584,2.242757,69.929372,5.29872,1.43507,3.86365,0.57377,1.43507,1.43507,1.43507,5.29872,0,0,1.130394,0,66.04786,2.569978,2.061777,8.126983,#NAME?,1.540462,3.438312,104.3,5.396501,29.122222,5.174018,115,96,19,0.090047,101,105,106,115,5,0.024155,4.04,4,109047,104.425572,1.101263,330.222652,-0.509279,0.40753,2.821862,1,5,1,11,66
1161,3051,2/6/2016 12:05,7,0,681,16,86,3,1,47,39.126575,1530.888889,83.248032,110,0,110,1,18,37.5,79,110,61,0.628866,31.4,20.5,35868,59.889899,1.836704,189.38849,1.376374,0.667844,2.035406,47.5,14.931324,222.944444,31.434367,64,15,49,0.620253,42,51,60,64,18,0.176471,11.4,9,24569,49.567126,1.291178,156.745016,#NAME?,-0.958615,3.218254,5.243525,1.648269,2.71679,31.434367,7.06496,1.65585,5.40911,0.620253,4.63638,5.62989,6.6234,7.06496,1.98702,0.176471,1.258446,0.99351,299.396657,5.471715,1.291178,17.303082,#NAME?,-0.958615,3.218254,115.1,10.170218,103.433333,8.835984,133,104,29,0.122363,109,111.5,123,133,14,0.060345,8.14,5,133411,115.50368,1.151478,365.254706,#NAME?,0.733244,2.129959,1,5,1,12,66
1162,3052,2/6/2016 12:15,7,0,681,17,86,3,3,69.2,54.297125,2948.177778,78.464053,119,0,119,1,0,98.5,115,119,115,1,49.36,20.5,74420,86.267027,1.379438,272.800293,#NAME?,-0.424659,1.318291,46.7,24.431537,596.9,52.315925,68,12,56,0.7,13,62,64,68,51,0.662338,20.76,5,27181,52.135401,1.304296,164.866613,#NAME?,-0.715279,1.659078,5.155213,2.696997,7.273795,52.315925,7.50652,1.32468,6.18184,0.7,1.43507,6.84418,7.06496,7.50652,5.62989,0.662338,2.291696,0.55195,331.226364,5.755227,1.304296,18.199625,#NAME?,-0.715279,1.659078,112.7,12.083506,146.011111,10.721833,127,98,29,0.128889,99,115,124,127,25,0.112108,10.56,11,128327,113.281508,1.121101,358.227581,#NAME?,-0.142328,1.290577,1,5,1,12,66
1163,3053,2/6/2016 12:25,7,0,681,18,86,3,0,8.7,27.511816,756.9,316.227766,87,0,87,1,0,0,0,87,0,,15.66,0,7569,27.511816,3.162278,87,#NAME?,2.666667,8.111111,16.4,12.518431,156.711111,76.331895,52,12,40,0.625,12,12.5,13,52,1,0.04,7.12,0.5,4100,20.248457,2.568097,64.031242,#NAME?,2.658807,8.086604,1.810396,1.38191,1.909674,76.331895,5.74028,1.32468,4.4156,0.625,1.32468,1.379875,1.43507,5.74028,0.11039,0.04,0.785977,0.055195,49.962404,2.235227,2.568097,7.068409,#NAME?,2.658807,8.086604,97.3,3.164034,10.011111,3.251833,103,94,9,0.045685,94,97,98,103,4,0.020833,2.36,2,94763,97.346289,1.058078,307.835995,2.247587,0.664226,2.343797,1,5,1,12,66
1164,3054,2/6/2016 13:52,7,0,683,1,5,1,1,34.5,40.45917,1636.944444,117.272957,105,0,105,1,0,16.5,72,105,72,1,33.6,16.5,26635,51.609108,2.034525,163.202328,#NAME?,0.768525,1.969919,35.8,16.157558,261.066667,45.132842,60,11,49,0.690141,28,36,46,60,18,0.243243,13,9,15166,38.943549,1.540692,123.150315,0.474823,-0.164988,2.0322,3.951962,1.783633,3.181346,45.132842,6.6234,1.21429,5.40911,0.690141,3.09092,3.97404,5.07794,6.6234,1.98702,0.243243,1.43507,0.99351,184.81215,4.298978,1.540692,13.594563,0.474823,-0.164988,2.0322,101.3,11.972654,143.344444,11.819007,114,71,43,0.232432,99,102,110,114,11,0.052632,7.18,3.5,103907,101.934783,1.118362,322.346087,2.016069,-1.632969,5.334767,1,5,1,13,66
1165,3055,2/6/2016 14:02,7,0,683,2,5,1,0,4,7.788881,60.666667,194.722024,24,0,24,1,0,0,7,24,7,1,5.6,0,706,8.402381,2.856333,26.570661,1.28427,1.909534,5.450831,18.4,9.957688,99.155556,54.117871,36,12,24,0.5,12,12.5,30,36,18,0.428571,8.56,0.5,4278,20.683327,1.740532,65.406422,1.009842,0.937398,1.988467,2.031176,1.099229,1.208305,54.117871,3.97404,1.32468,2.64936,0.5,1.32468,1.379875,3.3117,3.97404,1.98702,0.428571,0.944938,0.055195,52.131503,2.283232,1.740532,7.220215,1.009842,0.937398,1.988467,97.9,6.279597,39.433333,6.414297,106,88,18,0.092784,92,98,104,106,12,0.061224,5.3,6,96199,98.081089,1.080738,310.159636,0.506409,-0.171464,1.703217,1,5,1,14,66
1166,3059,2/6/2016 14:42,7,0,683,6,5,1,1,3.8,6.679987,44.622222,175.789124,19,0,19,1,0,0,8,19,8,1,5.32,0,546,7.389181,2.571327,23.366643,#NAME?,1.404722,3.586106,26.9,11.929888,142.322222,44.349025,43,13,30,0.535714,13,33,34,43,21,0.446809,10.72,7.5,8517,29.1839,1.473415,92.287594,#NAME?,-0.206578,1.35743,2.969491,1.31694,1.734332,44.349025,4.74677,1.43507,3.3117,0.535714,1.43507,3.64287,3.75326,4.74677,2.31819,0.446809,1.183381,0.827925,103.787754,3.221611,1.473415,10.187627,#NAME?,-0.206578,1.35743,112.1,7.279347,52.988889,6.493619,123,104,19,0.0837,105,109.5,118,123,13,0.058296,6.32,5,126141,112.31251,1.095158,355.163343,1.272263,0.364951,1.559295,1,5,1,14,66
1167,3060,2/6/2016 14:52,7,0,683,7,5,1,1,2.3,7.273239,52.9,316.227766,23,0,23,1,0,0,0,23,0,,4.14,0,529,7.273239,3.162278,23,#NAME?,2.666667,8.111111,50.6,9.477459,89.822222,18.730155,64,33,31,0.319588,47,52,57,64,10,0.096154,6.96,5,26412,51.392606,1.245315,162.517691,#NAME?,-0.666071,2.565462,5.585734,1.046217,1.094569,18.730155,7.06496,3.64287,3.42209,0.319588,5.18833,5.74028,6.29223,7.06496,1.1039,0.096154,0.768314,0.55195,321.855367,5.67323,1.245315,17.940328,#NAME?,-0.666071,2.565462,130.7,7.071853,50.011111,5.410752,139,118,21,0.081712,128,132,136,139,8,0.030303,5.36,4,171275,130.872075,1.062106,413.853839,#NAME?,-0.707236,2.354366,1,5,1,14,66
1168,3061,2/6/2016 15:02,7,0,683,8,5,1,0,2.9,4.886489,23.877778,168.499631,13,0,13,1,0,0,7,13,7,1,4.06,0,299,5.468089,2.37743,17.291616,#NAME?,1.159866,2.72147,21,12.754084,162.666667,60.733735,42,12,30,0.555556,13,13,36,42,23,0.469388,11,0.5,5874,24.236336,1.732935,76.642025,#NAME?,0.902686,1.883846,2.31819,1.407923,1.982248,60.733735,4.63638,1.32468,3.3117,0.555556,1.43507,1.43507,3.97404,4.63638,2.53897,0.469388,1.21429,0.055195,71.580283,2.675449,1.732935,8.460513,#NAME?,0.902686,1.883846,108,4.570436,20.888889,4.231886,116,102,14,0.06422,104,108,112,116,8,0.037037,3.8,4,116828,108.087002,1.07321,341.801112,#NAME?,0.264982,1.947714,1,5,1,15,66
1169,3062,2/6/2016 15:12,7,0,683,9,5,1,1,7.8,14.022205,196.622222,179.771854,36,0,36,1,0,0,11,36,11,1,10.92,0,2378,15.420765,2.334514,48.764741,0.592926,1.343389,3.027716,36,12.525529,156.888889,34.793137,50,13,37,0.587302,33,40.5,44,50,11,0.142857,9.4,4,14372,37.910421,1.318899,119.883277,-5.173639,-1.009151,2.64068,3.97404,1.382693,1.91184,34.793137,5.5195,1.43507,4.08443,0.587302,3.64287,4.470795,4.85716,5.5195,1.21429,0.142857,1.037666,0.44156,175.136504,4.184931,1.318899,13.233915,-5.173639,-1.009151,2.64068,118.9,6.556591,42.988889,5.514374,127,105,22,0.094828,116,120,124,127,8,0.033333,4.92,4,141759,119.062589,1.066666,376.508964,#NAME?,-0.902081,3.047026,1,5,1,15,66
1170,3063,2/6/2016 15:22,7,0,683,10,5,1,0,3.9,7.460265,55.655556,191.288849,22,0,22,1,0,0,5,22,5,1,5.46,0,653,8.080842,2.722489,25.553865,#NAME?,1.705821,4.51389,20.8,12.899612,166.4,62.017367,42,12,30,0.555556,12,13,36,42,24,0.5,11.12,1,5824,24.132965,1.740358,76.315136,#NAME?,0.897831,1.879335,2.296112,1.423988,2.027742,62.017367,4.63638,1.32468,3.3117,0.555556,1.32468,1.43507,3.97404,4.63638,2.64936,0.5,1.227537,0.11039,70.970985,2.664038,1.740358,8.424428,#NAME?,0.897831,1.879335,104.5,7.947746,63.166667,7.605499,118,97,21,0.097674,98,101,110,118,12,0.057692,6.6,3.5,109771,104.771656,1.126259,331.317069,#NAME?,0.77897,2.062167,1,5,1,15,66
1171,3064,2/6/2016 15:32,7,0,683,11,5,1,0,0.6,1.897367,3.6,316.227766,6,0,6,1,0,0,0,6,0,,1.08,0,36,1.897367,3.162278,6,#NAME?,2.666667,8.111111,12.9,4.094712,16.766667,31.741954,24,10,14,0.411765,10,12,13,24,3,0.130435,2.28,1,1815,13.472194,1.781447,42.602817,#NAME?,2.204564,6.760786,1.424031,0.452015,0.204318,31.741954,2.64936,1.1039,1.54546,0.411765,1.1039,1.32468,1.43507,2.64936,0.33117,0.130435,0.251689,0.11039,22.117503,1.487195,1.781447,4.702925,#NAME?,2.204564,6.760786,88.3,4.595892,21.122222,5.204861,97,84,13,0.071823,85,86.5,93,97,8,0.044944,3.82,1.5,78159,88.407579,1.097191,279.569312,#NAME?,0.897201,2.214814,1,5,1,15,66
1172,3071,2/6/2016 21:35,7,0,691,1,6,1,0,27.2,44.067625,1941.955556,162.013326,115,0,115,1,0,4.5,35,115,35,1,33.88,4.5,24876,49.875846,2.305725,157.721273,#NAME?,1.326312,3.011575,35.6,21.593209,466.266667,60.655081,70,12,58,0.707317,12,41,50,70,38,0.612903,18.28,22.5,16870,41.073106,1.704278,129.884564,0.962886,0.125615,1.654501,3.929884,2.383674,5.681903,60.655081,7.7273,1.32468,6.40262,0.707317,1.32468,4.52599,5.5195,7.7273,4.19482,0.612903,2.017929,2.483775,205.577012,4.53406,1.704278,14.337957,0.962886,0.125615,1.654501,111,10.066446,101.333333,9.06887,125,99,26,0.116071,101,113,117,125,16,0.073394,8.4,11,124122,111.410053,1.121981,352.309523,1.356454,0.099202,1.613573,1,5,2,21,66
1173,3073,2/6/2016 21:55,7,0,691,3,6,1,0,2.1,3.414023,11.655556,162.572541,8,0,8,1,0,0,6,8,6,1,2.94,0,149,3.860052,2.072511,12.206556,0.188679,0.934561,1.95901,17.3,7.874713,62.011111,45.518575,30,12,18,0.428571,12,13,28,30,16,0.4,6.82,1,3551,18.844097,1.59201,59.590268,-0.057085,0.8789,1.811128,1.909747,0.86929,0.755664,45.518575,3.3117,1.32468,1.98702,0.428571,1.32468,1.43507,3.09092,3.3117,1.76624,0.4,0.75286,0.11039,43.272316,2.0802,1.59201,6.57817,-0.057085,0.8789,1.811128,99,2.357023,5.555556,2.380831,103,94,9,0.045685,98,99.5,100,103,2,0.010101,1.6,0.5,98060,99.025249,1.040139,313.145334,#NAME?,-0.590322,3.608,1,5,2,21,66
1174,3079,2/6/2016 22:55,7,0,691,9,6,1,0,7.3,15.790644,249.344444,216.310195,44,0,44,1,0,0,0,44,0,,11.68,0,2777,16.664333,2.64037,52.697249,#NAME?,1.681782,4.087718,20.1,12.939603,167.433333,64.376136,42,12,30,0.555556,12,12.5,31,42,19,0.44186,10.94,0.5,5547,23.55207,1.783283,74.478185,#NAME?,1.023291,2.205322,2.218839,1.428403,2.040335,64.376136,4.63638,1.32468,3.3117,0.555556,1.32468,1.379875,3.42209,4.63638,2.09741,0.44186,1.207667,0.055195,67.595476,2.599913,1.783283,8.221647,#NAME?,1.023291,2.205322,98.9,9.971626,99.433333,10.082534,115,90,25,0.121951,92,92.5,109,115,17,0.084577,8.88,2.5,98707,99.351397,1.157508,314.176702,#NAME?,0.588669,1.60184,1,5,2,22,66
1175,3081,2/6/2016 23:15,7,0,691,11,6,1,0,1.4,2.270585,5.155556,162.184632,5,0,5,1,0,0,4,5,4,1,1.96,0,66,2.569047,1.946247,8.124038,#NAME?,0.917271,1.897444,17.3,8.433399,71.122222,48.747972,32,12,20,0.454545,12,12,26,32,14,0.368421,7.22,0,3633,19.06043,1.678871,60.274373,#NAME?,0.958885,2.038291,1.909747,0.930963,0.866692,48.747972,3.53248,1.32468,2.2078,0.454545,1.32468,1.32468,2.87014,3.53248,1.54546,0.368421,0.797016,0,44.271564,2.104081,1.678871,6.653688,#NAME?,0.958885,2.038291,97.1,4.909175,24.1,5.055793,106,93,13,0.065327,94,94,102,106,8,0.040816,4.14,0.5,94501,97.211625,1.090405,307.410149,#NAME?,0.922549,2.096522,1,5,2,23,66
1176,3090,2/7/2016 0:51,1,0,692,6,57,2,0,5.4,8.783824,77.155556,162.663398,21,0,21,1,0,0,16,21,16,1,7.56,0,986,9.929753,2.114856,31.400637,#NAME?,0.941173,1.98899,17.8,8.904431,79.288889,50.024892,32,12,20,0.454545,12,12.5,30,32,18,0.428571,7.72,0.5,3882,19.702792,1.624135,62.305698,#NAME?,0.87892,1.800487,1.964942,0.98296,0.966211,50.024892,3.53248,1.32468,2.2078,0.454545,1.32468,1.379875,3.3117,3.53248,1.98702,0.428571,0.852211,0.055195,47.305866,2.174991,1.624135,6.877926,#NAME?,0.87892,1.800487,94.2,3.852849,14.844444,4.090073,101,89,12,0.063158,92,92.5,97,101,5,0.026455,3.24,2.5,88870,94.270886,1.071381,298.110718,#NAME?,0.503271,2.044552,1,6,3,0,66
